cot_source_report_date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,dealer_net_all,dealer_net_ratio_all,asset_mgr_net_all,asset_mgr_net_ratio_all,lev_money_net_all,lev_money_net_ratio_all,other_rept_net_all,other_rept_net_ratio_all,nonrept_net_all,nonrept_net_ratio_all
2022-03-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,36857,2750,1251,6480,1079,11168,15449,3829,9937,31512,35001,5345,1856,1499,0.04067070027403207,5401,0.14653932767181269,-4281,-0.11615161299074803,-6108,-0.16572157256423475,3489,0.09466315760913802
2022-03-29,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27119,1088,2228,7003,905,3691,19325,9340,2464,21853,25653,5266,1466,-1140,-0.04203694826505402,6098,0.22486079870201703,-15634,-0.5764961834875917,6876,0.2535491721671153,3800,0.1401231608835134
2022-04-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,26760,1467,2097,6858,980,3372,19021,8797,2170,21395,25169,5365,1591,-630,-0.023542600896860985,5878,0.21965620328849028,-15649,-0.5847907324364724,6627,0.2476457399103139,3774,0.14103139013452914
2022-04-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,32241,2407,1930,6294,1115,7958,24601,9710,1417,27509,30203,4732,2038,477,0.014794826463199032,5179,0.1606339753729723,-16643,-0.5162060730126237,8293,0.25721906888744145,2694,0.08355820228901088
2022-04-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,32244,2181,2349,6392,789,9040,23546,7958,2050,27239,30402,5005,1842,-168,-0.005210271678451805,5603,0.1737687631807468,-14506,-0.44988214861679693,5908,0.18322788735888848,3163,0.09809576975561345
2022-04-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,31549,3076,1884,6359,742,8974,23264,7587,2266,27044,29204,4505,2345,1192,0.03778249706805287,5617,0.1780405084154807,-14290,-0.4529462106564392,5321,0.16865827759992394,2160,0.06846492757298171
2022-05-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,20965,1712,722,6120,981,3219,13002,3891,1588,17151,18502,3814,2463,990,0.04722155974242786,5139,0.2451228237538755,-9783,-0.4666348676365371,2303,0.10984974958263773,1351,0.064440734557596
2022-05-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,28196,2505,802,6050,1261,6734,18654,6202,2309,24038,25573,4158,2623,1703,0.0603986381046957,4789,0.16984678677826642,-11920,-0.4227550007093205,3893,0.1380692296779685,1535,0.05444034614838984
2022-05-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,31521,2791,1112,5950,1062,4940,20867,11237,3107,26989,28219,4532,3302,1679,0.05326607658386472,4888,0.1550712223596967,-15927,-0.5052821928238317,8130,0.2579232892357476,1230,0.0390216046445227
2022-05-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,37069,1998,1385,5600,981,5526,22034,14198,3658,32573,33309,4496,3760,613,0.016536728803042973,4619,0.12460546548328792,-16508,-0.44533167876122903,10540,0.28433461922361003,736,0.01985486525128814
2022-05-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,23061,814,1714,5743,1012,4917,13723,5991,2076,19149,20209,3912,2852,-900,-0.039026928580720696,4731,0.20515155457265513,-8806,-0.38185681453536274,3915,0.16976713932613505,1060,0.04596504921729327
2022-06-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,26427,1530,2345,6068,1656,4412,15490,8427,2094,22320,23468,4107,2959,-815,-0.030839671548037993,4412,0.1669504673250842,-11078,-0.41919249252658264,6333,0.23964127596776025,1148,0.043440420781776214
2022-06-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,32998,2444,2840,6565,1877,4650,19927,12180,2578,28506,29889,4492,3109,-396,-0.01200072731680708,4688,0.14206921631614036,-15277,-0.4629674525728832,9602,0.29098733256561005,1383,0.041911631007939876
2022-06-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,35387,1982,2651,6793,1788,5187,21743,13167,2352,30438,31843,4949,3544,-669,-0.0189052476898296,5005,0.14143612060926328,-16556,-0.4678554271342583,10815,0.3056207081696668,1405,0.03970384604515782
2022-06-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,28830,821,2343,6656,2061,6018,15035,7378,2234,24757,25557,4073,3273,-1522,-0.052792230315643424,4595,0.15938258758237947,-9017,-0.3127644814429414,5144,0.17842525147415886,800,0.02774887270204648
2022-07-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,28658,976,2084,6057,1865,5498,15325,8279,2488,24430,25382,4228,3276,-1108,-0.038662851559773885,4192,0.1462767813525019,-9827,-0.342905994835648,5791,0.2020727196594319,952,0.03321934538348803
2022-07-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,34139,1965,2216,6260,2202,4541,20063,12302,1941,29573,30927,4566,3212,-251,-0.007352295029145552,4058,0.11886698497319781,-15522,-0.4546706113242919,10361,0.30349453703974927,1354,0.039661384340490345
2022-07-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,35996,2629,2178,6454,2119,5698,21917,10947,1711,31000,33197,4996,2799,451,0.01252916990776753,4335,0.12043004778308701,-16219,-0.4505778419824425,9236,0.2565840648960996,2197,0.06103455939548839
2022-07-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,37153,2348,2239,6769,2000,6668,19079,7423,1330,32776,34216,4377,2937,109,0.0029338142276532178,4769,0.12836110139154308,-12411,-0.3340510860495788,6093,0.16399752375312895,1440,0.03875864667725352
2022-08-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,31055,1754,2153,7270,1932,3565,18844,10143,1818,26965,28980,4090,2075,-399,-0.012848172597005313,5338,0.1718885847689583,-15279,-0.4919980679439704,8325,0.2680727741104492,2015,0.06488488166156818
2022-08-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,31904,1449,1937,7310,1967,4066,19304,10405,2006,27862,29846,4042,2058,-488,-0.015295887662988967,5343,0.16747116349047142,-15238,-0.47762036108324973,8399,0.2632585255767302,1984,0.062186559679037114
2022-08-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,31802,1841,1819,7297,2089,4273,19100,9178,2022,27110,29551,4692,2251,22,0.0006917803911703666,5208,0.1637632853279668,-14827,-0.4662285390855921,7156,0.22501729450977925,2441,0.07675617885667568
2022-08-23,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,38234,1160,1968,6554,2282,6684,25374,15070,1745,33845,35746,4389,2488,-808,-0.02113302296385416,4272,0.1117330125019616,-18690,-0.488831929696082,13325,0.3485117957838573,1901,0.04972014437411728
2022-08-30,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,30782,355,2226,5963,2572,8160,18537,9010,1310,27091,28248,3691,2534,-1871,-0.060782275355727375,3391,0.11016178286011305,-10377,-0.33711259827171725,7700,0.25014618933142746,1157,0.037586901435904096
2022-09-06,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,33241,432,2307,5587,3047,10426,19641,9677,1688,29572,30133,3669,3108,-1875,-0.05640624529947956,2540,0.07641166029902831,-9215,-0.2772178935651755,7989,0.24033572997202252,561,0.016876748593604284
2022-09-13,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,32593,257,2769,5788,2620,11266,20312,8612,1674,28917,30369,3676,2224,-2512,-0.07707176387567882,3168,0.0971987850151873,-9046,-0.27754425796950266,6938,0.21286779369803333,1452,0.04454944313196085
2022-09-20,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,36475,335,3036,5588,2715,12749,23061,10885,1823,32750,33828,3725,2647,-2701,-0.07405071967100754,2873,0.07876627827278958,-10312,-0.2827141877998629,9062,0.24844413982179575,1078,0.029554489376285128
2022-09-27,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,37061,322,3075,5791,2462,13611,24540,11297,2023,33481,34560,3580,2501,-2753,-0.07428293893850679,3329,0.08982488330050457,-10929,-0.29489220474353095,9274,0.25023609724508245,1079,0.029114163136450717
2022-10-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,35069,1263,2677,6048,2422,14401,23644,7556,2195,31271,32941,3798,2128,-1414,-0.04032051099261456,3626,0.10339616185234823,-9243,-0.26356611252102996,5361,0.15287005617496935,1670,0.047620405486326955
2022-10-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,35929,684,2605,5991,2776,14531,22330,7912,2260,32724,33577,3205,2352,-1921,-0.05346655904700938,3215,0.08948203401152273,-7799,-0.2170669932366612,5652,0.15731025077235658,853,0.023741267499791253
2022-10-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,36644,432,3133,6033,2472,14970,22562,7358,2045,32938,34357,3706,2287,-2701,-0.07370920205217771,3561,0.09717825564894662,-7592,-0.20718262198449952,5313,0.1449896299530619,1419,0.0387239384346687
2022-10-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,38736,464,3211,6339,2226,15824,22638,5678,1953,34802,36525,3934,2211,-2747,-0.07091594382486575,4113,0.10618029739776952,-6814,-0.17590871540685668,3725,0.09616377529946303,1723,0.04448058653448988
2022-11-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,31313,454,3630,6457,2266,13838,19044,3401,1145,27539,29474,3774,1839,-3176,-0.10142752211541532,4191,0.13384217417685945,-5206,-0.16625682623830357,2256,0.07204675374445119,1935,0.061795420432408266
2022-11-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,35309,503,2826,6352,2531,18078,22713,3551,2121,31356,33063,3953,2246,-2323,-0.06579059163386106,3821,0.10821603557166729,-4635,-0.13126964796510804,1430,0.04049958933982837,1707,0.04834461468747345
2022-11-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,45188,763,3908,5853,2754,23703,27768,6444,3687,40948,42302,4240,2886,-3145,-0.06959812339559175,3099,0.068580154023192,-4065,-0.08995751084358679,2757,0.06101177303708949,1354,0.029963707178897053
2022-11-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,45906,650,4667,5641,2659,25460,27000,5706,4196,41587,42652,4319,3254,-4017,-0.08750490132008888,2982,0.06495882891125343,-1540,-0.033546813052759986,1510,0.03289330370757635,1065,0.023199581754019084
2022-11-29,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,29944,791,3095,5784,2751,11946,15773,5035,3293,26155,27511,3789,2433,-2304,-0.07694362810579748,3033,0.10128907293614747,-3827,-0.1278052364413572,1742,0.058175260486240984,1356,0.04528453112476623
2022-12-06,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,28230,371,3351,6480,2571,10978,14369,4094,3079,24316,25763,3914,2467,-2980,-0.10556145944031173,3909,0.13846971307120085,-3391,-0.12012043924902586,1015,0.035954658165072616,1447,0.05125752745306412
2022-12-13,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,25131,301,3711,6569,2247,9473,11399,2300,2502,21462,22678,3669,2453,-3410,-0.13568898969400342,4322,0.17197883092594804,-1926,-0.07663841470693565,-202,-0.008037881500935101,1216,0.04838645497592615
2022-12-20,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,26708,472,4148,6116,2130,10475,11455,2915,3424,22999,24178,3709,2530,-3676,-0.13763666317208328,3986,0.1492436723079227,-980,-0.03669312565523439,-509,-0.01905796016174929,1179,0.04414407668114423
2022-12-27,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27174,472,4166,6062,2192,10622,11972,3278,3228,23595,24719,3579,2455,-3694,-0.135938764995952,3870,0.14241554427025835,-1350,-0.049679841024508724,50,0.0018399941120188416,1124,0.04136306763818356
2023-01-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,20959,868,3643,5904,2172,5974,7706,2622,2900,17881,18934,3078,2025,-2775,-0.13240135502648026,3732,0.1780619304356124,-1732,-0.08263753041652751,-278,-0.013263991602652798,1053,0.05024094661004819
2023-01-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22153,695,4110,6355,2124,7127,9310,2388,2977,18349,20305,3804,1848,-3415,-0.15415519342752673,4231,0.1909899336432989,-2183,-0.09854195819979235,-589,-0.02658782106261003,1956,0.08829503904663025
2023-01-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,23815,634,4356,7171,1157,7416,9065,2623,4795,19698,21227,4117,2588,-3722,-0.15628805374763804,6014,0.2525299181188327,-1649,-0.06924207432290573,-2172,-0.09120302330463993,1529,0.06420323325635104
2023-01-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,26178,589,6832,8003,143,8249,10749,2967,3989,21890,23795,4288,2383,-6243,-0.23848269539307815,7860,0.30025212010084806,-2500,-0.09550003820001528,-1022,-0.039040415616166245,1905,0.07277102910841164
2023-01-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,23318,602,7009,8629,81,6283,9700,2462,3420,19166,21400,4152,1918,-6407,-0.2747662749807016,8548,0.3665837550390256,-3417,-0.14653915430139805,-958,-0.04108414100694742,2234,0.09580581525002144
2023-02-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,28144,622,6673,8186,45,11083,14929,2557,2807,24199,26205,3945,1939,-6051,-0.21500142126208072,8141,0.2892623649801023,-3846,-0.13665434906196702,-250,-0.00888288800454804,2006,0.07127629334849346
2023-02-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27218,792,5803,7681,101,10572,15015,2728,2177,23926,25249,3292,1969,-5011,-0.18410610625321477,7580,0.2784921742964215,-4443,-0.16323756337717688,551,0.020243956205452274,1323,0.048607539128517896
2023-02-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,30006,701,7771,7877,94,11273,13779,3016,2571,26032,27380,3974,2626,-7070,-0.23561954275811503,7783,0.25938145704192495,-2506,-0.08351663000733187,445,0.014830367259881357,1348,0.04492434846364061
2023-02-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22983,666,6543,7544,240,6839,9950,3045,2206,19792,20637,3191,2346,-5877,-0.25571074272288213,7304,0.31780011312709394,-3111,-0.13536091894008614,839,0.036505243005699864,845,0.03676630553017448
2023-03-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22261,1359,6811,7017,362,5397,9316,3634,1741,19096,19919,3165,2342,-5452,-0.24491262746507345,6655,0.2989533264453529,-3919,-0.17604779659494182,1893,0.08503661111360676,823,0.03697048650105566
2023-03-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,24473,2736,7730,6136,370,6185,9997,4231,1939,21094,21842,3379,2631,-4994,-0.20406161892698074,5766,0.23560658685081518,-3812,-0.15576349446328608,2292,0.09365423119356026,748,0.03056429534589139
2023-03-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27388,2152,6598,7057,254,7931,14179,4248,2164,23073,24880,4315,2508,-4446,-0.1623338688476705,6803,0.2483934569884621,-6248,-0.22812910763838176,2084,0.07609171900102235,1807,0.06597780049656785
2023-03-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,29590,2417,7259,6588,256,8904,14062,4525,2337,25319,26799,4271,2791,-4842,-0.16363636363636364,6332,0.21399121324771883,-5158,-0.17431564717810072,2188,0.0739438999662048,1480,0.050016897600540726
2023-04-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,20952,538,4158,6639,197,5008,10141,2857,2750,16671,18875,4281,2077,-3620,-0.1727758686521573,6442,0.3074646811760214,-5133,-0.2449885452462772,107,0.005106911034746087,2204,0.10519282168766705
2023-04-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,24905,725,5825,7712,108,6772,11322,3017,3401,20016,22446,4889,2459,-5100,-0.20477815699658702,7604,0.30532021682393096,-4550,-0.18269423810479823,-384,-0.015418590644448905,2430,0.09757076892190324
2023-04-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,25146,687,6175,7430,285,6995,11627,3083,2540,20470,22902,4676,2244,-5488,-0.21824544659190329,7145,0.2841406187862881,-4632,-0.18420424719637318,543,0.02159389167263183,2432,0.09671518332935655
2023-04-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,24720,679,6161,6784,285,7057,10115,2899,2639,20603,22384,4117,2336,-5482,-0.22176375404530743,6499,0.26290453074433656,-3058,-0.12370550161812298,260,0.010517799352750809,1781,0.07204692556634304
2023-05-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,20023,828,4691,6983,391,3962,9607,2750,1887,16232,18285,3791,1738,-3863,-0.19292813264745542,6592,0.32922139539529544,-5645,-0.28192578534685114,863,0.04310043450032463,2053,0.10253208809868651
2023-05-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,22551,1026,5015,6908,234,6112,11912,2343,1630,18399,20801,4152,1750,-3989,-0.1768879428850162,6674,0.29595139905103984,-5800,-0.2571948028912243,713,0.03161722318300741,2402,0.10651412354219325
2023-05-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,23549,1061,4898,6711,801,5969,10521,3016,2229,19580,21272,3969,2277,-3837,-0.16293685506815575,5910,0.2509660707461039,-4552,-0.1932990785171345,787,0.03341967811796679,1692,0.07185018472121958
2023-05-23,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,23085,1103,4702,6714,816,6007,10862,3027,2219,19280,21028,3805,2057,-3599,-0.1559021009313407,5898,0.25549057829759586,-4855,-0.21030972492960798,808,0.03500108295429933,1748,0.0757201646090535
2023-05-30,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,18284,693,3665,6793,866,3295,9634,2423,1071,14699,16731,3585,1553,-2972,-0.16254648873331876,5927,0.3241632028002625,-6339,-0.34669656530299714,1352,0.07394443229052723,2032,0.11113541894552614
2023-06-06,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,20626,864,3248,6523,1170,4689,10847,2891,1515,16987,18800,3639,1826,-2384,-0.11558227479879764,5353,0.25952681082129353,-6158,-0.298555221565015,1376,0.06671191699796374,1813,0.08789876854455542
2023-06-13,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,21166,809,3269,6399,1239,4138,10934,3733,1368,17549,19280,3617,1886,-2460,-0.11622413304356043,5160,0.2437872058962487,-6796,-0.3210809789284702,2365,0.11173580270244732,1731,0.0817821033733346
2023-06-20,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,24860,846,5079,6896,1319,6061,12468,4052,1348,20759,23118,4101,1742,-4233,-0.17027353177795657,5577,0.2243362831858407,-6407,-0.2577232502011263,2704,0.1087691069991955,2359,0.09489139179404667
2023-06-27,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,29529,759,8603,8479,96,8778,13465,2854,2567,24013,27874,5516,1655,-7844,-0.2656371702394256,8383,0.2838904128145213,-4687,-0.15872532087100816,287,0.0097192590334925,3861,0.13075281926242
2023-07-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,26146,750,6251,9199,92,7449,15049,2857,2122,21396,24655,4750,1491,-5501,-0.21039547158265126,9107,0.34831331752466915,-7600,-0.2906754379254953,735,0.028111374588847243,3259,0.12464621739463015
2023-07-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27409,1770,6718,9106,186,6348,15408,3490,1906,22432,25936,4977,1473,-4948,-0.1805246451895363,8920,0.3254405487248714,-9060,-0.33054836002772814,1584,0.05779123645517895,3504,0.12784122003721404
2023-07-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,29342,4276,7600,10523,135,4603,17021,3318,1523,24148,27707,5194,1635,-3324,-0.11328471133528731,10388,0.35403176334264874,-12418,-0.4232158680389885,1795,0.061175107354645215,3559,0.1212937086769818
2023-07-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,32433,5772,8838,10132,113,5453,17917,3164,809,27661,30817,4772,1616,-3066,-0.09453334566645084,10019,0.30891376067585485,-12464,-0.38429994141769186,2355,0.0726112293034872,3156,0.09730829710480067
2023-08-01,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,24157,890,5880,9807,121,4194,13618,3823,1644,20173,22722,3984,1435,-4990,-0.2065653847745995,9686,0.4009603841536615,-9424,-0.3901146665562777,2179,0.09020159788053152,2549,0.1055180692966842
2023-08-08,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,26087,838,6417,10348,50,5423,14841,3329,1597,21612,24579,4475,1508,-5579,-0.21386131023114963,10298,0.39475600873998545,-9418,-0.3610227316287806,1732,0.0663932226779622,2967,0.1137348104419826
2023-08-15,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,24631,867,6772,9677,0,4018,12950,3851,1660,20165,23134,4466,1497,-5905,-0.23973854086313995,9677,0.3928788924526004,-8932,-0.36263245503633634,2191,0.08895294547521417,2969,0.12053915797166173
2023-08-22,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,28000,1025,4756,8089,664,5244,14203,5539,2276,24167,26169,3833,1831,-3731,-0.13325,7425,0.26517857142857143,-8959,-0.3199642857142857,3263,0.11653571428571428,2002,0.0715
2023-08-29,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,24950,863,2916,8091,1629,3958,12248,4779,2993,21340,23435,3610,1515,-2053,-0.08228456913827656,6462,0.258997995991984,-8290,-0.3322645290581162,1786,0.07158316633266533,2095,0.08396793587174349
2023-09-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,23960,759,3076,7984,2296,2981,10923,4823,1980,20334,22062,3626,1898,-2317,-0.09670283806343906,5688,0.2373956594323873,-7942,-0.33146911519198663,2843,0.11865609348914859,1728,0.07212020033388981
2023-09-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,24183,768,2250,7695,2019,3796,11728,4362,2098,20599,22073,3584,2110,-1482,-0.0612827192655998,5676,0.2347103337054956,-7932,-0.3279990075672993,2264,0.0936194847620229,1474,0.06095190836538064
2023-09-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,24772,918,2537,7765,1688,3626,12720,5039,2099,21149,22845,3623,1927,-1619,-0.06535604715000808,6077,0.2453172937187147,-9094,-0.36710802518973035,2940,0.11868238333602454,1696,0.06846439528499919
2023-09-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,23534,771,2294,7487,1899,3184,10849,4148,1688,20132,21272,3402,2262,-1523,-0.06471488059828333,5588,0.23744369847879662,-7665,-0.32569898869720404,2460,0.10452961672473868,1140,0.04844055409195207
2023-10-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,20640,795,3044,7609,1743,3639,10728,3511,1743,17276,18980,3364,1660,-2249,-0.10896317829457364,5866,0.28420542635658913,-7089,-0.3434593023255814,1768,0.08565891472868217,1704,0.08255813953488372
2023-10-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,21922,844,2835,7722,1603,3607,12180,3802,1446,18254,20343,3668,1579,-1991,-0.090822005291488,6119,0.2791259921540005,-8573,-0.3910683331812791,2356,0.10747194599032935,2089,0.09529240032843718
2023-10-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,25072,928,2855,7666,1189,4253,14820,4604,1272,20890,23575,4182,1497,-1927,-0.07685864709636248,6477,0.2583359923420549,-10567,-0.4214661774090619,3332,0.13289725590299936,2685,0.10709157626037014
2023-10-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,29938,1799,4550,8718,573,6479,17311,4752,2144,25159,27989,4779,1949,-2751,-0.09188990580533102,8145,0.2720622620081502,-10832,-0.3618144164606854,2608,0.08711336762642795,2830,0.0945286926314383
2023-10-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,27465,1000,8845,10251,0,6009,13781,4499,2039,23012,25918,4453,1547,-7845,-0.2856362643364282,10251,0.3732386673948662,-7772,-0.28297833606408157,2460,0.08956854178044785,2906,0.10580739122519571
2023-11-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,32410,2267,11144,12034,64,6154,15011,5250,2618,27525,30657,4885,1753,-8877,-0.27389694538722614,11970,0.3693304535637149,-8857,-0.2732798518975625,2632,0.08120950323974083,3132,0.09663684048133292
2023-11-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,34575,4236,13177,12519,38,6046,14507,3924,2354,29489,32840,5086,1735,-8941,-0.25859725234996384,12481,0.3609833694866233,-8461,-0.24471438900939985,1570,0.045408532176428054,3351,0.09691973969631236
2023-11-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,36206,3753,14049,12609,44,5835,14759,5376,1732,30978,33989,5228,2217,-10296,-0.28437275589681266,12565,0.347041926752472,-8924,-0.2464784842291333,3644,0.1006463017179473,3011,0.08316301165552671
2023-11-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,32611,931,9142,12983,0,6719,17993,5767,2455,27627,30817,4984,1794,-8211,-0.251786207108031,12983,0.3981171997178866,-11274,-0.3457115697157401,3312,0.10156082303517218,3190,0.09781975407071233
2023-12-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,34270,1515,9822,13228,25,6850,17604,5540,2666,28941,31925,5329,2345,-8307,-0.2423985993580391,13203,0.38526407936971113,-10754,-0.3138021593230231,2874,0.08386343740881237,2984,0.08707324190253866
2023-12-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,33059,1576,10301,12965,63,6612,16860,4264,1404,27819,31030,5240,2029,-8725,-0.2639220787077649,12902,0.39027193805015276,-10248,-0.3099912278048338,2860,0.08651199370821865,3211,0.0971293747542273
2023-12-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,37097,2378,12446,13129,68,6813,17198,5488,1594,30452,33950,6645,3147,-10068,-0.2713966088902068,13061,0.3520769873574683,-10385,-0.279941774267461,3894,0.10496805671617651,3498,0.09429333908402297
2023-12-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,37160,3426,12114,13332,38,5781,17901,5068,1635,31077,35158,6083,2002,-8688,-0.23379978471474705,13294,0.3577502691065662,-12120,-0.3261571582346609,3433,0.09238428417653391,4081,0.10982238966630786
2024-01-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,33983,1032,6961,14154,102,4855,20024,5926,2347,28723,32190,5260,1793,-5929,-0.17446958773504398,14052,0.41350086808109937,-15169,-0.4463702439455022,3579,0.10531736456463527,3467,0.10202159903481152
2024-01-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,40992,1140,8542,15188,2993,7792,20222,6375,2795,35176,39233,5816,1759,-7402,-0.18057181889149101,12195,0.2974970725995316,-12430,-0.3032298985167838,3580,0.08733411397345824,4057,0.09897053083528494
2024-01-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,43933,2171,11563,13619,2810,11782,19671,4310,2452,37700,42314,6233,1619,-9392,-0.21378007420390138,10809,0.24603373318462204,-7889,-0.17956888899005302,1858,0.04229167140873603,4614,0.10502355860059637
2024-01-23,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,47076,5021,10599,13245,4775,11890,18712,3896,3804,41317,45155,5759,1921,-5578,-0.11848925142323052,8470,0.1799218285325856,-6822,-0.1449146061687484,92,0.0019542866853598435,3838,0.08152774237403347
2024-01-30,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,32688,1776,7253,13598,4708,7454,15180,2824,2136,27564,31189,5124,1499,-5477,-0.16755384238864415,8890,0.2719652471855115,-7726,-0.23635584924131178,688,0.021047479197258932,3625,0.11089696524718551
