Date,cot_source_report_date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,dealer_net_all,dealer_net_ratio_all,asset_mgr_net_all,asset_mgr_net_ratio_all,lev_money_net_all,lev_money_net_ratio_all,other_rept_net_all,other_rept_net_ratio_all,nonrept_net_all,nonrept_net_ratio_all,cot_available_date,cot_age_days,cot_release_lag_days
2024-05-22,2024-05-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,49042.0,4497.0,6871.0,17612.0,564.0,10305.0,29801.0,5285.0,3844.0,43012.0,46393.0,6030.0,2649.0,-2374.0,-0.0484074874597283,17048.0,0.3476204069980833,-19496.0,-0.3975368051873904,1441.0,0.0293829778557155,3381.0,0.06894090779332,2024-05-17,8.0,3.0
2024-05-23,2024-05-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,49042.0,4497.0,6871.0,17612.0,564.0,10305.0,29801.0,5285.0,3844.0,43012.0,46393.0,6030.0,2649.0,-2374.0,-0.0484074874597283,17048.0,0.3476204069980833,-19496.0,-0.3975368051873904,1441.0,0.0293829778557155,3381.0,0.06894090779332,2024-05-17,9.0,3.0
2024-05-24,2024-05-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62234.0,8141.0,7443.0,19453.0,706.0,14865.0,40815.0,6153.0,4265.0,55185.0,59802.0,7049.0,2432.0,698.0,0.0112157341646045,18747.0,0.3012340521258476,-25950.0,-0.4169746440852267,1888.0,0.0303371147604203,4617.0,0.0741877430343542,2024-05-24,3.0,3.0
2024-05-25,2024-05-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62234.0,8141.0,7443.0,19453.0,706.0,14865.0,40815.0,6153.0,4265.0,55185.0,59802.0,7049.0,2432.0,698.0,0.0112157341646045,18747.0,0.3012340521258476,-25950.0,-0.4169746440852267,1888.0,0.0303371147604203,4617.0,0.0741877430343542,2024-05-24,4.0,3.0
2024-05-26,2024-05-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62234.0,8141.0,7443.0,19453.0,706.0,14865.0,40815.0,6153.0,4265.0,55185.0,59802.0,7049.0,2432.0,698.0,0.0112157341646045,18747.0,0.3012340521258476,-25950.0,-0.4169746440852267,1888.0,0.0303371147604203,4617.0,0.0741877430343542,2024-05-24,5.0,3.0
2024-05-27,2024-05-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62234.0,8141.0,7443.0,19453.0,706.0,14865.0,40815.0,6153.0,4265.0,55185.0,59802.0,7049.0,2432.0,698.0,0.0112157341646045,18747.0,0.3012340521258476,-25950.0,-0.4169746440852267,1888.0,0.0303371147604203,4617.0,0.0741877430343542,2024-05-24,6.0,3.0
2024-05-28,2024-05-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62234.0,8141.0,7443.0,19453.0,706.0,14865.0,40815.0,6153.0,4265.0,55185.0,59802.0,7049.0,2432.0,698.0,0.0112157341646045,18747.0,0.3012340521258476,-25950.0,-0.4169746440852267,1888.0,0.0303371147604203,4617.0,0.0741877430343542,2024-05-24,7.0,3.0
2024-05-29,2024-05-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62234.0,8141.0,7443.0,19453.0,706.0,14865.0,40815.0,6153.0,4265.0,55185.0,59802.0,7049.0,2432.0,698.0,0.0112157341646045,18747.0,0.3012340521258476,-25950.0,-0.4169746440852267,1888.0,0.0303371147604203,4617.0,0.0741877430343542,2024-05-24,8.0,3.0
2024-05-30,2024-05-21,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62234.0,8141.0,7443.0,19453.0,706.0,14865.0,40815.0,6153.0,4265.0,55185.0,59802.0,7049.0,2432.0,698.0,0.0112157341646045,18747.0,0.3012340521258476,-25950.0,-0.4169746440852267,1888.0,0.0303371147604203,4617.0,0.0741877430343542,2024-05-24,9.0,3.0
2024-05-31,2024-05-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62861.0,5342.0,6587.0,21478.0,816.0,15144.0,41903.0,6007.0,3404.0,55717.0,60456.0,7144.0,2405.0,-1245.0,-0.0198056028380076,20662.0,0.3286934665372806,-26759.0,-0.4256852420419656,2603.0,0.0414088226404288,4739.0,0.0753885557022637,2024-05-31,3.0,3.0
2024-06-01,2024-05-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62861.0,5342.0,6587.0,21478.0,816.0,15144.0,41903.0,6007.0,3404.0,55717.0,60456.0,7144.0,2405.0,-1245.0,-0.0198056028380076,20662.0,0.3286934665372806,-26759.0,-0.4256852420419656,2603.0,0.0414088226404288,4739.0,0.0753885557022637,2024-05-31,4.0,3.0
2024-06-02,2024-05-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62861.0,5342.0,6587.0,21478.0,816.0,15144.0,41903.0,6007.0,3404.0,55717.0,60456.0,7144.0,2405.0,-1245.0,-0.0198056028380076,20662.0,0.3286934665372806,-26759.0,-0.4256852420419656,2603.0,0.0414088226404288,4739.0,0.0753885557022637,2024-05-31,5.0,3.0
2024-06-03,2024-05-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62861.0,5342.0,6587.0,21478.0,816.0,15144.0,41903.0,6007.0,3404.0,55717.0,60456.0,7144.0,2405.0,-1245.0,-0.0198056028380076,20662.0,0.3286934665372806,-26759.0,-0.4256852420419656,2603.0,0.0414088226404288,4739.0,0.0753885557022637,2024-05-31,6.0,3.0
2024-06-04,2024-05-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62861.0,5342.0,6587.0,21478.0,816.0,15144.0,41903.0,6007.0,3404.0,55717.0,60456.0,7144.0,2405.0,-1245.0,-0.0198056028380076,20662.0,0.3286934665372806,-26759.0,-0.4256852420419656,2603.0,0.0414088226404288,4739.0,0.0753885557022637,2024-05-31,7.0,3.0
2024-06-05,2024-05-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62861.0,5342.0,6587.0,21478.0,816.0,15144.0,41903.0,6007.0,3404.0,55717.0,60456.0,7144.0,2405.0,-1245.0,-0.0198056028380076,20662.0,0.3286934665372806,-26759.0,-0.4256852420419656,2603.0,0.0414088226404288,4739.0,0.0753885557022637,2024-05-31,8.0,3.0
2024-06-06,2024-05-28,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,62861.0,5342.0,6587.0,21478.0,816.0,15144.0,41903.0,6007.0,3404.0,55717.0,60456.0,7144.0,2405.0,-1245.0,-0.0198056028380076,20662.0,0.3286934665372806,-26759.0,-0.4256852420419656,2603.0,0.0414088226404288,4739.0,0.0753885557022637,2024-05-31,9.0,3.0
2024-06-07,2024-06-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,53885.0,6787.0,4004.0,21525.0,649.0,7737.0,39477.0,6660.0,3027.0,47038.0,51486.0,6847.0,2399.0,2783.0,0.0516470260740465,20876.0,0.3874176486962977,-31740.0,-0.5890321981998701,3633.0,0.0674213603043518,4448.0,0.0825461631251739,2024-06-07,3.0,3.0
2024-06-08,2024-06-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,53885.0,6787.0,4004.0,21525.0,649.0,7737.0,39477.0,6660.0,3027.0,47038.0,51486.0,6847.0,2399.0,2783.0,0.0516470260740465,20876.0,0.3874176486962977,-31740.0,-0.5890321981998701,3633.0,0.0674213603043518,4448.0,0.0825461631251739,2024-06-07,4.0,3.0
2024-06-09,2024-06-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,53885.0,6787.0,4004.0,21525.0,649.0,7737.0,39477.0,6660.0,3027.0,47038.0,51486.0,6847.0,2399.0,2783.0,0.0516470260740465,20876.0,0.3874176486962977,-31740.0,-0.5890321981998701,3633.0,0.0674213603043518,4448.0,0.0825461631251739,2024-06-07,5.0,3.0
2024-06-10,2024-06-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,53885.0,6787.0,4004.0,21525.0,649.0,7737.0,39477.0,6660.0,3027.0,47038.0,51486.0,6847.0,2399.0,2783.0,0.0516470260740465,20876.0,0.3874176486962977,-31740.0,-0.5890321981998701,3633.0,0.0674213603043518,4448.0,0.0825461631251739,2024-06-07,6.0,3.0
2024-06-11,2024-06-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,53885.0,6787.0,4004.0,21525.0,649.0,7737.0,39477.0,6660.0,3027.0,47038.0,51486.0,6847.0,2399.0,2783.0,0.0516470260740465,20876.0,0.3874176486962977,-31740.0,-0.5890321981998701,3633.0,0.0674213603043518,4448.0,0.0825461631251739,2024-06-07,7.0,3.0
2024-06-12,2024-06-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,53885.0,6787.0,4004.0,21525.0,649.0,7737.0,39477.0,6660.0,3027.0,47038.0,51486.0,6847.0,2399.0,2783.0,0.0516470260740465,20876.0,0.3874176486962977,-31740.0,-0.5890321981998701,3633.0,0.0674213603043518,4448.0,0.0825461631251739,2024-06-07,8.0,3.0
2024-06-13,2024-06-04,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,53885.0,6787.0,4004.0,21525.0,649.0,7737.0,39477.0,6660.0,3027.0,47038.0,51486.0,6847.0,2399.0,2783.0,0.0516470260740465,20876.0,0.3874176486962977,-31740.0,-0.5890321981998701,3633.0,0.0674213603043518,4448.0,0.0825461631251739,2024-06-07,9.0,3.0
2024-06-14,2024-06-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,57768.0,6251.0,3886.0,21408.0,591.0,11280.0,42090.0,6452.0,2959.0,51097.0,55232.0,6671.0,2536.0,2365.0,0.0409396205511701,20817.0,0.3603552139592854,-30810.0,-0.5333402575820524,3493.0,0.0604660019387896,4135.0,0.071579421132807,2024-06-14,3.0,3.0
2024-06-15,2024-06-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,57768.0,6251.0,3886.0,21408.0,591.0,11280.0,42090.0,6452.0,2959.0,51097.0,55232.0,6671.0,2536.0,2365.0,0.0409396205511701,20817.0,0.3603552139592854,-30810.0,-0.5333402575820524,3493.0,0.0604660019387896,4135.0,0.071579421132807,2024-06-14,4.0,3.0
2024-06-16,2024-06-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,57768.0,6251.0,3886.0,21408.0,591.0,11280.0,42090.0,6452.0,2959.0,51097.0,55232.0,6671.0,2536.0,2365.0,0.0409396205511701,20817.0,0.3603552139592854,-30810.0,-0.5333402575820524,3493.0,0.0604660019387896,4135.0,0.071579421132807,2024-06-14,5.0,3.0
2024-06-17,2024-06-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,57768.0,6251.0,3886.0,21408.0,591.0,11280.0,42090.0,6452.0,2959.0,51097.0,55232.0,6671.0,2536.0,2365.0,0.0409396205511701,20817.0,0.3603552139592854,-30810.0,-0.5333402575820524,3493.0,0.0604660019387896,4135.0,0.071579421132807,2024-06-14,6.0,3.0
2024-06-18,2024-06-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,57768.0,6251.0,3886.0,21408.0,591.0,11280.0,42090.0,6452.0,2959.0,51097.0,55232.0,6671.0,2536.0,2365.0,0.0409396205511701,20817.0,0.3603552139592854,-30810.0,-0.5333402575820524,3493.0,0.0604660019387896,4135.0,0.071579421132807,2024-06-14,7.0,3.0
2024-06-19,2024-06-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,57768.0,6251.0,3886.0,21408.0,591.0,11280.0,42090.0,6452.0,2959.0,51097.0,55232.0,6671.0,2536.0,2365.0,0.0409396205511701,20817.0,0.3603552139592854,-30810.0,-0.5333402575820524,3493.0,0.0604660019387896,4135.0,0.071579421132807,2024-06-14,8.0,3.0
2024-06-20,2024-06-11,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,57768.0,6251.0,3886.0,21408.0,591.0,11280.0,42090.0,6452.0,2959.0,51097.0,55232.0,6671.0,2536.0,2365.0,0.0409396205511701,20817.0,0.3603552139592854,-30810.0,-0.5333402575820524,3493.0,0.0604660019387896,4135.0,0.071579421132807,2024-06-14,9.0,3.0
2024-06-21,2024-06-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59271.0,6335.0,4439.0,20902.0,654.0,13376.0,42648.0,6703.0,2908.0,53164.0,56497.0,6107.0,2774.0,1896.0,0.0319886622462924,20248.0,0.3416173170690557,-29272.0,-0.493867152570397,3795.0,0.0640279394644936,3333.0,0.0562332337905552,2024-06-21,3.0,3.0
2024-06-22,2024-06-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59271.0,6335.0,4439.0,20902.0,654.0,13376.0,42648.0,6703.0,2908.0,53164.0,56497.0,6107.0,2774.0,1896.0,0.0319886622462924,20248.0,0.3416173170690557,-29272.0,-0.493867152570397,3795.0,0.0640279394644936,3333.0,0.0562332337905552,2024-06-21,4.0,3.0
2024-06-23,2024-06-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59271.0,6335.0,4439.0,20902.0,654.0,13376.0,42648.0,6703.0,2908.0,53164.0,56497.0,6107.0,2774.0,1896.0,0.0319886622462924,20248.0,0.3416173170690557,-29272.0,-0.493867152570397,3795.0,0.0640279394644936,3333.0,0.0562332337905552,2024-06-21,5.0,3.0
2024-06-24,2024-06-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59271.0,6335.0,4439.0,20902.0,654.0,13376.0,42648.0,6703.0,2908.0,53164.0,56497.0,6107.0,2774.0,1896.0,0.0319886622462924,20248.0,0.3416173170690557,-29272.0,-0.493867152570397,3795.0,0.0640279394644936,3333.0,0.0562332337905552,2024-06-21,6.0,3.0
2024-06-25,2024-06-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59271.0,6335.0,4439.0,20902.0,654.0,13376.0,42648.0,6703.0,2908.0,53164.0,56497.0,6107.0,2774.0,1896.0,0.0319886622462924,20248.0,0.3416173170690557,-29272.0,-0.493867152570397,3795.0,0.0640279394644936,3333.0,0.0562332337905552,2024-06-21,7.0,3.0
2024-06-26,2024-06-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59271.0,6335.0,4439.0,20902.0,654.0,13376.0,42648.0,6703.0,2908.0,53164.0,56497.0,6107.0,2774.0,1896.0,0.0319886622462924,20248.0,0.3416173170690557,-29272.0,-0.493867152570397,3795.0,0.0640279394644936,3333.0,0.0562332337905552,2024-06-21,8.0,3.0
2024-06-27,2024-06-18,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59271.0,6335.0,4439.0,20902.0,654.0,13376.0,42648.0,6703.0,2908.0,53164.0,56497.0,6107.0,2774.0,1896.0,0.0319886622462924,20248.0,0.3416173170690557,-29272.0,-0.493867152570397,3795.0,0.0640279394644936,3333.0,0.0562332337905552,2024-06-21,9.0,3.0
2024-06-28,2024-06-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,55098.0,3502.0,6712.0,20201.0,503.0,10937.0,35268.0,6805.0,2784.0,48522.0,52344.0,6576.0,2754.0,-3210.0,-0.058259827942938,19698.0,0.3575084395077861,-24331.0,-0.4415949762241823,4021.0,0.0729790555011071,3822.0,0.0693673091582271,2024-06-28,3.0,3.0
2024-06-29,2024-06-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,55098.0,3502.0,6712.0,20201.0,503.0,10937.0,35268.0,6805.0,2784.0,48522.0,52344.0,6576.0,2754.0,-3210.0,-0.058259827942938,19698.0,0.3575084395077861,-24331.0,-0.4415949762241823,4021.0,0.0729790555011071,3822.0,0.0693673091582271,2024-06-28,4.0,3.0
2024-06-30,2024-06-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,55098.0,3502.0,6712.0,20201.0,503.0,10937.0,35268.0,6805.0,2784.0,48522.0,52344.0,6576.0,2754.0,-3210.0,-0.058259827942938,19698.0,0.3575084395077861,-24331.0,-0.4415949762241823,4021.0,0.0729790555011071,3822.0,0.0693673091582271,2024-06-28,5.0,3.0
2024-07-01,2024-06-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,55098.0,3502.0,6712.0,20201.0,503.0,10937.0,35268.0,6805.0,2784.0,48522.0,52344.0,6576.0,2754.0,-3210.0,-0.058259827942938,19698.0,0.3575084395077861,-24331.0,-0.4415949762241823,4021.0,0.0729790555011071,3822.0,0.0693673091582271,2024-06-28,6.0,3.0
2024-07-02,2024-06-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,55098.0,3502.0,6712.0,20201.0,503.0,10937.0,35268.0,6805.0,2784.0,48522.0,52344.0,6576.0,2754.0,-3210.0,-0.058259827942938,19698.0,0.3575084395077861,-24331.0,-0.4415949762241823,4021.0,0.0729790555011071,3822.0,0.0693673091582271,2024-06-28,7.0,3.0
2024-07-03,2024-06-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,55098.0,3502.0,6712.0,20201.0,503.0,10937.0,35268.0,6805.0,2784.0,48522.0,52344.0,6576.0,2754.0,-3210.0,-0.058259827942938,19698.0,0.3575084395077861,-24331.0,-0.4415949762241823,4021.0,0.0729790555011071,3822.0,0.0693673091582271,2024-06-28,8.0,3.0
2024-07-04,2024-06-25,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,55098.0,3502.0,6712.0,20201.0,503.0,10937.0,35268.0,6805.0,2784.0,48522.0,52344.0,6576.0,2754.0,-3210.0,-0.058259827942938,19698.0,0.3575084395077861,-24331.0,-0.4415949762241823,4021.0,0.0729790555011071,3822.0,0.0693673091582271,2024-06-28,9.0,3.0
2024-07-05,2024-07-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,41637.0,2183.0,3720.0,19985.0,514.0,4004.0,28311.0,6035.0,2734.0,36096.0,39168.0,5541.0,2469.0,-1537.0,-0.0369142829694742,19471.0,0.4676369575137498,-24307.0,-0.5837836539616207,3301.0,0.0792804476787472,3072.0,0.0737805317385978,2024-07-05,3.0,3.0
2024-07-06,2024-07-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,41637.0,2183.0,3720.0,19985.0,514.0,4004.0,28311.0,6035.0,2734.0,36096.0,39168.0,5541.0,2469.0,-1537.0,-0.0369142829694742,19471.0,0.4676369575137498,-24307.0,-0.5837836539616207,3301.0,0.0792804476787472,3072.0,0.0737805317385978,2024-07-05,4.0,3.0
2024-07-07,2024-07-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,41637.0,2183.0,3720.0,19985.0,514.0,4004.0,28311.0,6035.0,2734.0,36096.0,39168.0,5541.0,2469.0,-1537.0,-0.0369142829694742,19471.0,0.4676369575137498,-24307.0,-0.5837836539616207,3301.0,0.0792804476787472,3072.0,0.0737805317385978,2024-07-05,5.0,3.0
2024-07-08,2024-07-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,41637.0,2183.0,3720.0,19985.0,514.0,4004.0,28311.0,6035.0,2734.0,36096.0,39168.0,5541.0,2469.0,-1537.0,-0.0369142829694742,19471.0,0.4676369575137498,-24307.0,-0.5837836539616207,3301.0,0.0792804476787472,3072.0,0.0737805317385978,2024-07-05,6.0,3.0
2024-07-09,2024-07-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,41637.0,2183.0,3720.0,19985.0,514.0,4004.0,28311.0,6035.0,2734.0,36096.0,39168.0,5541.0,2469.0,-1537.0,-0.0369142829694742,19471.0,0.4676369575137498,-24307.0,-0.5837836539616207,3301.0,0.0792804476787472,3072.0,0.0737805317385978,2024-07-05,7.0,3.0
2024-07-10,2024-07-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,41637.0,2183.0,3720.0,19985.0,514.0,4004.0,28311.0,6035.0,2734.0,36096.0,39168.0,5541.0,2469.0,-1537.0,-0.0369142829694742,19471.0,0.4676369575137498,-24307.0,-0.5837836539616207,3301.0,0.0792804476787472,3072.0,0.0737805317385978,2024-07-05,8.0,3.0
2024-07-11,2024-07-02,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,41637.0,2183.0,3720.0,19985.0,514.0,4004.0,28311.0,6035.0,2734.0,36096.0,39168.0,5541.0,2469.0,-1537.0,-0.0369142829694742,19471.0,0.4676369575137498,-24307.0,-0.5837836539616207,3301.0,0.0792804476787472,3072.0,0.0737805317385978,2024-07-05,9.0,3.0
2024-07-12,2024-07-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,50244.0,3889.0,3872.0,20239.0,590.0,7665.0,36425.0,8096.0,2737.0,43650.0,47385.0,6594.0,2859.0,17.0,0.000338348857575,19649.0,0.3910715707348141,-28760.0,-0.5724066555210573,5359.0,0.1066595016320356,3735.0,0.0743372342966324,2024-07-12,3.0,3.0
2024-07-13,2024-07-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,50244.0,3889.0,3872.0,20239.0,590.0,7665.0,36425.0,8096.0,2737.0,43650.0,47385.0,6594.0,2859.0,17.0,0.000338348857575,19649.0,0.3910715707348141,-28760.0,-0.5724066555210573,5359.0,0.1066595016320356,3735.0,0.0743372342966324,2024-07-12,4.0,3.0
2024-07-14,2024-07-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,50244.0,3889.0,3872.0,20239.0,590.0,7665.0,36425.0,8096.0,2737.0,43650.0,47385.0,6594.0,2859.0,17.0,0.000338348857575,19649.0,0.3910715707348141,-28760.0,-0.5724066555210573,5359.0,0.1066595016320356,3735.0,0.0743372342966324,2024-07-12,5.0,3.0
2024-07-15,2024-07-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,50244.0,3889.0,3872.0,20239.0,590.0,7665.0,36425.0,8096.0,2737.0,43650.0,47385.0,6594.0,2859.0,17.0,0.000338348857575,19649.0,0.3910715707348141,-28760.0,-0.5724066555210573,5359.0,0.1066595016320356,3735.0,0.0743372342966324,2024-07-12,6.0,3.0
2024-07-16,2024-07-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,50244.0,3889.0,3872.0,20239.0,590.0,7665.0,36425.0,8096.0,2737.0,43650.0,47385.0,6594.0,2859.0,17.0,0.000338348857575,19649.0,0.3910715707348141,-28760.0,-0.5724066555210573,5359.0,0.1066595016320356,3735.0,0.0743372342966324,2024-07-12,7.0,3.0
2024-07-17,2024-07-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,50244.0,3889.0,3872.0,20239.0,590.0,7665.0,36425.0,8096.0,2737.0,43650.0,47385.0,6594.0,2859.0,17.0,0.000338348857575,19649.0,0.3910715707348141,-28760.0,-0.5724066555210573,5359.0,0.1066595016320356,3735.0,0.0743372342966324,2024-07-12,8.0,3.0
2024-07-18,2024-07-09,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,50244.0,3889.0,3872.0,20239.0,590.0,7665.0,36425.0,8096.0,2737.0,43650.0,47385.0,6594.0,2859.0,17.0,0.000338348857575,19649.0,0.3910715707348141,-28760.0,-0.5724066555210573,5359.0,0.1066595016320356,3735.0,0.0743372342966324,2024-07-12,9.0,3.0
2024-07-19,2024-07-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59285.0,2957.0,5447.0,22422.0,681.0,13334.0,40541.0,7310.0,3343.0,52644.0,56633.0,6641.0,2652.0,-2490.0,-0.0420005060301931,21741.0,0.3667200809648309,-27207.0,-0.4589187821540018,3967.0,0.0669140592055326,3989.0,0.0672851480138315,2024-07-19,3.0,3.0
2024-07-20,2024-07-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59285.0,2957.0,5447.0,22422.0,681.0,13334.0,40541.0,7310.0,3343.0,52644.0,56633.0,6641.0,2652.0,-2490.0,-0.0420005060301931,21741.0,0.3667200809648309,-27207.0,-0.4589187821540018,3967.0,0.0669140592055326,3989.0,0.0672851480138315,2024-07-19,4.0,3.0
2024-07-21,2024-07-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59285.0,2957.0,5447.0,22422.0,681.0,13334.0,40541.0,7310.0,3343.0,52644.0,56633.0,6641.0,2652.0,-2490.0,-0.0420005060301931,21741.0,0.3667200809648309,-27207.0,-0.4589187821540018,3967.0,0.0669140592055326,3989.0,0.0672851480138315,2024-07-19,5.0,3.0
2024-07-22,2024-07-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59285.0,2957.0,5447.0,22422.0,681.0,13334.0,40541.0,7310.0,3343.0,52644.0,56633.0,6641.0,2652.0,-2490.0,-0.0420005060301931,21741.0,0.3667200809648309,-27207.0,-0.4589187821540018,3967.0,0.0669140592055326,3989.0,0.0672851480138315,2024-07-19,6.0,3.0
2024-07-23,2024-07-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59285.0,2957.0,5447.0,22422.0,681.0,13334.0,40541.0,7310.0,3343.0,52644.0,56633.0,6641.0,2652.0,-2490.0,-0.0420005060301931,21741.0,0.3667200809648309,-27207.0,-0.4589187821540018,3967.0,0.0669140592055326,3989.0,0.0672851480138315,2024-07-19,7.0,3.0
2024-07-24,2024-07-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59285.0,2957.0,5447.0,22422.0,681.0,13334.0,40541.0,7310.0,3343.0,52644.0,56633.0,6641.0,2652.0,-2490.0,-0.0420005060301931,21741.0,0.3667200809648309,-27207.0,-0.4589187821540018,3967.0,0.0669140592055326,3989.0,0.0672851480138315,2024-07-19,8.0,3.0
2024-07-25,2024-07-16,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,59285.0,2957.0,5447.0,22422.0,681.0,13334.0,40541.0,7310.0,3343.0,52644.0,56633.0,6641.0,2652.0,-2490.0,-0.0420005060301931,21741.0,0.3667200809648309,-27207.0,-0.4589187821540018,3967.0,0.0669140592055326,3989.0,0.0672851480138315,2024-07-19,9.0,3.0
2024-07-26,2024-07-23,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,65927.0,3104.0,8030.0,22904.0,636.0,20820.0,44902.0,6049.0,3372.0,59298.0,63361.0,6629.0,2566.0,-4926.0,-0.0747190073869583,22268.0,0.3377675307537124,-24082.0,-0.3652828128081059,2677.0,0.040605518224703,4063.0,0.0616287712166487,2024-07-26,3.0,3.0
2024-07-27,2024-07-23,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,65927.0,3104.0,8030.0,22904.0,636.0,20820.0,44902.0,6049.0,3372.0,59298.0,63361.0,6629.0,2566.0,-4926.0,-0.0747190073869583,22268.0,0.3377675307537124,-24082.0,-0.3652828128081059,2677.0,0.040605518224703,4063.0,0.0616287712166487,2024-07-26,4.0,3.0
2024-07-28,2024-07-23,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,65927.0,3104.0,8030.0,22904.0,636.0,20820.0,44902.0,6049.0,3372.0,59298.0,63361.0,6629.0,2566.0,-4926.0,-0.0747190073869583,22268.0,0.3377675307537124,-24082.0,-0.3652828128081059,2677.0,0.040605518224703,4063.0,0.0616287712166487,2024-07-26,5.0,3.0
2024-07-29,2024-07-23,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,65927.0,3104.0,8030.0,22904.0,636.0,20820.0,44902.0,6049.0,3372.0,59298.0,63361.0,6629.0,2566.0,-4926.0,-0.0747190073869583,22268.0,0.3377675307537124,-24082.0,-0.3652828128081059,2677.0,0.040605518224703,4063.0,0.0616287712166487,2024-07-26,6.0,3.0
