Date,cot_source_report_date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,dealer_net_all,dealer_net_ratio_all,asset_mgr_net_all,asset_mgr_net_ratio_all,lev_money_net_all,lev_money_net_ratio_all,other_rept_net_all,other_rept_net_ratio_all,nonrept_net_all,nonrept_net_ratio_all,cot_age_days
2019-03-14,2019-03-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3480.0,0.0,124.0,97.0,195.0,1459.0,2257.0,751.0,343.0,2638.0,3250.0,842.0,230.0,-124.0,-0.035632183908045977,-98.0,-0.028160919540229885,-798.0,-0.2293103448275862,408.0,0.11724137931034483,612.0,0.17586206896551723,2.0
2019-03-15,2019-03-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3480.0,0.0,124.0,97.0,195.0,1459.0,2257.0,751.0,343.0,2638.0,3250.0,842.0,230.0,-124.0,-0.035632183908045977,-98.0,-0.028160919540229885,-798.0,-0.2293103448275862,408.0,0.11724137931034483,612.0,0.17586206896551723,3.0
2019-03-16,2019-03-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3480.0,0.0,124.0,97.0,195.0,1459.0,2257.0,751.0,343.0,2638.0,3250.0,842.0,230.0,-124.0,-0.035632183908045977,-98.0,-0.028160919540229885,-798.0,-0.2293103448275862,408.0,0.11724137931034483,612.0,0.17586206896551723,4.0
2019-03-17,2019-03-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3480.0,0.0,124.0,97.0,195.0,1459.0,2257.0,751.0,343.0,2638.0,3250.0,842.0,230.0,-124.0,-0.035632183908045977,-98.0,-0.028160919540229885,-798.0,-0.2293103448275862,408.0,0.11724137931034483,612.0,0.17586206896551723,5.0
2019-03-18,2019-03-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3480.0,0.0,124.0,97.0,195.0,1459.0,2257.0,751.0,343.0,2638.0,3250.0,842.0,230.0,-124.0,-0.035632183908045977,-98.0,-0.028160919540229885,-798.0,-0.2293103448275862,408.0,0.11724137931034483,612.0,0.17586206896551723,6.0
2019-03-19,2019-03-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3681.0,0.0,124.0,156.0,177.0,1460.0,2528.0,767.0,285.0,2678.0,3409.0,1003.0,272.0,-124.0,-0.033686498234175494,-21.0,-0.0057049714751426246,-1068.0,-0.29013854930725347,482.0,0.13094267861994024,731.0,0.19858734039663134,0.0
2019-03-20,2019-03-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3681.0,0.0,124.0,156.0,177.0,1460.0,2528.0,767.0,285.0,2678.0,3409.0,1003.0,272.0,-124.0,-0.033686498234175494,-21.0,-0.0057049714751426246,-1068.0,-0.29013854930725347,482.0,0.13094267861994024,731.0,0.19858734039663134,1.0
2019-03-21,2019-03-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3681.0,0.0,124.0,156.0,177.0,1460.0,2528.0,767.0,285.0,2678.0,3409.0,1003.0,272.0,-124.0,-0.033686498234175494,-21.0,-0.0057049714751426246,-1068.0,-0.29013854930725347,482.0,0.13094267861994024,731.0,0.19858734039663134,2.0
2019-03-22,2019-03-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3681.0,0.0,124.0,156.0,177.0,1460.0,2528.0,767.0,285.0,2678.0,3409.0,1003.0,272.0,-124.0,-0.033686498234175494,-21.0,-0.0057049714751426246,-1068.0,-0.29013854930725347,482.0,0.13094267861994024,731.0,0.19858734039663134,3.0
2019-03-23,2019-03-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3681.0,0.0,124.0,156.0,177.0,1460.0,2528.0,767.0,285.0,2678.0,3409.0,1003.0,272.0,-124.0,-0.033686498234175494,-21.0,-0.0057049714751426246,-1068.0,-0.29013854930725347,482.0,0.13094267861994024,731.0,0.19858734039663134,4.0
2019-03-24,2019-03-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3681.0,0.0,124.0,156.0,177.0,1460.0,2528.0,767.0,285.0,2678.0,3409.0,1003.0,272.0,-124.0,-0.033686498234175494,-21.0,-0.0057049714751426246,-1068.0,-0.29013854930725347,482.0,0.13094267861994024,731.0,0.19858734039663134,5.0
2019-03-25,2019-03-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3681.0,0.0,124.0,156.0,177.0,1460.0,2528.0,767.0,285.0,2678.0,3409.0,1003.0,272.0,-124.0,-0.033686498234175494,-21.0,-0.0057049714751426246,-1068.0,-0.29013854930725347,482.0,0.13094267861994024,731.0,0.19858734039663134,6.0
2019-03-26,2019-03-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3428.0,0.0,124.0,35.0,241.0,1238.0,2105.0,687.0,88.0,2498.0,3096.0,930.0,332.0,-124.0,-0.03617269544924154,-206.0,-0.060093348891481914,-867.0,-0.2529171528588098,599.0,0.17473745624270712,598.0,0.17444574095682613,0.0
2019-03-27,2019-03-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3428.0,0.0,124.0,35.0,241.0,1238.0,2105.0,687.0,88.0,2498.0,3096.0,930.0,332.0,-124.0,-0.03617269544924154,-206.0,-0.060093348891481914,-867.0,-0.2529171528588098,599.0,0.17473745624270712,598.0,0.17444574095682613,1.0
2019-03-28,2019-03-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3428.0,0.0,124.0,35.0,241.0,1238.0,2105.0,687.0,88.0,2498.0,3096.0,930.0,332.0,-124.0,-0.03617269544924154,-206.0,-0.060093348891481914,-867.0,-0.2529171528588098,599.0,0.17473745624270712,598.0,0.17444574095682613,2.0
2019-03-29,2019-03-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3428.0,0.0,124.0,35.0,241.0,1238.0,2105.0,687.0,88.0,2498.0,3096.0,930.0,332.0,-124.0,-0.03617269544924154,-206.0,-0.060093348891481914,-867.0,-0.2529171528588098,599.0,0.17473745624270712,598.0,0.17444574095682613,3.0
2019-03-30,2019-03-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3428.0,0.0,124.0,35.0,241.0,1238.0,2105.0,687.0,88.0,2498.0,3096.0,930.0,332.0,-124.0,-0.03617269544924154,-206.0,-0.060093348891481914,-867.0,-0.2529171528588098,599.0,0.17473745624270712,598.0,0.17444574095682613,4.0
2019-03-31,2019-03-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3428.0,0.0,124.0,35.0,241.0,1238.0,2105.0,687.0,88.0,2498.0,3096.0,930.0,332.0,-124.0,-0.03617269544924154,-206.0,-0.060093348891481914,-867.0,-0.2529171528588098,599.0,0.17473745624270712,598.0,0.17444574095682613,5.0
2019-04-01,2019-03-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3428.0,0.0,124.0,35.0,241.0,1238.0,2105.0,687.0,88.0,2498.0,3096.0,930.0,332.0,-124.0,-0.03617269544924154,-206.0,-0.060093348891481914,-867.0,-0.2529171528588098,599.0,0.17473745624270712,598.0,0.17444574095682613,6.0
2019-04-02,2019-04-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4000.0,0.0,158.0,315.0,89.0,1517.0,2598.0,598.0,440.0,2901.0,3756.0,1099.0,244.0,-158.0,-0.0395,226.0,0.0565,-1081.0,-0.27025,158.0,0.0395,855.0,0.21375,0.0
2019-04-03,2019-04-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4000.0,0.0,158.0,315.0,89.0,1517.0,2598.0,598.0,440.0,2901.0,3756.0,1099.0,244.0,-158.0,-0.0395,226.0,0.0565,-1081.0,-0.27025,158.0,0.0395,855.0,0.21375,1.0
2019-04-04,2019-04-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4000.0,0.0,158.0,315.0,89.0,1517.0,2598.0,598.0,440.0,2901.0,3756.0,1099.0,244.0,-158.0,-0.0395,226.0,0.0565,-1081.0,-0.27025,158.0,0.0395,855.0,0.21375,2.0
2019-04-05,2019-04-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4000.0,0.0,158.0,315.0,89.0,1517.0,2598.0,598.0,440.0,2901.0,3756.0,1099.0,244.0,-158.0,-0.0395,226.0,0.0565,-1081.0,-0.27025,158.0,0.0395,855.0,0.21375,3.0
2019-04-06,2019-04-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4000.0,0.0,158.0,315.0,89.0,1517.0,2598.0,598.0,440.0,2901.0,3756.0,1099.0,244.0,-158.0,-0.0395,226.0,0.0565,-1081.0,-0.27025,158.0,0.0395,855.0,0.21375,4.0
2019-04-07,2019-04-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4000.0,0.0,158.0,315.0,89.0,1517.0,2598.0,598.0,440.0,2901.0,3756.0,1099.0,244.0,-158.0,-0.0395,226.0,0.0565,-1081.0,-0.27025,158.0,0.0395,855.0,0.21375,5.0
2019-04-08,2019-04-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4000.0,0.0,158.0,315.0,89.0,1517.0,2598.0,598.0,440.0,2901.0,3756.0,1099.0,244.0,-158.0,-0.0395,226.0,0.0565,-1081.0,-0.27025,158.0,0.0395,855.0,0.21375,6.0
2019-04-09,2019-04-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4443.0,0.0,158.0,244.0,80.0,1968.0,2714.0,634.0,804.0,3267.0,4177.0,1176.0,266.0,-158.0,-0.035561557506189514,164.0,0.03691199639882962,-746.0,-0.1679045689849201,-170.0,-0.03826243529146973,910.0,0.20481656538374973,0.0
2019-04-10,2019-04-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4443.0,0.0,158.0,244.0,80.0,1968.0,2714.0,634.0,804.0,3267.0,4177.0,1176.0,266.0,-158.0,-0.035561557506189514,164.0,0.03691199639882962,-746.0,-0.1679045689849201,-170.0,-0.03826243529146973,910.0,0.20481656538374973,1.0
2019-04-11,2019-04-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4443.0,0.0,158.0,244.0,80.0,1968.0,2714.0,634.0,804.0,3267.0,4177.0,1176.0,266.0,-158.0,-0.035561557506189514,164.0,0.03691199639882962,-746.0,-0.1679045689849201,-170.0,-0.03826243529146973,910.0,0.20481656538374973,2.0
2019-04-12,2019-04-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4443.0,0.0,158.0,244.0,80.0,1968.0,2714.0,634.0,804.0,3267.0,4177.0,1176.0,266.0,-158.0,-0.035561557506189514,164.0,0.03691199639882962,-746.0,-0.1679045689849201,-170.0,-0.03826243529146973,910.0,0.20481656538374973,3.0
2019-04-13,2019-04-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4443.0,0.0,158.0,244.0,80.0,1968.0,2714.0,634.0,804.0,3267.0,4177.0,1176.0,266.0,-158.0,-0.035561557506189514,164.0,0.03691199639882962,-746.0,-0.1679045689849201,-170.0,-0.03826243529146973,910.0,0.20481656538374973,4.0
2019-04-14,2019-04-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4443.0,0.0,158.0,244.0,80.0,1968.0,2714.0,634.0,804.0,3267.0,4177.0,1176.0,266.0,-158.0,-0.035561557506189514,164.0,0.03691199639882962,-746.0,-0.1679045689849201,-170.0,-0.03826243529146973,910.0,0.20481656538374973,5.0
2019-04-15,2019-04-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4443.0,0.0,158.0,244.0,80.0,1968.0,2714.0,634.0,804.0,3267.0,4177.0,1176.0,266.0,-158.0,-0.035561557506189514,164.0,0.03691199639882962,-746.0,-0.1679045689849201,-170.0,-0.03826243529146973,910.0,0.20481656538374973,6.0
2019-04-16,2019-04-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4324.0,0.0,158.0,163.0,201.0,2272.0,2541.0,532.0,975.0,3160.0,4068.0,1164.0,256.0,-158.0,-0.03654024051803885,-38.0,-0.008788159111933395,-269.0,-0.0622109158186864,-443.0,-0.10245143385753931,908.0,0.20999074930619796,0.0
2019-04-17,2019-04-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4324.0,0.0,158.0,163.0,201.0,2272.0,2541.0,532.0,975.0,3160.0,4068.0,1164.0,256.0,-158.0,-0.03654024051803885,-38.0,-0.008788159111933395,-269.0,-0.0622109158186864,-443.0,-0.10245143385753931,908.0,0.20999074930619796,1.0
2019-04-18,2019-04-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4324.0,0.0,158.0,163.0,201.0,2272.0,2541.0,532.0,975.0,3160.0,4068.0,1164.0,256.0,-158.0,-0.03654024051803885,-38.0,-0.008788159111933395,-269.0,-0.0622109158186864,-443.0,-0.10245143385753931,908.0,0.20999074930619796,2.0
2019-04-19,2019-04-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4324.0,0.0,158.0,163.0,201.0,2272.0,2541.0,532.0,975.0,3160.0,4068.0,1164.0,256.0,-158.0,-0.03654024051803885,-38.0,-0.008788159111933395,-269.0,-0.0622109158186864,-443.0,-0.10245143385753931,908.0,0.20999074930619796,3.0
2019-04-20,2019-04-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4324.0,0.0,158.0,163.0,201.0,2272.0,2541.0,532.0,975.0,3160.0,4068.0,1164.0,256.0,-158.0,-0.03654024051803885,-38.0,-0.008788159111933395,-269.0,-0.0622109158186864,-443.0,-0.10245143385753931,908.0,0.20999074930619796,4.0
2019-04-21,2019-04-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4324.0,0.0,158.0,163.0,201.0,2272.0,2541.0,532.0,975.0,3160.0,4068.0,1164.0,256.0,-158.0,-0.03654024051803885,-38.0,-0.008788159111933395,-269.0,-0.0622109158186864,-443.0,-0.10245143385753931,908.0,0.20999074930619796,5.0
2019-04-22,2019-04-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4324.0,0.0,158.0,163.0,201.0,2272.0,2541.0,532.0,975.0,3160.0,4068.0,1164.0,256.0,-158.0,-0.03654024051803885,-38.0,-0.008788159111933395,-269.0,-0.0622109158186864,-443.0,-0.10245143385753931,908.0,0.20999074930619796,6.0
2019-04-23,2019-04-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4313.0,0.0,158.0,245.0,132.0,2025.0,2458.0,501.0,1173.0,2927.0,4077.0,1386.0,236.0,-158.0,-0.03663343380477626,113.0,0.026199860885694412,-433.0,-0.10039415719916532,-672.0,-0.15580802225828888,1150.0,0.26663575237653603,0.0
2019-04-24,2019-04-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4313.0,0.0,158.0,245.0,132.0,2025.0,2458.0,501.0,1173.0,2927.0,4077.0,1386.0,236.0,-158.0,-0.03663343380477626,113.0,0.026199860885694412,-433.0,-0.10039415719916532,-672.0,-0.15580802225828888,1150.0,0.26663575237653603,1.0
2019-04-25,2019-04-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4313.0,0.0,158.0,245.0,132.0,2025.0,2458.0,501.0,1173.0,2927.0,4077.0,1386.0,236.0,-158.0,-0.03663343380477626,113.0,0.026199860885694412,-433.0,-0.10039415719916532,-672.0,-0.15580802225828888,1150.0,0.26663575237653603,2.0
2019-04-26,2019-04-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4313.0,0.0,158.0,245.0,132.0,2025.0,2458.0,501.0,1173.0,2927.0,4077.0,1386.0,236.0,-158.0,-0.03663343380477626,113.0,0.026199860885694412,-433.0,-0.10039415719916532,-672.0,-0.15580802225828888,1150.0,0.26663575237653603,3.0
2019-04-27,2019-04-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4313.0,0.0,158.0,245.0,132.0,2025.0,2458.0,501.0,1173.0,2927.0,4077.0,1386.0,236.0,-158.0,-0.03663343380477626,113.0,0.026199860885694412,-433.0,-0.10039415719916532,-672.0,-0.15580802225828888,1150.0,0.26663575237653603,4.0
2019-04-28,2019-04-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4313.0,0.0,158.0,245.0,132.0,2025.0,2458.0,501.0,1173.0,2927.0,4077.0,1386.0,236.0,-158.0,-0.03663343380477626,113.0,0.026199860885694412,-433.0,-0.10039415719916532,-672.0,-0.15580802225828888,1150.0,0.26663575237653603,5.0
2019-04-29,2019-04-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4313.0,0.0,158.0,245.0,132.0,2025.0,2458.0,501.0,1173.0,2927.0,4077.0,1386.0,236.0,-158.0,-0.03663343380477626,113.0,0.026199860885694412,-433.0,-0.10039415719916532,-672.0,-0.15580802225828888,1150.0,0.26663575237653603,6.0
2019-04-30,2019-04-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3817.0,0.0,123.0,254.0,72.0,1789.0,2375.0,458.0,942.0,2599.0,3610.0,1218.0,207.0,-123.0,-0.03222425988996594,182.0,0.047681425203039036,-586.0,-0.15352370971967513,-484.0,-0.12680115273775217,1011.0,0.2648676971443542,0.0
2019-05-01,2019-04-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3817.0,0.0,123.0,254.0,72.0,1789.0,2375.0,458.0,942.0,2599.0,3610.0,1218.0,207.0,-123.0,-0.03222425988996594,182.0,0.047681425203039036,-586.0,-0.15352370971967513,-484.0,-0.12680115273775217,1011.0,0.2648676971443542,1.0
2019-05-02,2019-04-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3817.0,0.0,123.0,254.0,72.0,1789.0,2375.0,458.0,942.0,2599.0,3610.0,1218.0,207.0,-123.0,-0.03222425988996594,182.0,0.047681425203039036,-586.0,-0.15352370971967513,-484.0,-0.12680115273775217,1011.0,0.2648676971443542,2.0
2019-05-03,2019-04-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3817.0,0.0,123.0,254.0,72.0,1789.0,2375.0,458.0,942.0,2599.0,3610.0,1218.0,207.0,-123.0,-0.03222425988996594,182.0,0.047681425203039036,-586.0,-0.15352370971967513,-484.0,-0.12680115273775217,1011.0,0.2648676971443542,3.0
2019-05-04,2019-04-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3817.0,0.0,123.0,254.0,72.0,1789.0,2375.0,458.0,942.0,2599.0,3610.0,1218.0,207.0,-123.0,-0.03222425988996594,182.0,0.047681425203039036,-586.0,-0.15352370971967513,-484.0,-0.12680115273775217,1011.0,0.2648676971443542,4.0
2019-05-05,2019-04-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3817.0,0.0,123.0,254.0,72.0,1789.0,2375.0,458.0,942.0,2599.0,3610.0,1218.0,207.0,-123.0,-0.03222425988996594,182.0,0.047681425203039036,-586.0,-0.15352370971967513,-484.0,-0.12680115273775217,1011.0,0.2648676971443542,5.0
2019-05-06,2019-04-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3817.0,0.0,123.0,254.0,72.0,1789.0,2375.0,458.0,942.0,2599.0,3610.0,1218.0,207.0,-123.0,-0.03222425988996594,182.0,0.047681425203039036,-586.0,-0.15352370971967513,-484.0,-0.12680115273775217,1011.0,0.2648676971443542,6.0
2019-05-07,2019-05-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4388.0,0.0,123.0,286.0,0.0,1941.0,2692.0,719.0,1216.0,3054.0,4139.0,1334.0,249.0,-123.0,-0.028030993618960803,286.0,0.06517775752051048,-751.0,-0.1711485870556062,-497.0,-0.11326344576116681,1085.0,0.24726526891522332,0.0
2019-05-08,2019-05-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4388.0,0.0,123.0,286.0,0.0,1941.0,2692.0,719.0,1216.0,3054.0,4139.0,1334.0,249.0,-123.0,-0.028030993618960803,286.0,0.06517775752051048,-751.0,-0.1711485870556062,-497.0,-0.11326344576116681,1085.0,0.24726526891522332,1.0
2019-05-09,2019-05-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4388.0,0.0,123.0,286.0,0.0,1941.0,2692.0,719.0,1216.0,3054.0,4139.0,1334.0,249.0,-123.0,-0.028030993618960803,286.0,0.06517775752051048,-751.0,-0.1711485870556062,-497.0,-0.11326344576116681,1085.0,0.24726526891522332,2.0
2019-05-10,2019-05-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4388.0,0.0,123.0,286.0,0.0,1941.0,2692.0,719.0,1216.0,3054.0,4139.0,1334.0,249.0,-123.0,-0.028030993618960803,286.0,0.06517775752051048,-751.0,-0.1711485870556062,-497.0,-0.11326344576116681,1085.0,0.24726526891522332,3.0
2019-05-11,2019-05-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4388.0,0.0,123.0,286.0,0.0,1941.0,2692.0,719.0,1216.0,3054.0,4139.0,1334.0,249.0,-123.0,-0.028030993618960803,286.0,0.06517775752051048,-751.0,-0.1711485870556062,-497.0,-0.11326344576116681,1085.0,0.24726526891522332,4.0
2019-05-12,2019-05-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4388.0,0.0,123.0,286.0,0.0,1941.0,2692.0,719.0,1216.0,3054.0,4139.0,1334.0,249.0,-123.0,-0.028030993618960803,286.0,0.06517775752051048,-751.0,-0.1711485870556062,-497.0,-0.11326344576116681,1085.0,0.24726526891522332,5.0
2019-05-13,2019-05-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4388.0,0.0,123.0,286.0,0.0,1941.0,2692.0,719.0,1216.0,3054.0,4139.0,1334.0,249.0,-123.0,-0.028030993618960803,286.0,0.06517775752051048,-751.0,-0.1711485870556062,-497.0,-0.11326344576116681,1085.0,0.24726526891522332,6.0
2019-05-14,2019-05-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4447.0,0.0,123.0,199.0,0.0,2289.0,2455.0,317.0,1218.0,3094.0,4085.0,1353.0,362.0,-123.0,-0.027659096019788623,199.0,0.04474926917022712,-166.0,-0.037328536091747244,-901.0,-0.20260850011243536,991.0,0.2228468630537441,0.0
2019-05-15,2019-05-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4447.0,0.0,123.0,199.0,0.0,2289.0,2455.0,317.0,1218.0,3094.0,4085.0,1353.0,362.0,-123.0,-0.027659096019788623,199.0,0.04474926917022712,-166.0,-0.037328536091747244,-901.0,-0.20260850011243536,991.0,0.2228468630537441,1.0
2019-05-16,2019-05-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4447.0,0.0,123.0,199.0,0.0,2289.0,2455.0,317.0,1218.0,3094.0,4085.0,1353.0,362.0,-123.0,-0.027659096019788623,199.0,0.04474926917022712,-166.0,-0.037328536091747244,-901.0,-0.20260850011243536,991.0,0.2228468630537441,2.0
2019-05-17,2019-05-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4447.0,0.0,123.0,199.0,0.0,2289.0,2455.0,317.0,1218.0,3094.0,4085.0,1353.0,362.0,-123.0,-0.027659096019788623,199.0,0.04474926917022712,-166.0,-0.037328536091747244,-901.0,-0.20260850011243536,991.0,0.2228468630537441,3.0
2019-05-18,2019-05-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4447.0,0.0,123.0,199.0,0.0,2289.0,2455.0,317.0,1218.0,3094.0,4085.0,1353.0,362.0,-123.0,-0.027659096019788623,199.0,0.04474926917022712,-166.0,-0.037328536091747244,-901.0,-0.20260850011243536,991.0,0.2228468630537441,4.0
2019-05-19,2019-05-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4447.0,0.0,123.0,199.0,0.0,2289.0,2455.0,317.0,1218.0,3094.0,4085.0,1353.0,362.0,-123.0,-0.027659096019788623,199.0,0.04474926917022712,-166.0,-0.037328536091747244,-901.0,-0.20260850011243536,991.0,0.2228468630537441,5.0
2019-05-20,2019-05-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4447.0,0.0,123.0,199.0,0.0,2289.0,2455.0,317.0,1218.0,3094.0,4085.0,1353.0,362.0,-123.0,-0.027659096019788623,199.0,0.04474926917022712,-166.0,-0.037328536091747244,-901.0,-0.20260850011243536,991.0,0.2228468630537441,6.0
2019-05-21,2019-05-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4650.0,0.0,123.0,223.0,0.0,2354.0,2498.0,268.0,1251.0,3229.0,4256.0,1421.0,394.0,-123.0,-0.026451612903225806,223.0,0.04795698924731183,-144.0,-0.03096774193548387,-983.0,-0.2113978494623656,1027.0,0.22086021505376344,0.0
2019-05-22,2019-05-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4650.0,0.0,123.0,223.0,0.0,2354.0,2498.0,268.0,1251.0,3229.0,4256.0,1421.0,394.0,-123.0,-0.026451612903225806,223.0,0.04795698924731183,-144.0,-0.03096774193548387,-983.0,-0.2113978494623656,1027.0,0.22086021505376344,1.0
2019-05-23,2019-05-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4650.0,0.0,123.0,223.0,0.0,2354.0,2498.0,268.0,1251.0,3229.0,4256.0,1421.0,394.0,-123.0,-0.026451612903225806,223.0,0.04795698924731183,-144.0,-0.03096774193548387,-983.0,-0.2113978494623656,1027.0,0.22086021505376344,2.0
2019-05-24,2019-05-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4650.0,0.0,123.0,223.0,0.0,2354.0,2498.0,268.0,1251.0,3229.0,4256.0,1421.0,394.0,-123.0,-0.026451612903225806,223.0,0.04795698924731183,-144.0,-0.03096774193548387,-983.0,-0.2113978494623656,1027.0,0.22086021505376344,3.0
2019-05-25,2019-05-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4650.0,0.0,123.0,223.0,0.0,2354.0,2498.0,268.0,1251.0,3229.0,4256.0,1421.0,394.0,-123.0,-0.026451612903225806,223.0,0.04795698924731183,-144.0,-0.03096774193548387,-983.0,-0.2113978494623656,1027.0,0.22086021505376344,4.0
2019-05-26,2019-05-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4650.0,0.0,123.0,223.0,0.0,2354.0,2498.0,268.0,1251.0,3229.0,4256.0,1421.0,394.0,-123.0,-0.026451612903225806,223.0,0.04795698924731183,-144.0,-0.03096774193548387,-983.0,-0.2113978494623656,1027.0,0.22086021505376344,5.0
2019-05-27,2019-05-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4650.0,0.0,123.0,223.0,0.0,2354.0,2498.0,268.0,1251.0,3229.0,4256.0,1421.0,394.0,-123.0,-0.026451612903225806,223.0,0.04795698924731183,-144.0,-0.03096774193548387,-983.0,-0.2113978494623656,1027.0,0.22086021505376344,6.0
2019-05-28,2019-05-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5190.0,0.0,123.0,319.0,0.0,2709.0,2763.0,238.0,1577.0,3637.0,4834.0,1553.0,356.0,-123.0,-0.023699421965317918,319.0,0.061464354527938345,-54.0,-0.010404624277456647,-1339.0,-0.25799614643545277,1197.0,0.230635838150289,0.0
2019-05-29,2019-05-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5190.0,0.0,123.0,319.0,0.0,2709.0,2763.0,238.0,1577.0,3637.0,4834.0,1553.0,356.0,-123.0,-0.023699421965317918,319.0,0.061464354527938345,-54.0,-0.010404624277456647,-1339.0,-0.25799614643545277,1197.0,0.230635838150289,1.0
2019-05-30,2019-05-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5190.0,0.0,123.0,319.0,0.0,2709.0,2763.0,238.0,1577.0,3637.0,4834.0,1553.0,356.0,-123.0,-0.023699421965317918,319.0,0.061464354527938345,-54.0,-0.010404624277456647,-1339.0,-0.25799614643545277,1197.0,0.230635838150289,2.0
