Date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Dealer_Net_All,Dealer_Net_Ratio_All,Asset_Mgr_Net_All,Asset_Mgr_Net_Ratio_All,Lev_Money_Net_All,Lev_Money_Net_Ratio_All,Other_Rept_Net_All,Other_Rept_Net_Ratio_All,NonRept_Net_All,NonRept_Net_Ratio_All
2023-02-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15158,356,5298,7187,72,4207,6159,782,1421,13890,14308,1268,850,-4942,-0.3260324581079298,7115,0.4693891014645732,-1952,-0.12877688349386462,-639,-0.042155957250296874,418,0.027576197387518143
2023-02-14,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,12060,436,505,494,29,6365,8856,1946,756,10036,10941,2024,1119,-69,-0.0057213930348258705,465,0.03855721393034826,-2491,-0.20655058043117744,1190,0.09867330016583747,905,0.07504145936981758
2023-02-21,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,13505,353,2426,471,24,6659,7374,2392,1025,10929,11903,2576,1602,-2073,-0.1534987041836357,447,0.033098852276934466,-715,-0.052943354313217325,1367,0.1012217697149204,974,0.07212143650499815
2023-02-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,16501,348,5345,7406,70,4614,6405,624,1546,15103,15477,1398,1024,-4997,-0.3028301315071814,7336,0.44457911641718684,-1791,-0.10853887643173141,-922,-0.05587540149081874,374,0.022665293012544694
2023-02-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15161,369,5140,7047,240,4527,6106,682,1452,13929,14242,1232,919,-4771,-0.3146890046830684,6807,0.44898093793285404,-1579,-0.10414880284941627,-770,-0.05078820658267924,313,0.020645076182309874
2023-02-28,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,7822,297,1403,497,0,2312,3844,2363,754,5863,6395,1959,1427,-1106,-0.14139606238813604,497,0.06353873689593455,-1532,-0.19585783687036565,1609,0.20570186653029915,532,0.06801329583226796
2023-03-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,12821,414,4185,6470,362,2346,5259,1161,696,11731,11842,1090,979,-3771,-0.29412682318071914,6108,0.47640589657593013,-2913,-0.22720536619608456,465,0.03626862179237189,111,0.008657671008501677
2023-03-07,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,9440,945,2626,547,0,3051,4057,2473,1045,7365,8077,2075,1363,-1681,-0.1780720338983051,547,0.05794491525423729,-1006,-0.10656779661016949,1428,0.15127118644067797,712,0.07542372881355933
2023-03-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13472,305,3881,5924,318,2551,6047,2030,949,12224,12609,1248,863,-3576,-0.2654394299287411,5606,0.41612232779097386,-3496,-0.25950118764845603,1081,0.08024049881235154,385,0.028577790973871735
2023-03-14,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,11001,2431,3849,212,52,3634,3950,2201,990,8870,9233,2131,1768,-1418,-0.128897372966094,160,0.0145441323516044,-316,-0.02872466139441869,1211,0.1100809017362058,363,0.032997000272702484
2023-03-21,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,13339,1860,3299,158,11,4447,6433,3643,1448,10474,11557,2865,1782,-1439,-0.10787915136067172,147,0.011020316365544644,-1986,-0.14888672314266438,2195,0.16455506409775844,1083,0.08119049404003299
2023-03-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14049,292,3299,6899,243,3484,7746,605,716,12599,13323,1450,726,-3007,-0.21403658623389565,6656,0.4737703751156666,-4262,-0.30336678767172043,-111,-0.00790091821481956,724,0.051533917004769024
2023-03-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14409,285,3767,6428,220,4147,7217,546,749,12960,13507,1449,902,-3482,-0.2416545214796308,6208,0.43084183496425843,-3070,-0.2130612811437296,-203,-0.01408841696162121,547,0.03796238462072316
2023-03-28,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,15181,2132,3492,160,36,4757,6845,3979,1588,12359,13292,2822,1889,-1360,-0.08958566629339305,124,0.008168104867927014,-2088,-0.13754034648573876,2391,0.1574995059613991,933,0.06145840194980568
2023-04-04,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,7572,217,444,189,27,1681,3485,2241,1778,4749,6155,2823,1417,-227,-0.029978869519281564,162,0.021394611727416798,-1804,-0.23824617010036978,463,0.06114632857897517,1406,0.18568409931325938
2023-04-04,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13380,321,3714,6450,170,3327,6656,616,972,11922,12720,1458,660,-3393,-0.2535874439461883,6280,0.4693572496263079,-3329,-0.24880418535127055,-356,-0.026606875934230195,798,0.059641255605381166
2023-04-11,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15977,508,4146,7376,82,4637,8136,546,1452,14435,15184,1542,793,-3638,-0.2277023220880015,7294,0.4565312636915566,-3499,-0.2190023158290042,-906,-0.056706515616198286,749,0.04687988984164737
2023-04-11,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,8928,217,1679,336,26,2135,3186,2471,1949,5581,7262,3347,1666,-1462,-0.16375448028673836,310,0.034722222222222224,-1051,-0.11771953405017921,522,0.05846774193548387,1681,0.18828405017921146
2023-04-18,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15385,493,3998,7041,249,4053,7737,557,825,14017,14682,1368,703,-3505,-0.22781930451738708,6792,0.4414689632759181,-3684,-0.23945401364965876,-268,-0.017419564510887227,665,0.04322391940201495
2023-04-18,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,9761,194,2177,389,36,2942,3890,2526,1715,6453,8220,3308,1541,-1983,-0.20315541440426185,353,0.036164327425468705,-948,-0.09712119659870914,811,0.083085749410921,1767,0.1810265341665813
2023-04-25,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14064,458,3045,6406,256,2249,6625,811,587,12700,13289,1364,775,-2587,-0.1839448236632537,6150,0.4372866894197952,-4376,-0.3111490329920364,224,0.015927189988623434,589,0.041879977246871446
2023-04-25,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,10656,221,3116,378,29,4808,3490,2088,2052,7903,9095,2753,1561,-2895,-0.27167792792792794,349,0.0327515015015015,1318,0.12368618618618618,36,0.0033783783783783786,1192,0.11186186186186187
2023-05-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,12521,554,2825,6582,363,2280,6596,540,823,11262,11913,1259,608,-2271,-0.18137528951361712,6219,0.4966855682453478,-4316,-0.3447009024838272,-283,-0.022602028591965497,651,0.051992652344061974
2023-05-02,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,7502,274,1866,401,28,1682,3011,2210,1064,4970,6372,2532,1130,-1592,-0.2122100773127166,373,0.04972007464676086,-1329,-0.1771527592641962,1146,0.15275926419621436,1402,0.18688349773393761
2023-05-09,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,9449,470,2532,397,5,3360,4278,1944,1050,6631,8325,2818,1124,-2062,-0.21822415070377818,392,0.04148587152079585,-918,-0.09715313789819029,894,0.09461318658059054,1694,0.17927823050058206
2023-05-09,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13102,556,2483,6511,229,2752,7634,399,580,11768,12476,1334,626,-1927,-0.14707678217066097,6282,0.47946878339184856,-4882,-0.3726148679590902,-181,-0.013814684780949474,708,0.05403755151885208
2023-05-16,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043,558,2469,6349,169,2337,7062,953,949,11709,12161,1334,882,-1911,-0.1465153722303151,6180,0.4738173733036878,-4725,-0.36226328298704286,4,0.00030667791152342254,452,0.03465460400214675
2023-05-16,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,10506,503,2429,362,632,3632,3459,2063,1280,7871,9111,2635,1395,-1926,-0.18332381496287836,-270,-0.02569960022844089,173,0.016466780887112127,783,0.07452884066247858,1240,0.11802779364172854
2023-05-23,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,10042,557,2265,341,636,3823,3784,1838,1270,7444,8840,2598,1202,-1708,-0.1700856403106951,-295,-0.02937661820354511,39,0.003883688508265286,568,0.05656243776140211,1396,0.1390161322445728
2023-05-23,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13043,546,2437,6373,180,2184,7078,1189,949,11836,12188,1207,855,-1891,-0.144981982672698,6193,0.47481407651613894,-4894,-0.37522042474890743,240,0.018400674691405352,352,0.02698765621406118
2023-05-30,BITCOIN - CHICAGO MERCANTILE EXCHANGE,11715,497,2555,6478,184,1865,6639,416,315,10537,10974,1178,741,-2058,-0.17567221510883482,6294,0.5372599231754162,-4774,-0.40751173708920185,101,0.008621425522833974,437,0.0373026034997866
2023-05-30,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,6569,196,1110,315,682,1430,2995,2007,756,4162,5757,2407,812,-914,-0.13913837722636627,-367,-0.055868473131374635,-1565,-0.2382402192114477,1251,0.19043994519713808,1595,0.24280712437205054
2023-06-06,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,7600,297,1043,325,802,2292,3222,1765,998,5133,6519,2467,1081,-746,-0.09815789473684211,-477,-0.06276315789473684,-930,-0.12236842105263158,767,0.10092105263157895,1386,0.18236842105263157
2023-06-06,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13026,567,2205,6198,368,2397,7625,1126,517,11854,12281,1172,745,-1638,-0.12574850299401197,5830,0.447566405650238,-5228,-0.4013511438661139,609,0.04675264854905573,427,0.032780592660832185
2023-06-13,BITCOIN - CHICAGO MERCANTILE EXCHANGE,13251,584,2166,6045,327,1859,7634,1718,523,12083,12527,1168,724,-1582,-0.11938721605916534,5718,0.4315146026714965,-5775,-0.4358161648177496,1195,0.09018187306618368,444,0.03350690513923477
2023-06-13,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,7915,225,1103,354,912,2279,3300,2015,845,5466,6753,2449,1162,-878,-0.11092861655085282,-558,-0.07049905243209097,-1021,-0.1289955780164245,1170,0.147820593809223,1287,0.1626026531901453
2023-06-20,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15687,555,3008,6540,261,3308,9079,1726,311,14428,14958,1259,729,-2453,-0.15637151781730094,6279,0.4002677376171352,-5771,-0.36788423535411485,1415,0.09020207815388538,530,0.03378593740039523
2023-06-20,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,9173,291,2071,356,1058,2753,3389,2326,1037,6331,8160,2842,1013,-1780,-0.19404774882808243,-702,-0.07652894363894037,-636,-0.06933391474980923,1289,0.14052109451651587,1829,0.19938951270031616
2023-06-27,BITCOIN - CHICAGO MERCANTILE EXCHANGE,18829,536,4473,7603,70,6145,10411,324,758,17049,18153,1780,676,-3937,-0.2090923575335918,7533,0.40007435339104575,-4266,-0.22656540442933773,-434,-0.023049551224175475,1104,0.05863295979605927
2023-06-27,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,10700,223,4130,876,26,2633,3054,2530,1809,6964,9721,3736,979,-3907,-0.36514018691588784,850,0.0794392523364486,-421,-0.039345794392523364,721,0.06738317757009346,2757,0.25766355140186914
2023-07-03,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,9138,194,2170,888,22,2093,4585,2536,1249,5956,8271,3182,867,-1976,-0.2162398774348873,866,0.09476909608229372,-2492,-0.2727073757933902,1287,0.14084044648719632,2315,0.25333771065878746
2023-07-03,BITCOIN - CHICAGO MERCANTILE EXCHANGE,17008,556,4081,8311,70,5356,10464,321,873,15440,16384,1568,624,-3525,-0.20725540921919097,8241,0.48453668861712135,-5108,-0.30032925682031986,-552,-0.032455315145813735,944,0.055503292568203196
2023-07-11,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,11107,993,2578,863,34,2159,5477,3037,1416,7665,10118,3442,989,-1585,-0.14270280003601332,829,0.07463761591788962,-3318,-0.2987305302962096,1621,0.1459439992797335,2453,0.2208517151345998
2023-07-11,BITCOIN - CHICAGO MERCANTILE EXCHANGE,16302,777,4140,8243,152,4189,9931,453,490,14767,15818,1535,484,-3363,-0.2062937062937063,8091,0.49631947000368054,-5742,-0.3522267206477733,-37,-0.0022696601643970066,1051,0.06447061710219605
2023-07-18,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,13887,3649,3423,1565,22,2116,8191,2825,1113,10350,12944,3537,943,226,0.01627421329300785,1543,0.1111111111111111,-6075,-0.4374594944912508,1712,0.12328076618420106,2594,0.1867934039029308
2023-07-18,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15455,627,4177,8958,113,2487,8830,493,410,13798,14763,1657,692,-3550,-0.22969912649627952,8845,0.572306696861857,-6343,-0.41041734066645097,83,0.00537043028146231,965,0.06243934001941119
2023-07-25,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,16416,5114,4801,1516,0,3013,9073,2520,622,13147,15480,3269,936,313,0.019066764132553607,1516,0.09234892787524367,-6060,-0.36915204678362573,1898,0.11561890838206627,2333,0.14211744639376217
2023-07-25,BITCOIN - CHICAGO MERCANTILE EXCHANGE,16017,658,4037,8616,113,2440,8844,644,187,14514,15337,1503,680,-3379,-0.21096335143909595,8503,0.5308734469626022,-6404,-0.3998251857401511,457,0.028532184553911467,823,0.05138290566273335
2023-08-01,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14860,583,3480,8220,121,2311,8957,1169,350,13634,14259,1226,601,-2897,-0.19495289367429341,8099,0.5450201884253029,-6646,-0.44724091520861375,819,0.055114401076716016,625,0.04205921938088829
2023-08-01,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,9297,307,2400,1587,0,1883,4661,2654,1294,6539,8463,2758,834,-2093,-0.22512638485532968,1587,0.1707002258793159,-2778,-0.2988060664730558,1360,0.1462837474454125,1924,0.2069484780036571
2023-08-08,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,9344,251,2045,1600,0,1786,4677,2237,1426,6119,8393,3225,951,-1794,-0.19199486301369864,1600,0.17123287671232876,-2891,-0.309396404109589,811,0.08679366438356165,2274,0.24336472602739725
2023-08-08,BITCOIN - CHICAGO MERCANTILE EXCHANGE,16743,587,4372,8748,50,3637,10164,1092,171,15493,16186,1250,557,-3785,-0.22606462402197933,8698,0.5195006868542077,-6527,-0.38983455772561665,921,0.055008063071134206,693,0.041390431822254076
2023-08-15,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15432,614,4359,8471,0,2131,8694,1364,225,14133,14831,1299,601,-3745,-0.24267755313634007,8471,0.548924313115604,-6563,-0.4252851218247797,1139,0.07380767236910316,698,0.04523068947641265
2023-08-15,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,9199,253,2413,1206,0,1887,4256,2487,1435,6032,8303,3167,896,-2160,-0.23480813131862158,1206,0.13110120665289707,-2369,-0.25752799217306227,1052,0.11436025654962496,2271,0.24687466028916186
2023-08-22,BITCOIN - CHICAGO MERCANTILE EXCHANGE,17262,599,3066,7633,582,2771,10163,2556,162,16091,16505,1171,757,-2467,-0.1429150735720079,7051,0.40846947051326615,-7392,-0.4282238442822384,2394,0.1386861313868613,414,0.023983315954118872
2023-08-22,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,10738,426,1690,456,82,2473,4040,2983,2114,8076,9664,2662,1074,-1264,-0.11771279567889738,374,0.03482957720245856,-1567,-0.14593034084559509,869,0.08092754702924194,1588,0.14788601229279194
2023-08-29,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,8778,298,131,333,693,1475,2236,2262,2829,6445,7966,2333,812,167,0.0190248348143085,-360,-0.04101161995898838,-761,-0.08669400774663932,-567,-0.0645933014354067,1521,0.1732740943267259
2023-08-29,BITCOIN - CHICAGO MERCANTILE EXCHANGE,16172,565,2785,7758,936,2483,10012,2517,164,14895,15469,1277,703,-2220,-0.13727430126143952,6822,0.42184021766015334,-7529,-0.46555775414296313,2353,0.1454983922829582,574,0.03549344546129112
2023-09-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14962,520,2077,7624,1539,1670,8755,2224,162,13744,14239,1218,723,-1557,-0.10406362785723834,6085,0.406696965646304,-7085,-0.47353295014035557,2062,0.13781580002673438,495,0.03308381232455554
2023-09-05,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,8998,239,999,360,757,1311,2168,2599,1818,6590,7823,2408,1175,-760,-0.08446321404756613,-397,-0.04412091575905757,-857,-0.09524338741942653,781,0.08679706601466992,1233,0.1370304512113803
2023-09-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,15423,530,1679,7295,1291,1660,9221,2509,114,14289,14600,1134,823,-1149,-0.07449912468391363,6004,0.38928872463204306,-7561,-0.4902418465927511,2395,0.1552875575439279,311,0.02016468910069377
2023-09-12,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,8760,238,571,400,728,2136,2507,1853,1984,6310,7473,2450,1287,-333,-0.03801369863013699,-328,-0.03744292237442922,-371,-0.042351598173515984,-131,-0.014954337899543379,1163,0.13276255707762558
2023-09-19,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,8102,298,426,373,838,1422,2416,2276,1985,5670,6966,2432,1136,-128,-0.015798568254751913,-465,-0.05739323623796593,-994,-0.12268575660330783,291,0.035917057516662555,1296,0.15996050357936312
2023-09-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,16670,620,2111,7392,850,2204,10304,2763,114,15479,15879,1191,791,-1491,-0.08944211157768446,6542,0.39244151169766045,-8100,-0.4859028194361128,2649,0.15890821835632873,400,0.02399520095980804
2023-09-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14844,433,1859,7168,1093,1594,8220,1852,114,13644,13883,1200,961,-1426,-0.09606575047157101,6075,0.40925626515763947,-6626,-0.44637563998922125,1738,0.11708434384263001,239,0.01610078146052277
2023-09-26,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,8690,338,435,319,806,1590,2629,2296,1574,6488,7389,2202,1301,-97,-0.011162255466052935,-487,-0.05604142692750288,-1039,-0.11956271576524741,722,0.08308400460299195,901,0.10368239355581128
2023-10-03,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14447,427,2898,7336,623,2373,8565,1941,410,13252,13671,1195,776,-2471,-0.1710389700283796,6713,0.4646639440714335,-6192,-0.42860109365266147,1531,0.10597355852426109,419,0.029002561085346438
2023-10-03,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,6193,368,146,273,1120,1266,2163,1570,1333,4024,5309,2169,884,222,0.035846923946391086,-847,-0.13676731793960922,-897,-0.1448409494590667,237,0.038269013402228325,1285,0.20749233005005652
2023-10-10,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,7239,415,235,320,1086,1661,3066,1706,1293,4857,6435,2382,804,180,0.024865312888520515,-766,-0.10581572040337063,-1405,-0.19408758115761846,413,0.05705207901643874,1578,0.21798590965602985
2023-10-10,BITCOIN - CHICAGO MERCANTILE EXCHANGE,14683,429,2600,7402,517,1946,9114,2096,153,13397,13908,1286,775,-2171,-0.14785806715248928,6885,0.4689096233739699,-7168,-0.48818361370292174,1943,0.13232990533269767,511,0.034802152148743444
2023-10-17,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,8511,521,32,322,1062,1677,4391,2037,1089,5670,7687,2841,824,489,0.057455058160028195,-740,-0.08694630478204676,-2714,-0.31888144753847963,948,0.11138526612618964,2017,0.23698742803430853
2023-10-17,BITCOIN - CHICAGO MERCANTILE EXCHANGE,16561,407,2823,7344,127,2576,10429,2567,183,15220,15888,1341,673,-2416,-0.14588491033150172,7217,0.43578286335366223,-7853,-0.47418634140450455,2384,0.1439526598635348,668,0.040335728518809254
2023-10-24,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,10260,1290,954,335,548,2943,5822,1731,913,7098,9036,3162,1224,336,0.03274853801169591,-213,-0.020760233918128656,-2879,-0.28060428849902536,818,0.0797270955165692,1938,0.18888888888888888
2023-10-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19678,509,3596,8383,25,3536,11489,3021,1231,18061,18953,1617,725,-3087,-0.15687569874987295,8358,0.42473828641122063,-7953,-0.4041569265169225,1790,0.0909645289155402,892,0.045329809940034556
2023-10-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19603,683,4757,9181,0,4780,11822,2450,1358,18135,18978,1468,625,-4074,-0.20782533285721574,9181,0.4683466816303627,-7042,-0.3592307299903076,1092,0.05570575932255267,843,0.04300362189460797
2023-10-31,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,7862,317,4088,1070,0,1229,1959,2049,681,4877,6940,2985,922,-3771,-0.47964894428898497,1070,0.13609768506741288,-730,-0.09285169168150598,1368,0.1740015263291783,2063,0.26240142457389976
2023-11-07,Nano Bitcoin  - LMX LABS LLC,3380,467,0,0,0,30,2554,2198,527,2708,3094,672,286,467,0.13816568047337277,0,0.0,-2524,-0.7467455621301775,1671,0.4943786982248521,386,0.11420118343195267
2023-11-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21749,798,5355,10268,0,4782,12188,2836,2024,20169,21052,1580,697,-4557,-0.20952687479884133,10268,0.4721136603981792,-7406,-0.3405214032829096,812,0.037335049887351146,883,0.040599567796220516
2023-11-07,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,10661,1469,5789,1766,64,1372,2823,2414,594,7356,9605,3305,1056,-4320,-0.4052152706125129,1702,0.15964731263483725,-1451,-0.13610355501360097,1820,0.17071569271175313,2249,0.2109558202795235
2023-11-14,Nano Bitcoin  - LMX LABS LLC,5773,0,2626,0,0,229,2190,4506,469,4914,5464,859,309,-2626,-0.45487614758357875,0,0.0,-1961,-0.33968473930365495,4037,0.6992897973324095,550,0.09527108955482418
2023-11-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21203,834,5539,10886,0,3958,10635,1347,1714,19594,20457,1609,746,-4705,-0.22190256095835495,10886,0.5134179125595435,-6677,-0.31490826769796726,-367,-0.017308871386124604,863,0.04070178748290336
2023-11-14,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,13372,3402,7638,1633,38,2088,3872,2577,640,9895,12383,3477,989,-4236,-0.31678133413102005,1595,0.11927909063715225,-1784,-0.13341310200418785,1937,0.14485492072988335,2488,0.1860604247681723
2023-11-21,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,14267,2903,7823,1636,10,2055,3437,2675,579,10703,13283,3564,984,-4920,-0.34485175580009814,1626,0.11396929978271536,-1382,-0.09686689563327959,2096,0.14691245531646457,2580,0.1808368963341978
2023-11-21,Nano Bitcoin  - LMX LABS LLC,5800,0,2062,0,0,893,1986,3783,1378,4738,5488,1062,312,-2062,-0.35551724137931034,0,0.0,-1093,-0.18844827586206897,2405,0.4146551724137931,750,0.12931034482758622
2023-11-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21939,850,6226,10973,34,3780,11322,2701,1153,20275,20706,1664,1233,-5376,-0.24504307397784766,10939,0.49860978166735037,-7542,-0.3437713660604403,1548,0.0705592779980856,431,0.019645380372852
2023-11-28,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,9584,255,2734,1535,0,2240,4690,2047,890,6288,8525,3296,1059,-2479,-0.2586602671118531,1535,0.1601627712854758,-2450,-0.2556343906510851,1157,0.1207220367278798,2237,0.23340984974958265
2023-11-28,Nano Bitcoin  - LMX LABS LLC,6095,1775,0,0,0,105,2348,3491,3334,5373,5684,722,411,1775,0.2912223133716161,0,0.0,-2243,-0.3680065627563577,157,0.02575881870385562,311,0.05102543068088597
2023-11-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23027,676,6408,11448,0,4479,13303,3720,1565,21339,22292,1688,735,-5732,-0.2489251747948061,11448,0.49715551309332523,-8824,-0.38320232770226254,2155,0.09358579059365094,953,0.0413861988100925
2023-12-05,Nano Bitcoin  - LMX LABS LLC,7201,1607,0,0,0,207,2339,4425,4281,6242,6623,959,578,1607,0.22316344952089986,0,0.0,-2132,-0.2960699902791279,144,0.019997222607971116,381,0.05290931815025691
2023-12-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23035,647,6439,11735,0,4390,12535,3030,1691,21394,22257,1641,778,-5792,-0.2514434556110267,11735,0.5094421532450618,-8145,-0.3535923594530063,1339,0.05812893423051878,863,0.03746472758845235
2023-12-05,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,11235,868,3383,1493,25,2460,5069,2510,975,7547,9668,3688,1567,-2515,-0.22385402759234535,1468,0.13066310636404094,-2609,-0.23222073876279484,1535,0.13662661326212727,2121,0.18878504672897195
2023-12-12,Nano Bitcoin  - LMX LABS LLC,13765,0,3408,0,0,176,380,6123,3367,6630,7486,7135,6279,-3408,-0.24758445332364692,0,0.0,-204,-0.014820196149654921,2756,0.20021794406102433,856,0.06218670541227751
2023-12-12,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,11848,842,4009,1496,63,3177,5254,2504,1025,8262,10594,3586,1254,-3167,-0.2673024983119514,1433,0.12094868332207967,-2077,-0.17530384875084404,1479,0.12483119513841999,2332,0.19682646860229575
2023-12-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21211,734,6292,11469,0,3435,11606,1760,379,19557,20436,1654,775,-5558,-0.2620338503606619,11469,0.5407100089576163,-8171,-0.3852246475885154,1381,0.06510772712271934,879,0.04144076186884164
2023-12-19,Nano Bitcoin  - LMX LABS LLC,14681,0,1927,0,0,0,3531,7503,3102,7703,8760,6978,5921,-1927,-0.13125808868605682,0,0.0,-3531,-0.24051495129759554,4401,0.29977521967168447,1057,0.07199782031196784
2023-12-19,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,13858,1508,6047,1523,68,3626,4783,2863,1074,9802,12254,4056,1604,-4539,-0.32753644104488383,1455,0.10499350555635734,-1157,-0.08348968105065666,1789,0.12909510751912254,2452,0.1769375090200606
2023-12-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23239,870,6399,11606,0,3187,12415,2625,520,20650,21696,2589,1543,-5529,-0.237919015448169,11606,0.49941907999483626,-9228,-0.39709109686303196,2105,0.09058048969404879,1046,0.045010542622315936
2023-12-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,22526,976,5841,11862,0,2818,12649,2162,538,20381,21591,2145,935,-4865,-0.21597265382224984,11862,0.5265914942732842,-9831,-0.4364290153600284,1624,0.07209446861404599,1210,0.05371570629494806
2023-12-26,Nano Bitcoin  - LMX LABS LLC,16628,0,2572,0,0,538,5510,8933,2433,10432,11476,6196,5152,-2572,-0.15467885494346884,0,0.0,-4972,-0.29901371181140246,6500,0.3909069040173202,1044,0.06278566273755112
2023-12-26,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,14634,2450,6273,1470,38,2963,5252,2906,1097,10696,13567,3938,1067,-3823,-0.2612409457427908,1432,0.0978543118764521,-2289,-0.15641656416564165,1809,0.12361623616236163,2871,0.1961869618696187
2024-01-02,MICRO BITCOIN - CHICAGO MERCANTILE EXCHANGE,10404,150,1094,1430,102,1538,6408,2949,943,6828,9308,3576,1096,-944,-0.09073433294886582,1328,0.12764321414840446,-4870,-0.46808919646289887,2006,0.19281045751633988,2480,0.23836985774702038
2024-01-02,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23579,882,5867,12724,0,3317,13616,2977,1404,21895,22882,1684,697,-4985,-0.21141693880147588,12724,0.5396327240340981,-10299,-0.436786971457653,1573,0.0667119046609271,987,0.04185928156410365
