Date,cot_source_report_date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Dealer_Net_All,Dealer_Net_Ratio_All,Asset_Mgr_Net_All,Asset_Mgr_Net_Ratio_All,Lev_Money_Net_All,Lev_Money_Net_Ratio_All,Other_Rept_Net_All,Other_Rept_Net_Ratio_All,NonRept_Net_All,NonRept_Net_Ratio_All,cot_age_days
2019-11-09,2019-11-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3520.0,32.0,0.0,188.0,149.0,1221.0,2345.0,595.0,457.0,2223.0,3138.0,1297.0,382.0,32.0,0.00909090909090909,39.0,0.011079545454545455,-1124.0,-0.31931818181818183,138.0,0.03920454545454546,915.0,0.2599431818181818,4.0
2019-11-10,2019-11-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3520.0,32.0,0.0,188.0,149.0,1221.0,2345.0,595.0,457.0,2223.0,3138.0,1297.0,382.0,32.0,0.00909090909090909,39.0,0.011079545454545455,-1124.0,-0.31931818181818183,138.0,0.03920454545454546,915.0,0.2599431818181818,5.0
2019-11-11,2019-11-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3520.0,32.0,0.0,188.0,149.0,1221.0,2345.0,595.0,457.0,2223.0,3138.0,1297.0,382.0,32.0,0.00909090909090909,39.0,0.011079545454545455,-1124.0,-0.31931818181818183,138.0,0.03920454545454546,915.0,0.2599431818181818,6.0
2019-11-12,2019-11-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3091.0,32.0,0.0,99.0,143.0,912.0,2043.0,636.0,358.0,1817.0,2682.0,1274.0,409.0,32.0,0.01035263668715626,-44.0,-0.014234875444839857,-1131.0,-0.36590100291167904,278.0,0.08993853121967,865.0,0.27984471044969267,0.0
2019-11-13,2019-11-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3091.0,32.0,0.0,99.0,143.0,912.0,2043.0,636.0,358.0,1817.0,2682.0,1274.0,409.0,32.0,0.01035263668715626,-44.0,-0.014234875444839857,-1131.0,-0.36590100291167904,278.0,0.08993853121967,865.0,0.27984471044969267,1.0
2019-11-14,2019-11-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3091.0,32.0,0.0,99.0,143.0,912.0,2043.0,636.0,358.0,1817.0,2682.0,1274.0,409.0,32.0,0.01035263668715626,-44.0,-0.014234875444839857,-1131.0,-0.36590100291167904,278.0,0.08993853121967,865.0,0.27984471044969267,2.0
2019-11-15,2019-11-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3091.0,32.0,0.0,99.0,143.0,912.0,2043.0,636.0,358.0,1817.0,2682.0,1274.0,409.0,32.0,0.01035263668715626,-44.0,-0.014234875444839857,-1131.0,-0.36590100291167904,278.0,0.08993853121967,865.0,0.27984471044969267,3.0
2019-11-16,2019-11-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3091.0,32.0,0.0,99.0,143.0,912.0,2043.0,636.0,358.0,1817.0,2682.0,1274.0,409.0,32.0,0.01035263668715626,-44.0,-0.014234875444839857,-1131.0,-0.36590100291167904,278.0,0.08993853121967,865.0,0.27984471044969267,4.0
2019-11-17,2019-11-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3091.0,32.0,0.0,99.0,143.0,912.0,2043.0,636.0,358.0,1817.0,2682.0,1274.0,409.0,32.0,0.01035263668715626,-44.0,-0.014234875444839857,-1131.0,-0.36590100291167904,278.0,0.08993853121967,865.0,0.27984471044969267,5.0
2019-11-18,2019-11-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3091.0,32.0,0.0,99.0,143.0,912.0,2043.0,636.0,358.0,1817.0,2682.0,1274.0,409.0,32.0,0.01035263668715626,-44.0,-0.014234875444839857,-1131.0,-0.36590100291167904,278.0,0.08993853121967,865.0,0.27984471044969267,6.0
2019-11-19,2019-11-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3157.0,38.0,0.0,67.0,292.0,1059.0,1914.0,466.0,334.0,1755.0,2665.0,1402.0,492.0,38.0,0.012036743744060817,-225.0,-0.07127019322141273,-855.0,-0.2708267342413684,132.0,0.041811846689895474,910.0,0.28824833702882485,0.0
2019-11-20,2019-11-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3157.0,38.0,0.0,67.0,292.0,1059.0,1914.0,466.0,334.0,1755.0,2665.0,1402.0,492.0,38.0,0.012036743744060817,-225.0,-0.07127019322141273,-855.0,-0.2708267342413684,132.0,0.041811846689895474,910.0,0.28824833702882485,1.0
2019-11-21,2019-11-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3157.0,38.0,0.0,67.0,292.0,1059.0,1914.0,466.0,334.0,1755.0,2665.0,1402.0,492.0,38.0,0.012036743744060817,-225.0,-0.07127019322141273,-855.0,-0.2708267342413684,132.0,0.041811846689895474,910.0,0.28824833702882485,2.0
2019-11-22,2019-11-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3157.0,38.0,0.0,67.0,292.0,1059.0,1914.0,466.0,334.0,1755.0,2665.0,1402.0,492.0,38.0,0.012036743744060817,-225.0,-0.07127019322141273,-855.0,-0.2708267342413684,132.0,0.041811846689895474,910.0,0.28824833702882485,3.0
2019-11-23,2019-11-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3157.0,38.0,0.0,67.0,292.0,1059.0,1914.0,466.0,334.0,1755.0,2665.0,1402.0,492.0,38.0,0.012036743744060817,-225.0,-0.07127019322141273,-855.0,-0.2708267342413684,132.0,0.041811846689895474,910.0,0.28824833702882485,4.0
2019-11-24,2019-11-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3157.0,38.0,0.0,67.0,292.0,1059.0,1914.0,466.0,334.0,1755.0,2665.0,1402.0,492.0,38.0,0.012036743744060817,-225.0,-0.07127019322141273,-855.0,-0.2708267342413684,132.0,0.041811846689895474,910.0,0.28824833702882485,5.0
2019-11-25,2019-11-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3157.0,38.0,0.0,67.0,292.0,1059.0,1914.0,466.0,334.0,1755.0,2665.0,1402.0,492.0,38.0,0.012036743744060817,-225.0,-0.07127019322141273,-855.0,-0.2708267342413684,132.0,0.041811846689895474,910.0,0.28824833702882485,6.0
2019-11-26,2019-11-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3554.0,38.0,0.0,56.0,298.0,1155.0,1669.0,334.0,626.0,1885.0,2895.0,1669.0,659.0,38.0,0.010692177827799663,-242.0,-0.06809229037703995,-514.0,-0.144625773776027,-292.0,-0.08216094541361846,1010.0,0.28418683173888576,0.0
2019-11-27,2019-11-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3554.0,38.0,0.0,56.0,298.0,1155.0,1669.0,334.0,626.0,1885.0,2895.0,1669.0,659.0,38.0,0.010692177827799663,-242.0,-0.06809229037703995,-514.0,-0.144625773776027,-292.0,-0.08216094541361846,1010.0,0.28418683173888576,1.0
2019-11-28,2019-11-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3554.0,38.0,0.0,56.0,298.0,1155.0,1669.0,334.0,626.0,1885.0,2895.0,1669.0,659.0,38.0,0.010692177827799663,-242.0,-0.06809229037703995,-514.0,-0.144625773776027,-292.0,-0.08216094541361846,1010.0,0.28418683173888576,2.0
2019-11-29,2019-11-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3554.0,38.0,0.0,56.0,298.0,1155.0,1669.0,334.0,626.0,1885.0,2895.0,1669.0,659.0,38.0,0.010692177827799663,-242.0,-0.06809229037703995,-514.0,-0.144625773776027,-292.0,-0.08216094541361846,1010.0,0.28418683173888576,3.0
2019-11-30,2019-11-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3554.0,38.0,0.0,56.0,298.0,1155.0,1669.0,334.0,626.0,1885.0,2895.0,1669.0,659.0,38.0,0.010692177827799663,-242.0,-0.06809229037703995,-514.0,-0.144625773776027,-292.0,-0.08216094541361846,1010.0,0.28418683173888576,4.0
2019-12-01,2019-11-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3554.0,38.0,0.0,56.0,298.0,1155.0,1669.0,334.0,626.0,1885.0,2895.0,1669.0,659.0,38.0,0.010692177827799663,-242.0,-0.06809229037703995,-514.0,-0.144625773776027,-292.0,-0.08216094541361846,1010.0,0.28418683173888576,5.0
2019-12-02,2019-11-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3554.0,38.0,0.0,56.0,298.0,1155.0,1669.0,334.0,626.0,1885.0,2895.0,1669.0,659.0,38.0,0.010692177827799663,-242.0,-0.06809229037703995,-514.0,-0.144625773776027,-292.0,-0.08216094541361846,1010.0,0.28418683173888576,6.0
2019-12-03,2019-12-03,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2983.0,131.0,0.0,93.0,256.0,894.0,1257.0,307.0,638.0,1497.0,2223.0,1486.0,760.0,131.0,0.04391552128729467,-163.0,-0.0546429768689239,-363.0,-0.1216895742541066,-331.0,-0.11096211867247738,726.0,0.2433791485082132,0.0
2019-12-04,2019-12-03,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2983.0,131.0,0.0,93.0,256.0,894.0,1257.0,307.0,638.0,1497.0,2223.0,1486.0,760.0,131.0,0.04391552128729467,-163.0,-0.0546429768689239,-363.0,-0.1216895742541066,-331.0,-0.11096211867247738,726.0,0.2433791485082132,1.0
2019-12-05,2019-12-03,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2983.0,131.0,0.0,93.0,256.0,894.0,1257.0,307.0,638.0,1497.0,2223.0,1486.0,760.0,131.0,0.04391552128729467,-163.0,-0.0546429768689239,-363.0,-0.1216895742541066,-331.0,-0.11096211867247738,726.0,0.2433791485082132,2.0
2019-12-06,2019-12-03,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2983.0,131.0,0.0,93.0,256.0,894.0,1257.0,307.0,638.0,1497.0,2223.0,1486.0,760.0,131.0,0.04391552128729467,-163.0,-0.0546429768689239,-363.0,-0.1216895742541066,-331.0,-0.11096211867247738,726.0,0.2433791485082132,3.0
2019-12-07,2019-12-03,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2983.0,131.0,0.0,93.0,256.0,894.0,1257.0,307.0,638.0,1497.0,2223.0,1486.0,760.0,131.0,0.04391552128729467,-163.0,-0.0546429768689239,-363.0,-0.1216895742541066,-331.0,-0.11096211867247738,726.0,0.2433791485082132,4.0
2019-12-08,2019-12-03,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2983.0,131.0,0.0,93.0,256.0,894.0,1257.0,307.0,638.0,1497.0,2223.0,1486.0,760.0,131.0,0.04391552128729467,-163.0,-0.0546429768689239,-363.0,-0.1216895742541066,-331.0,-0.11096211867247738,726.0,0.2433791485082132,5.0
2019-12-09,2019-12-03,BITCOIN - CHICAGO MERCANTILE EXCHANGE,2983.0,131.0,0.0,93.0,256.0,894.0,1257.0,307.0,638.0,1497.0,2223.0,1486.0,760.0,131.0,0.04391552128729467,-163.0,-0.0546429768689239,-363.0,-0.1216895742541066,-331.0,-0.11096211867247738,726.0,0.2433791485082132,6.0
2019-12-10,2019-12-10,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3232.0,131.0,0.0,56.0,285.0,1069.0,1766.0,310.0,396.0,1688.0,2569.0,1544.0,663.0,131.0,0.040532178217821783,-229.0,-0.0708539603960396,-697.0,-0.2156559405940594,-86.0,-0.026608910891089108,881.0,0.27258663366336633,0.0
2019-12-11,2019-12-10,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3232.0,131.0,0.0,56.0,285.0,1069.0,1766.0,310.0,396.0,1688.0,2569.0,1544.0,663.0,131.0,0.040532178217821783,-229.0,-0.0708539603960396,-697.0,-0.2156559405940594,-86.0,-0.026608910891089108,881.0,0.27258663366336633,1.0
2019-12-12,2019-12-10,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3232.0,131.0,0.0,56.0,285.0,1069.0,1766.0,310.0,396.0,1688.0,2569.0,1544.0,663.0,131.0,0.040532178217821783,-229.0,-0.0708539603960396,-697.0,-0.2156559405940594,-86.0,-0.026608910891089108,881.0,0.27258663366336633,2.0
2019-12-13,2019-12-10,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3232.0,131.0,0.0,56.0,285.0,1069.0,1766.0,310.0,396.0,1688.0,2569.0,1544.0,663.0,131.0,0.040532178217821783,-229.0,-0.0708539603960396,-697.0,-0.2156559405940594,-86.0,-0.026608910891089108,881.0,0.27258663366336633,3.0
2019-12-14,2019-12-10,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3232.0,131.0,0.0,56.0,285.0,1069.0,1766.0,310.0,396.0,1688.0,2569.0,1544.0,663.0,131.0,0.040532178217821783,-229.0,-0.0708539603960396,-697.0,-0.2156559405940594,-86.0,-0.026608910891089108,881.0,0.27258663366336633,4.0
2019-12-15,2019-12-10,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3232.0,131.0,0.0,56.0,285.0,1069.0,1766.0,310.0,396.0,1688.0,2569.0,1544.0,663.0,131.0,0.040532178217821783,-229.0,-0.0708539603960396,-697.0,-0.2156559405940594,-86.0,-0.026608910891089108,881.0,0.27258663366336633,5.0
2019-12-16,2019-12-10,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3232.0,131.0,0.0,56.0,285.0,1069.0,1766.0,310.0,396.0,1688.0,2569.0,1544.0,663.0,131.0,0.040532178217821783,-229.0,-0.0708539603960396,-697.0,-0.2156559405940594,-86.0,-0.026608910891089108,881.0,0.27258663366336633,6.0
2019-12-17,2019-12-17,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3840.0,134.0,0.0,38.0,444.0,1578.0,2446.0,295.0,331.0,2182.0,3358.0,1658.0,482.0,134.0,0.034895833333333334,-406.0,-0.10572916666666667,-868.0,-0.22604166666666667,-36.0,-0.009375,1176.0,0.30625,0.0
2019-12-18,2019-12-17,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3840.0,134.0,0.0,38.0,444.0,1578.0,2446.0,295.0,331.0,2182.0,3358.0,1658.0,482.0,134.0,0.034895833333333334,-406.0,-0.10572916666666667,-868.0,-0.22604166666666667,-36.0,-0.009375,1176.0,0.30625,1.0
2019-12-19,2019-12-17,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3840.0,134.0,0.0,38.0,444.0,1578.0,2446.0,295.0,331.0,2182.0,3358.0,1658.0,482.0,134.0,0.034895833333333334,-406.0,-0.10572916666666667,-868.0,-0.22604166666666667,-36.0,-0.009375,1176.0,0.30625,2.0
2019-12-20,2019-12-17,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3840.0,134.0,0.0,38.0,444.0,1578.0,2446.0,295.0,331.0,2182.0,3358.0,1658.0,482.0,134.0,0.034895833333333334,-406.0,-0.10572916666666667,-868.0,-0.22604166666666667,-36.0,-0.009375,1176.0,0.30625,3.0
2019-12-21,2019-12-17,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3840.0,134.0,0.0,38.0,444.0,1578.0,2446.0,295.0,331.0,2182.0,3358.0,1658.0,482.0,134.0,0.034895833333333334,-406.0,-0.10572916666666667,-868.0,-0.22604166666666667,-36.0,-0.009375,1176.0,0.30625,4.0
2019-12-22,2019-12-17,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3840.0,134.0,0.0,38.0,444.0,1578.0,2446.0,295.0,331.0,2182.0,3358.0,1658.0,482.0,134.0,0.034895833333333334,-406.0,-0.10572916666666667,-868.0,-0.22604166666666667,-36.0,-0.009375,1176.0,0.30625,5.0
2019-12-23,2019-12-17,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3840.0,134.0,0.0,38.0,444.0,1578.0,2446.0,295.0,331.0,2182.0,3358.0,1658.0,482.0,134.0,0.034895833333333334,-406.0,-0.10572916666666667,-868.0,-0.22604166666666667,-36.0,-0.009375,1176.0,0.30625,6.0
2019-12-24,2019-12-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3541.0,137.0,0.0,133.0,283.0,1179.0,2256.0,276.0,514.0,1851.0,3179.0,1690.0,362.0,137.0,0.038689635696131035,-150.0,-0.04236091499576391,-1077.0,-0.30415136966958484,-238.0,-0.06721265179327873,1328.0,0.37503530076249647,0.0
2019-12-25,2019-12-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3541.0,137.0,0.0,133.0,283.0,1179.0,2256.0,276.0,514.0,1851.0,3179.0,1690.0,362.0,137.0,0.038689635696131035,-150.0,-0.04236091499576391,-1077.0,-0.30415136966958484,-238.0,-0.06721265179327873,1328.0,0.37503530076249647,1.0
2019-12-26,2019-12-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3541.0,137.0,0.0,133.0,283.0,1179.0,2256.0,276.0,514.0,1851.0,3179.0,1690.0,362.0,137.0,0.038689635696131035,-150.0,-0.04236091499576391,-1077.0,-0.30415136966958484,-238.0,-0.06721265179327873,1328.0,0.37503530076249647,2.0
2019-12-27,2019-12-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3541.0,137.0,0.0,133.0,283.0,1179.0,2256.0,276.0,514.0,1851.0,3179.0,1690.0,362.0,137.0,0.038689635696131035,-150.0,-0.04236091499576391,-1077.0,-0.30415136966958484,-238.0,-0.06721265179327873,1328.0,0.37503530076249647,3.0
2019-12-28,2019-12-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3541.0,137.0,0.0,133.0,283.0,1179.0,2256.0,276.0,514.0,1851.0,3179.0,1690.0,362.0,137.0,0.038689635696131035,-150.0,-0.04236091499576391,-1077.0,-0.30415136966958484,-238.0,-0.06721265179327873,1328.0,0.37503530076249647,4.0
2019-12-29,2019-12-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3541.0,137.0,0.0,133.0,283.0,1179.0,2256.0,276.0,514.0,1851.0,3179.0,1690.0,362.0,137.0,0.038689635696131035,-150.0,-0.04236091499576391,-1077.0,-0.30415136966958484,-238.0,-0.06721265179327873,1328.0,0.37503530076249647,5.0
2019-12-30,2019-12-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3541.0,137.0,0.0,133.0,283.0,1179.0,2256.0,276.0,514.0,1851.0,3179.0,1690.0,362.0,137.0,0.038689635696131035,-150.0,-0.04236091499576391,-1077.0,-0.30415136966958484,-238.0,-0.06721265179327873,1328.0,0.37503530076249647,6.0
2019-12-31,2019-12-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3186.0,137.0,0.0,159.0,437.0,1037.0,1840.0,366.0,451.0,1832.0,2861.0,1354.0,325.0,137.0,0.043000627746390456,-278.0,-0.08725674827369742,-803.0,-0.25204017576898935,-85.0,-0.026679221594475833,1029.0,0.3229755178907721,0.0
2020-01-01,2019-12-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3186.0,137.0,0.0,159.0,437.0,1037.0,1840.0,366.0,451.0,1832.0,2861.0,1354.0,325.0,137.0,0.043000627746390456,-278.0,-0.08725674827369742,-803.0,-0.25204017576898935,-85.0,-0.026679221594475833,1029.0,0.3229755178907721,1.0
2020-01-02,2019-12-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3186.0,137.0,0.0,159.0,437.0,1037.0,1840.0,366.0,451.0,1832.0,2861.0,1354.0,325.0,137.0,0.043000627746390456,-278.0,-0.08725674827369742,-803.0,-0.25204017576898935,-85.0,-0.026679221594475833,1029.0,0.3229755178907721,2.0
2020-01-03,2019-12-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3186.0,137.0,0.0,159.0,437.0,1037.0,1840.0,366.0,451.0,1832.0,2861.0,1354.0,325.0,137.0,0.043000627746390456,-278.0,-0.08725674827369742,-803.0,-0.25204017576898935,-85.0,-0.026679221594475833,1029.0,0.3229755178907721,3.0
2020-01-04,2019-12-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3186.0,137.0,0.0,159.0,437.0,1037.0,1840.0,366.0,451.0,1832.0,2861.0,1354.0,325.0,137.0,0.043000627746390456,-278.0,-0.08725674827369742,-803.0,-0.25204017576898935,-85.0,-0.026679221594475833,1029.0,0.3229755178907721,4.0
2020-01-05,2019-12-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3186.0,137.0,0.0,159.0,437.0,1037.0,1840.0,366.0,451.0,1832.0,2861.0,1354.0,325.0,137.0,0.043000627746390456,-278.0,-0.08725674827369742,-803.0,-0.25204017576898935,-85.0,-0.026679221594475833,1029.0,0.3229755178907721,5.0
2020-01-06,2019-12-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3186.0,137.0,0.0,159.0,437.0,1037.0,1840.0,366.0,451.0,1832.0,2861.0,1354.0,325.0,137.0,0.043000627746390456,-278.0,-0.08725674827369742,-803.0,-0.25204017576898935,-85.0,-0.026679221594475833,1029.0,0.3229755178907721,6.0
2020-01-07,2020-01-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5400.0,66.0,42.0,338.0,331.0,2517.0,3661.0,464.0,786.0,3643.0,5078.0,1757.0,322.0,24.0,0.0044444444444444444,7.0,0.0012962962962962963,-1144.0,-0.21185185185185185,-322.0,-0.05962962962962963,1435.0,0.2657407407407407,0.0
2020-01-08,2020-01-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5400.0,66.0,42.0,338.0,331.0,2517.0,3661.0,464.0,786.0,3643.0,5078.0,1757.0,322.0,24.0,0.0044444444444444444,7.0,0.0012962962962962963,-1144.0,-0.21185185185185185,-322.0,-0.05962962962962963,1435.0,0.2657407407407407,1.0
2020-01-09,2020-01-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5400.0,66.0,42.0,338.0,331.0,2517.0,3661.0,464.0,786.0,3643.0,5078.0,1757.0,322.0,24.0,0.0044444444444444444,7.0,0.0012962962962962963,-1144.0,-0.21185185185185185,-322.0,-0.05962962962962963,1435.0,0.2657407407407407,2.0
2020-01-10,2020-01-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5400.0,66.0,42.0,338.0,331.0,2517.0,3661.0,464.0,786.0,3643.0,5078.0,1757.0,322.0,24.0,0.0044444444444444444,7.0,0.0012962962962962963,-1144.0,-0.21185185185185185,-322.0,-0.05962962962962963,1435.0,0.2657407407407407,3.0
2020-01-11,2020-01-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5400.0,66.0,42.0,338.0,331.0,2517.0,3661.0,464.0,786.0,3643.0,5078.0,1757.0,322.0,24.0,0.0044444444444444444,7.0,0.0012962962962962963,-1144.0,-0.21185185185185185,-322.0,-0.05962962962962963,1435.0,0.2657407407407407,4.0
2020-01-12,2020-01-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5400.0,66.0,42.0,338.0,331.0,2517.0,3661.0,464.0,786.0,3643.0,5078.0,1757.0,322.0,24.0,0.0044444444444444444,7.0,0.0012962962962962963,-1144.0,-0.21185185185185185,-322.0,-0.05962962962962963,1435.0,0.2657407407407407,5.0
2020-01-13,2020-01-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5400.0,66.0,42.0,338.0,331.0,2517.0,3661.0,464.0,786.0,3643.0,5078.0,1757.0,322.0,24.0,0.0044444444444444444,7.0,0.0012962962962962963,-1144.0,-0.21185185185185185,-322.0,-0.05962962962962963,1435.0,0.2657407407407407,6.0
2020-01-14,2020-01-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5405.0,66.0,46.0,272.0,300.0,2688.0,3339.0,342.0,1043.0,3631.0,4991.0,1774.0,414.0,20.0,0.0037002775208140612,-28.0,-0.005180388529139685,-651.0,-0.12044403330249769,-701.0,-0.12969472710453284,1360.0,0.25161887141535616,0.0
2020-01-15,2020-01-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5405.0,66.0,46.0,272.0,300.0,2688.0,3339.0,342.0,1043.0,3631.0,4991.0,1774.0,414.0,20.0,0.0037002775208140612,-28.0,-0.005180388529139685,-651.0,-0.12044403330249769,-701.0,-0.12969472710453284,1360.0,0.25161887141535616,1.0
2020-01-16,2020-01-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5405.0,66.0,46.0,272.0,300.0,2688.0,3339.0,342.0,1043.0,3631.0,4991.0,1774.0,414.0,20.0,0.0037002775208140612,-28.0,-0.005180388529139685,-651.0,-0.12044403330249769,-701.0,-0.12969472710453284,1360.0,0.25161887141535616,2.0
2020-01-17,2020-01-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5405.0,66.0,46.0,272.0,300.0,2688.0,3339.0,342.0,1043.0,3631.0,4991.0,1774.0,414.0,20.0,0.0037002775208140612,-28.0,-0.005180388529139685,-651.0,-0.12044403330249769,-701.0,-0.12969472710453284,1360.0,0.25161887141535616,3.0
2020-01-18,2020-01-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5405.0,66.0,46.0,272.0,300.0,2688.0,3339.0,342.0,1043.0,3631.0,4991.0,1774.0,414.0,20.0,0.0037002775208140612,-28.0,-0.005180388529139685,-651.0,-0.12044403330249769,-701.0,-0.12969472710453284,1360.0,0.25161887141535616,4.0
2020-01-19,2020-01-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5405.0,66.0,46.0,272.0,300.0,2688.0,3339.0,342.0,1043.0,3631.0,4991.0,1774.0,414.0,20.0,0.0037002775208140612,-28.0,-0.005180388529139685,-651.0,-0.12044403330249769,-701.0,-0.12969472710453284,1360.0,0.25161887141535616,5.0
2020-01-20,2020-01-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5405.0,66.0,46.0,272.0,300.0,2688.0,3339.0,342.0,1043.0,3631.0,4991.0,1774.0,414.0,20.0,0.0037002775208140612,-28.0,-0.005180388529139685,-651.0,-0.12044403330249769,-701.0,-0.12969472710453284,1360.0,0.25161887141535616,6.0
2020-01-21,2020-01-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5139.0,66.0,46.0,185.0,445.0,2304.0,3035.0,437.0,864.0,3337.0,4735.0,1802.0,404.0,20.0,0.003891807744697412,-260.0,-0.050593500681066356,-731.0,-0.1422455730686904,-427.0,-0.08309009534928974,1398.0,0.2720373613543491,0.0
2020-01-22,2020-01-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5139.0,66.0,46.0,185.0,445.0,2304.0,3035.0,437.0,864.0,3337.0,4735.0,1802.0,404.0,20.0,0.003891807744697412,-260.0,-0.050593500681066356,-731.0,-0.1422455730686904,-427.0,-0.08309009534928974,1398.0,0.2720373613543491,1.0
2020-01-23,2020-01-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5139.0,66.0,46.0,185.0,445.0,2304.0,3035.0,437.0,864.0,3337.0,4735.0,1802.0,404.0,20.0,0.003891807744697412,-260.0,-0.050593500681066356,-731.0,-0.1422455730686904,-427.0,-0.08309009534928974,1398.0,0.2720373613543491,2.0
2020-01-24,2020-01-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5139.0,66.0,46.0,185.0,445.0,2304.0,3035.0,437.0,864.0,3337.0,4735.0,1802.0,404.0,20.0,0.003891807744697412,-260.0,-0.050593500681066356,-731.0,-0.1422455730686904,-427.0,-0.08309009534928974,1398.0,0.2720373613543491,3.0
2020-01-25,2020-01-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5139.0,66.0,46.0,185.0,445.0,2304.0,3035.0,437.0,864.0,3337.0,4735.0,1802.0,404.0,20.0,0.003891807744697412,-260.0,-0.050593500681066356,-731.0,-0.1422455730686904,-427.0,-0.08309009534928974,1398.0,0.2720373613543491,4.0
