date,news_count,unique_source_count,sources,headline_text_chars,headline_text_hash
2024-03-04,17,7,CoinDesk | Evening Standard | GlobeNewswire | Motley Fool | Reuters | Zacks | etf.com,1137,b7256867bdc85405
2024-03-05,35,17,Associated Press Finance | Benzinga | Business Insider | Business Wire | CNN Business | CoinDesk | CoinMarketCap | Fortune | GOBankingRates | NBC News | Reuters | Semafor | TechCrunch | USA TODAY | Yahoo Finance | Zacks | etf.com,2536,09490e56122d578f
2024-03-06,19,10,Benzinga | Bloomberg | Business Insider | CoinDesk | CoinMarketCap | Evening Standard | Forkast News | Motley Fool | Newsfile | Reuters,1526,8f8a701fe2040db2
2024-03-07,15,11,Benzinga | Business Insider | Business Wire | CNW Group | CoinMarketCap | Forkast News | Fortune | GlobeNewswire | Motley Fool | TechCrunch | Yahoo Finance UK,1156,620f14c21147d335
2024-03-08,15,11,Benzinga | CoinDesk | CoinMarketCap | Forkast News | Fortune | GlobeNewswire | Motley Fool | Reuters | The Telegraph | TheStreet | etf.com,1078,c51d9ad85031c702
2024-03-09,1,1,GOBankingRates,55,a11e416f579c91fa
2024-03-10,2,2,CoinDesk | TheStreet,130,42a0d3500f8a996a
2024-03-11,20,13,Benzinga | CoinDesk | CoinMarketCap | Forkast News | GOBankingRates | GlobeNewswire | Motley Fool | Reuters | TechCrunch | TheStreet | Yahoo Finance | Yahoo Finance UK | Zacks,1592,37ad4ec346dce248
2024-03-12,22,9,Benzinga | Business Wire | CoinDesk | CoinMarketCap | Fortune | GOBankingRates | Motley Fool | Zacks | etf.com,1804,03ef283cb3beda98
2024-03-13,16,8,Benzinga | Business Insider | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Motley Fool | etf.com,1155,e049082f764af0b4
2024-03-14,10,6,CNW Group | CoinDesk | Fortune | PA Media: Money | TechCrunch | Yahoo Finance UK,853,bfa953630f7211ca
2024-03-15,17,9,Benzinga | CoinDesk | CoinMarketCap | Forkast News | Fortune | GlobeNewswire | Motley Fool | Oilprice.com | Yahoo Finance UK,1374,6eee5327c9e21bbc
2024-03-17,3,2,ACCESS Newswire | Motley Fool,183,e66d55aaac62c081
2024-03-18,16,7,Benzinga | Business Insider | CoinDesk | Forkast News | GlobeNewswire | Motley Fool | Zacks,1235,13aab2c9bac86f88
2024-03-19,17,8,Business Wire | CoinDesk | CoinMarketCap | Forkast News | Fortune | Insider Monkey | Motley Fool | Reuters,1179,b452572f74d7b5d8
2024-03-20,15,9,Benzinga | CNW Group | CoinDesk | Forkast News | Fortune | GOBankingRates | GlobeNewswire | Motley Fool | TheStreet,1403,410e6a4bd7eb1fb7
2024-03-21,15,9,Benzinga | Business Insider | CoinDesk | CoinMarketCap | Fortune | GlobeNewswire | Motley Fool | Yahoo Finance UK | Zacks,1220,2d72397ffe42f44c
2024-03-22,7,5,Benzinga | Business Insider | CoinDesk | GlobeNewswire | Motley Fool,646,928ab729b0eccd64
2024-03-23,5,4,CoinDesk | GlobeNewswire | Motley Fool | Oilprice.com,363,28c1059c6d6b0c44
2024-03-25,17,8,Benzinga | CoinDesk | CoinMarketCap | Forkast News | Fortune | GlobeNewswire | Motley Fool | Yahoo Finance,1282,1ad01c114ceefe02
2024-03-26,13,8,Benzinga | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Insider Monkey | PR Newswire | TheStreet,1019,7ae8664457473473
2024-03-27,10,7,Bankrate | Business Insider | CoinDesk | GlobeNewswire | Newsfile | Yahoo Finance UK | etf.com,875,999399f1b8150ef6
2024-03-28,21,9,Benzinga | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Motley Fool | PR Newswire | Yahoo Finance UK | Zacks,1642,1784b3662d2924ec
2024-03-29,3,2,Benzinga | CoinDesk,282,6633b4edbb27f21c
2024-03-30,3,2,GOBankingRates | Motley Fool,153,168f53e335275110
2024-03-31,1,1,InvestorPlace,74,29a1583b3c17e90c
2024-04-01,9,5,CoinDesk | Forkast News | GlobeNewswire | Motley Fool | TheStreet,610,546e0d61d9f5db04
2024-04-02,17,10,Benzinga | Business Wire | CoinDesk | CoinMarketCap | ETF Trends | Fortune | GOBankingRates | GlobeNewswire | Motley Fool | PR Newswire,1388,27467510d7e2b0ec
2024-04-03,15,8,Business Wire | CoinDesk | CoinMarketCap | Fortune | GOBankingRates | Motley Fool | PR Newswire | etf.com,1301,72de21721f61451c
2024-04-04,14,9,Benzinga | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | InvestorPlace | Motley Fool | Newsfile | Yahoo Finance UK,1131,217049a243406c41
2024-04-05,16,7,CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Motley Fool | PR Newswire | TheStreet,1239,242b1ee63064c2f9
2024-04-06,1,1,Moneywise,109,ef792a94381e7d4e
2024-04-07,2,1,GlobeNewswire,187,1e12c3f05f159840
2024-04-08,12,6,Bloomberg | CoinDesk | CoinMarketCap | Forkast News | Zacks | etf.com,878,bf1c46634ee6ebed
2024-04-09,19,7,Benzinga | CoinDesk | CoinMarketCap | GOBankingRates | GlobeNewswire | Motley Fool | NewMediaWire,1493,a52022e3a12d0c29
2024-04-10,18,7,Benzinga | CoinDesk | Forkast News | Futurism | GlobeNewswire | Moneywise | Motley Fool,1517,c04378c8d5aac97a
2024-04-11,11,7,Benzinga | CoinDesk | Fortune | Newsfile | PR Newswire | Yahoo Finance UK | etf.com,849,73cd1316327a48b0
2024-04-12,13,5,Benzinga | CoinDesk | GlobeNewswire | Motley Fool | PR Newswire,1039,26192bcdaa3c4b79
2024-04-13,2,2,CoinDesk | Reuters,97,8e58cbea46d73f0f
2024-04-14,1,1,Motley Fool,73,83c80f9e558aac02
2024-04-15,19,9,Benzinga | Bloomberg | CoinDesk | CoinMarketCap | Exec Edge | Forkast News | Fortune | GlobeNewswire | Motley Fool,1549,2b470a42a02012e4
2024-04-16,22,10,Benzinga | Business Insider | Business Wire | CoinDesk | CoinMarketCap | Fortune | GlobeNewswire | Insider Monkey | InvestorPlace | etf.com,1828,d4aa01246877fee5
2024-04-17,20,6,Benzinga | CoinDesk | CoinMarketCap | GlobeNewswire | InvestorPlace | etf.com,1670,b18e29950899c83d
2024-04-18,10,6,Benzinga | CoinDesk | CoinMarketCap | GOBankingRates | Motley Fool | etf.com,753,d76662f423100ee8
2024-04-19,14,11,Bankrate | Benzinga | CoinDesk | CoinMarketCap | Forkast News | Fortune | GlobeNewswire | Motley Fool | Reuters | Yahoo Finance UK | etf.com,1090,842f454c092952f0
2024-04-20,6,3,CoinDesk | Fortune | Reuters,538,b0f49c57fd04f613
2024-04-21,1,1,Motley Fool,40,623095fbef014676
2024-04-22,12,8,Benzinga | Business Insider | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Motley Fool | Reuters,1020,088234faab79012a
2024-04-23,10,6,Benzinga | CoinDesk | CoinMarketCap | Fortune | GlobeNewswire | Motley Fool,809,e60125dfc1447860
2024-04-24,13,8,Benzinga | CoinDesk | CoinMarketCap | Forkast News | Fortune | GlobeNewswire | Motley Fool | etf.com,1022,bea333359907d3d8
2024-04-25,7,4,CoinDesk | CoinMarketCap | Motley Fool | Yahoo Finance UK,530,a3d3ae308a5f748e
2024-04-26,11,6,CoinDesk | CoinMarketCap | Motley Fool | Newsfile | Verdict | Zacks,799,3f2c717cd331fd55
2024-04-27,4,2,ACCESSWIRE | Motley Fool,247,cd189bf07d589df3
2024-04-28,3,1,Motley Fool,197,2467c94f5c829b27
2024-04-29,16,9,ACCESSWIRE | Benzinga | Business Wire | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Motley Fool | etf.com,1187,e3800956d7fa730b
2024-04-30,15,8,Benzinga | CNW Group | CoinDesk | Forkast News | Fortune | Motley Fool | PR Newswire | Reuters,1160,11ecdc6f13b45ebb
2024-05-01,14,9,Business Insider | CoinDesk | CoinMarketCap | Forkast News | Fortune | GlobeNewswire | InvestorPlace | Motley Fool | etf.com,1063,600d80c378ae1350
2024-05-02,16,8,Benzinga | CoinDesk | CoinMarketCap | Forkast News | Fortune | GlobeNewswire | Motley Fool | Yahoo Finance UK,1362,955f8482e92c87e1
2024-05-03,11,5,CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Motley Fool,1005,27c72a560a481c20
2024-05-04,3,3,CoinDesk | GlobeNewswire | Motley Fool,285,c06cfbbdde99c0ac
2024-05-05,2,2,GOBankingRates | GlobeNewswire,190,e3540a8d6f0c2329
2024-05-06,12,8,Business Insider | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | MT Newswires | Motley Fool | Reuters,974,4c3db393ff7411d4
2024-05-07,10,6,ACCESSWIRE | Benzinga | CoinDesk | GlobeNewswire | Motley Fool | Zacks,794,9e7e95bf8629b1c7
2024-05-08,15,8,Benzinga | Business Wire | CoinDesk | CoinMarketCap | GlobeNewswire | InvestorPlace | Motley Fool | Newsfile,1270,3760ec17387d8cde
2024-05-09,7,7,Bankrate | CoinDesk | CoinMarketCap | GlobeNewswire | Motley Fool | PR Newswire | Yahoo Finance UK,507,aa0ab7632c6f5c72
2024-05-10,9,5,Benzinga | Business Wire | CoinDesk | CoinMarketCap | GlobeNewswire,814,a51296f2cd507f9a
2024-05-11,1,1,Motley Fool,41,da1eda4b08773ccd
2024-05-12,2,1,Motley Fool,112,1c57dc25909af9bb
2024-05-13,21,9,CoinDesk | CoinMarketCap | GlobeNewswire | Insider Monkey | InvestorPlace | Motley Fool | Yahoo Finance UK | Zacks | etf.com,1798,48599730dc788590
2024-05-14,12,6,Benzinga | Business Wire | CoinDesk | CoinMarketCap | Forkast News | Zacks,1008,36c0f7c954c3dff2
2024-05-15,15,7,Benzinga | Business Insider | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Reuters,1382,01a2adf5571e95a2
2024-05-16,16,9,Benzinga | CoinDesk | CoinMarketCap | Fortune | GlobeNewswire | Newsfile | Oilprice.com | Reuters | The Telegraph,1340,07e7129fe7a0a236
2024-05-17,16,7,Benzinga | CoinDesk | CoinMarketCap | GlobeNewswire | Motley Fool | Zacks | etf.com,1304,96cd1697ca03a2e8
2024-05-18,2,1,Motley Fool,89,06f3bafd908b092c
2024-05-19,1,1,Bloomberg,83,34ddded808d3e8d4
2024-05-20,9,5,CoinDesk | CoinMarketCap | Fortune | GlobeNewswire | Zacks,783,2a4339faad38192f
2024-05-21,9,7,Benzinga | CoinDesk | CoinMarketCap | GlobeNewswire | Motley Fool | TheStreet | Zacks,777,7b2606389bbd5d13
2024-05-22,9,5,CoinDesk | CoinMarketCap | Mountain West Wire | PR Newswire | etf.com,650,b65dc60a21886e64
2024-05-23,9,6,Benzinga | CoinDesk | CoinMarketCap | GlobeNewswire | Motley Fool | etf.com,697,7f59f632b8a9cbf2
2024-05-24,6,3,CoinDesk | Motley Fool | Zacks,376,5359fb9c5a2a07c6
2024-05-25,1,1,Motley Fool,49,211bc827e395ea98
2024-05-26,5,3,CoinDesk | GlobeNewswire | Motley Fool,434,af7ce4dacad78130
2024-05-27,6,5,CoinMarketCap | Forkast News | GlobeNewswire | Investing.com | Motley Fool,524,493d5f85423b3dea
2024-05-28,13,8,Business Wire | CoinDesk | CoinMarketCap | Investing.com | Motley Fool | NewMediaWire | PR Newswire | Yahoo Finance UK,971,560e0db7ceecebe2
2024-05-29,14,9,Benzinga | Business Wire | CoinDesk | CoinMarketCap | GlobeNewswire | Insider Monkey | Motley Fool | USA TODAY | etf.com,1108,28e32ec7b4398910
2024-05-30,9,7,Bankrate | CoinDesk | CoinMarketCap | GlobeNewswire | Motley Fool | Verdict | Zacks,739,cc2273727acd3141
2024-05-31,10,6,Bloomberg | CoinDesk | CoinMarketCap | GlobeNewswire | Semafor | TechCrunch,754,2115ba12b9a7f462
2024-06-01,3,2,Business Insider | Motley Fool,256,8fc2d683f06c0b55
2024-06-02,1,1,Motley Fool,108,3638aeb94f622b7b
2024-06-03,8,6,Business Wire | CoinDesk | CoinMarketCap | GlobeNewswire | Motley Fool | Yahoo Finance UK,813,ca41d40cfc52af7f
2024-06-04,18,8,Benzinga | CNW Group | CoinDesk | CoinMarketCap | GlobeNewswire | Motley Fool | PR Newswire | Zacks,1564,ba476a57e158880a
2024-06-05,13,5,CoinDesk | CoinMarketCap | GlobeNewswire | Zacks | etf.com,1206,0a478cf7535326ee
2024-06-06,13,7,CoinDesk | CoinMarketCap | GlobeNewswire | PR Newswire | Private Banker International | Reuters | Zacks,999,73ecc76bfb5c09f9
2024-06-07,11,5,Business Insider | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire,892,0f94626ec675c7ee
2024-06-08,2,1,Motley Fool,125,c39100133f547459
2024-06-10,12,5,Benzinga | CoinDesk | GlobeNewswire | Investing.com | PR Newswire,1069,e387cc153e3fa2ba
2024-06-11,15,9,Benzinga | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Investing.com | Motley Fool | Oilprice.com | PR Newswire,1513,e9220bdf3a88b75f
2024-06-12,10,4,CoinDesk | CoinMarketCap | Fortune | Reuters,794,c713026b54a3da56
2024-06-13,13,7,CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Investing.com | Motley Fool | TipRanks,1070,2cf34058f5b99aec
2024-06-14,15,6,Benzinga | CoinDesk | GOBankingRates | GlobeNewswire | Zacks | etf.com,1249,4c5564f5cc72ba00
2024-06-15,2,2,Business Insider | Motley Fool,156,58809b6f6972876c
2024-06-16,1,1,Motley Fool,64,24dcf02f9c156184
2024-06-17,12,7,Benzinga | CoinDesk | CoinMarketCap | Forkast News | GlobeNewswire | Investopedia | Motley Fool,1028,7520f0994c6a6a13
2024-06-18,13,9,ACCESSWIRE | Benzinga | CoinDesk | CoinMarketCap | GlobeNewswire | Motley Fool | Newsfile | PR Newswire | Semafor,1220,9a794eee073b8a13
2024-06-19,8,4,CoinDesk | Forkast News | GlobeNewswire | NewMediaWire,721,821034bce45b510e
2024-06-20,11,9,Benzinga | Business Insider | CoinDesk | CoinMarketCap | GlobeNewswire | Motley Fool | Reuters | Zacks | etf.com,834,ecf6eecaf8401773
2024-06-21,11,5,CoinDesk | CoinMarketCap | GlobeNewswire | InvestorPlace | Motley Fool,816,85441a8564899deb
2024-06-22,2,2,CoinDesk | Motley Fool,176,ce06121e03aa9335
2024-06-24,14,6,Business Insider | CoinDesk | CoinMarketCap | Forkast News | Investopedia | MT Newswires,1039,6baa8897c62dcf38
2024-06-25,12,8,CoinDesk | CoinMarketCap | Fortune | InvestorPlace | Motley Fool | Reuters | Yahoo Finance UK | Zacks,872,f50609b416bdd7e9
2024-06-26,8,4,CoinDesk | Fortune | Motley Fool | Zacks,687,87d01a8dceda2b46
2024-06-27,7,5,Benzinga | CoinDesk | CoinMarketCap | Fortune | Zacks,601,90c11aa2802254e6
2024-06-28,4,4,Benzinga | CoinDesk | CoinMarketCap | Motley Fool,391,50de1f6802b2c157
2024-06-29,1,1,Motley Fool,37,f1342ab1df7eb648
2024-06-30,1,1,Tom's Hardware,135,ea20abcb199dc4c2
2024-07-01,7,5,Business Insider | CoinDesk | CoinMarketCap | Investopedia | Motley Fool,596,50183cfee8c4dc3a
2024-07-02,11,7,CoinDesk | CoinMarketCap | Investopedia | PR Newswire | TheStreet | Zacks | etf.com,866,e1a601c21a64597e
2024-07-03,8,3,CoinDesk | Investopedia | TheStreet,625,3bc68da756b98c71
2024-07-04,12,6,Business Insider | CoinDesk | CoinMarketCap | InvestorPlace | Reuters | Zacks,886,a791c580aff8c900
2024-07-05,19,11,ACCESSWIRE | Benzinga | Business Insider | CoinDesk | CoinMarketCap | Motley Fool | Reuters | Simply Wall St. | United Press International | Zacks | etf.com,1594,635841c6d218f9f1
2024-07-06,3,3,CoinDesk | Investopedia | Motley Fool,218,bff09ed50a5ed7c7
2024-07-07,2,2,Motley Fool | Oilprice.com,124,d0cfc0f2d535993f
2024-07-08,13,7,ACCESSWIRE | CoinDesk | CoinMarketCap | Fortune | Motley Fool | TheStreet | Zacks,982,37b7a35015cea6ee
2024-07-09,12,4,Bloomberg | CoinDesk | Investopedia | Motley Fool,897,ae94c3f465ab28b2
2024-07-10,19,11,Benzinga | Business Wire | CoinDesk | CoinMarketCap | Fortune | GOBankingRates | Investopedia | Motley Fool | TheStreet | Zacks | etf.com,1659,cb4a68fb6df70a9b
2024-07-11,23,10,Benzinga | Business Wire | CoinDesk | CoinMarketCap | Fortune | Investing.com | Investopedia | Reuters | The Tennessean | TheStreet,1867,8bbfd3fb25f2e376
2024-07-12,9,7,Benzinga | CoinDesk | CoinMarketCap | IEN | Investing.com | Investopedia | Motley Fool,720,d96f86b03052fc92
2024-07-14,2,2,GOBankingRates | Motley Fool,137,a9098eee35956438
2024-07-15,16,8,Benzinga | Business Insider | CoinDesk | CoinMarketCap | Fortune | Investopedia | Motley Fool | TheStreet,1305,6e2d07d997242f6a
2024-07-16,19,9,Benzinga | CoinDesk | CoinMarketCap | Investing.com | Investopedia | Motley Fool | TheStreet | Yahoo Finance | Zacks,1610,fa637ee332d5bae4
2024-07-17,16,7,Benzinga | CoinDesk | CoinMarketCap | Fortune | GOBankingRates | Investopedia | TheStreet,1244,5b6bc39382d0c4c1
2024-07-18,10,5,CoinDesk | CoinMarketCap | Investing.com | The Telegraph | TheStreet,790,d5eb6eead2a06446
2024-07-19,11,8,Bankrate | Benzinga | CoinDesk | CoinMarketCap | Investopedia | Motley Fool | TheStreet | Zacks,911,be3d31bc2f5b54cc
2024-07-20,1,1,Motley Fool,53,a828d1bfbc12b10c
2024-07-21,2,2,Benzinga | Motley Fool,174,6944b993b1fede99
2024-07-22,13,7,Benzinga | CoinDesk | CoinMarketCap | Fortune | Investopedia | MT Newswires | TheStreet,1193,345b61dd2f30e9f5
2024-07-23,12,5,Benzinga | CoinDesk | CoinMarketCap | Fortune | Zacks,1011,4f5a2beb41fbc06f
2024-07-24,15,6,Benzinga | CoinDesk | CoinMarketCap | Investopedia | TheStreet | Zacks,1224,81cb49d4534659de
2024-07-25,12,7,Benzinga | CoinDesk | CoinMarketCap | GlobeNewswire | Investopedia | Reuters | TheStreet,1102,17bb24542a442517
2024-07-26,14,5,CoinDesk | CoinMarketCap | Fortune | Investopedia | TheStreet,1162,1357d25e899f4d41
2024-07-27,13,8,CoinDesk | Fortune | Insider Monkey | Investing.com | Motley Fool | Reuters | The Information | TheStreet,1023,189bdc5da1008ee2
2024-07-28,3,3,Benzinga | CoinDesk | TheStreet,229,440bad4c611075c6
2024-07-29,21,11,Benzinga | Business Insider | CoinDesk | CoinMarketCap | Fortune | Futurism | Investing.com | Investopedia | MT Newswires | TheStreet | Yahoo Finance UK,1628,f02378cc8f87539f
2024-07-30,13,6,CoinDesk | CoinMarketCap | Investopedia | TheStreet | Zacks | etf.com,1095,87c4068fa283bff1
2024-07-31,14,5,CoinDesk | CoinMarketCap | Investing.com | TheStreet | etf.com,1070,fc1f388f67e46977
2024-08-01,13,5,Benzinga | Bloomberg | CoinDesk | CoinMarketCap | TheStreet,1073,299d38b05980f39b
2024-08-02,13,7,Benzinga | CoinDesk | CoinMarketCap | Investopedia | Motley Fool | PR Newswire | TheStreet,1063,6836f4e41eec05f5
2024-08-03,2,1,Benzinga,258,32d1f43a2b631b5e
2024-08-04,3,2,CoinDesk | Motley Fool,236,1626dcd7ad6d51e8
2024-08-05,27,16,Benzinga | Business Insider | CoinDesk | CoinMarketCap | Fortune | Investing.com | Investopedia | Motley Fool | PR Newswire | Slate | The Independent | TheStreet | Yahoo Finance | Zacks | dpa international | etf.com,2018,85eaa8b3c0ec9bc2
2024-08-06,21,8,CoinDesk | CoinMarketCap | Investing.com | Investopedia | Motley Fool | Schaeffer's Investment Research | TheStreet | Yahoo Finance,1615,c0d59ece9dfda0dc
2024-08-07,9,5,CoinDesk | CoinMarketCap | FX Empire | Motley Fool | TheStreet,658,6d3e5309d2288dad
2024-08-08,9,4,Benzinga | CoinDesk | TheStreet | Zacks,717,7a44b905c068e0a8
2024-08-09,10,5,Benzinga | CoinDesk | CoinMarketCap | Investopedia | TheStreet,803,baac301c9df2670b
2024-08-10,2,1,Motley Fool,101,eb89f61580cdc427
2024-08-11,1,1,Motley Fool,90,c869aef52312fe4e
2024-08-12,10,7,Benzinga | CoinDesk | CoinMarketCap | Investing.com | TheStreet | Zacks | etf.com,792,c5a7151d872a56d0
2024-08-13,11,6,CoinDesk | CoinMarketCap | GOBankingRates | Motley Fool | Reuters | TheStreet,841,35faa14930901682
2024-08-14,15,8,Benzinga | CoinDesk | CoinMarketCap | GOBankingRates | Investing.com | Investopedia | TheStreet | etf.com,1166,421e42facbbd2807
2024-08-15,11,7,CoinDesk | CoinMarketCap | GOBankingRates | Investing.com | Investopedia | TheStreet | Zacks,775,ea390f3c6ac32ebb
2024-08-16,11,6,CoinDesk | CoinMarketCap | Fortune | Investing.com | Motley Fool | Reuters,863,88b89c33163c1371
2024-08-17,1,1,Simply Wall St.,93,8e77beaf0521f755
2024-08-18,1,1,TheStreet,75,19519f99bc89d465
2024-08-19,11,6,CoinDesk | CoinMarketCap | GOBankingRates | Investing.com | TheStreet | Verdict,799,50c8de7b58190c1e
2024-08-20,5,3,CoinDesk | CoinMarketCap | Investing.com,363,2418d2a3803cc03c
2024-08-21,17,5,CoinDesk | CoinMarketCap | TheStreet | Zacks | etf.com,1289,804578ef31b8c6fb
2024-08-22,9,6,Benzinga | CoinDesk | CoinMarketCap | MT Newswires | Motley Fool | Zacks,782,e9527b4ad2ba37ec
2024-08-23,8,4,CoinDesk | CoinMarketCap | GOBankingRates | TheStreet,547,ac85e937885aba57
2024-08-25,1,1,Motley Fool,55,08589e65bb41ae5e
2024-08-26,11,6,Benzinga | CoinDesk | Investing.com | TheStreet | Zacks | etf.com,898,f049870da61babd3
2024-08-27,3,3,CoinDesk | Investing.com | TheStreet,204,387924174041694f
2024-08-28,4,2,CoinDesk | TheStreet,287,dd09b54301cf95cd
2024-08-29,3,3,CoinDesk | CoinMarketCap | Motley Fool,235,e4ae52fa99cbbde3
2024-08-30,9,5,CoinDesk | CoinMarketCap | Insider Monkey | TheStreet | Zacks,737,8097d8233b917173
2024-09-01,1,1,Oilprice.com,35,45b305094a31edfd
2024-09-02,13,6,CoinDesk | CoinMarketCap | Insider Monkey | Motley Fool | TheStreet | Yahoo Finance UK,904,79f4fd535a63f374
2024-09-03,7,6,CoinDesk | CoinMarketCap | Investopedia | Reuters | TheStreet | Zacks,565,60518383a2f7ba2f
2024-09-04,17,7,Bankrate | Benzinga | CoinDesk | CoinMarketCap | Investopedia | Motley Fool | TheStreet,1320,8190591417730b07
2024-09-05,11,5,CoinDesk | CoinMarketCap | Motley Fool | TheStreet | Yahoo Finance UK,837,311cc82472322258
2024-09-06,4,3,CoinDesk | TechCrunch | TheStreet,259,7014dd91dee97b7f
2024-09-08,2,1,Motley Fool,132,032820f19468c690
2024-09-09,12,6,Business Insider | CoinDesk | CoinMarketCap | Investopedia | Motley Fool | TheStreet,968,c9d80ada0a65571c
2024-09-10,15,4,CoinDesk | CoinMarketCap | Motley Fool | TheStreet,1158,d98e6269ed6c5ca4
2024-09-11,7,4,CoinDesk | CoinMarketCap | Investopedia | TheStreet,482,995b3973bdffcb6a
2024-09-12,16,5,CoinDesk | TechCrunch | TheStreet | TipRanks | Zacks,1178,578bc4c43abcc9db
2024-09-13,16,6,Benzinga | Bloomberg | CoinDesk | GOBankingRates | TheStreet | Zacks,1300,f6bc7bd82ccf1839
2024-09-14,5,1,Insider Monkey,480,f23451f959c0c56e
2024-09-16,9,5,ACCESSWIRE | CoinDesk | CoinMarketCap | Motley Fool | TheStreet,743,5f546059b85a98d4
2024-09-17,16,5,Benzinga | CoinDesk | CoinMarketCap | Motley Fool | TheStreet,1285,5ab692202e1ccf55
2024-09-18,17,8,Benzinga | CoinDesk | CoinMarketCap | Fortune | Investing.com | Motley Fool | TheStreet | Zacks,1390,4657546f44096efa
2024-09-19,13,5,ACCESS Newswire | CoinDesk | CoinMarketCap | Motley Fool | TheStreet,1075,4c8c39bf9d38d31e
2024-09-20,18,8,Benzinga | Bloomberg | CoinDesk | CoinMarketCap | Motley Fool | TheStreet | Yahoo Finance | etf.com,1485,a4d756d61d36cb67
2024-09-21,1,1,Fortune,57,1c65dd5789a92913
2024-09-22,1,1,Benzinga,138,7801e5065c3dc0dc
2024-09-23,12,6,CoinDesk | CoinMarketCap | GOBankingRates | Motley Fool | TheStreet | etf.com,854,b9041f932503bae7
2024-09-24,18,6,Bloomberg | CoinDesk | CoinMarketCap | Motley Fool | TheStreet | Zacks,1321,253a5981e672eb72
2024-09-25,8,3,Benzinga | CoinDesk | TheStreet,739,1cfd8c511a6edbcb
2024-09-26,12,5,CoinDesk | CoinMarketCap | Investing.com | TheStreet | Yahoo Finance UK,894,c9ffa81d54cf136c
2024-09-27,19,5,Bloomberg | CoinDesk | CoinMarketCap | Investing.com | TheStreet,1570,a6724f139f440abf
2024-09-28,5,4,Benzinga | CoinDesk | Motley Fool | TheStreet,469,9083b2a253843f58
2024-09-29,4,4,CoinDesk | Fortune | Simply Wall St. | TheStreet,317,998a24bd1d5364eb
2024-09-30,17,6,CoinDesk | CoinMarketCap | MT Newswires | Motley Fool | TheStreet | Zacks,1354,3ef3734dd8d7da81
2024-10-01,14,4,CoinDesk | CoinMarketCap | Motley Fool | TheStreet,1163,805129130b7c0407
2024-10-02,12,4,CoinDesk | CoinMarketCap | Motley Fool | TheStreet,985,6ca025922103adfd
2024-10-03,16,6,Benzinga | CoinDesk | CoinMarketCap | FastCompany | TheStreet | Zacks,1424,915b45b67c3c869e
2024-10-04,15,6,CoinDesk | CoinMarketCap | Fortune | Motley Fool | TheStreet | Zacks,1181,d3f122986c6ed08f
2024-10-06,2,2,Benzinga | Motley Fool,207,087720df7654bdda
2024-10-07,15,5,Benzinga | CoinDesk | CoinMarketCap | Motley Fool | TheStreet,1187,6d0ea92d7b16f002
2024-10-08,12,4,Benzinga | CoinDesk | Motley Fool | TheStreet,999,bccca0202d606dc0
2024-10-09,9,3,CoinDesk | CoinMarketCap | TipRanks,761,1af7921b22f04e0b
2024-10-10,11,4,Benzinga | CoinDesk | Motley Fool | TheStreet,946,0833caea64b7fefa
2024-10-11,9,4,CoinDesk | CoinMarketCap | Motley Fool | TheStreet,827,2449fe12fcd140be
2024-10-12,2,2,CoinDesk | Motley Fool,192,681f16ed9e5dd931
2024-10-13,1,1,Motley Fool,67,af1f4eded6d6b863
2024-10-14,10,3,CoinDesk | CoinMarketCap | TheStreet,700,d05f9e807ace6767
2024-10-15,6,3,Benzinga | CoinDesk | TheStreet,563,d7ca24715de6e29b
2024-10-16,3,2,Benzinga | CoinMarketCap,261,cd6c55df2bf35655
2024-10-17,8,8,Benzinga | Business Insider | CoinMarketCap | Fortune | GuruFocus.com | TechCrunch | TipRanks | Zacks,717,1a68a6dd11823030
2024-10-18,4,4,Bankrate | CoinDesk | Fortune | Futurism,295,735c784c7bef11e1
2024-10-19,2,2,Benzinga | Insider Monkey,192,af4e07d3d6ce8e84
2024-10-21,13,10,ACCESS Newswire | Benzinga | CoinDesk | CoinMarketCap | GuruFocus.com | Motley Fool | PR Newswire | TheStreet | Zacks | etf.com,1184,8f01e379477328e9
2024-10-22,5,2,CoinDesk | TheStreet,422,6b89c73c8aed9252
2024-10-23,11,3,CoinDesk | CoinMarketCap | TheStreet,898,df01efe39d340218
2024-10-24,15,3,CoinDesk | CoinMarketCap | TheStreet,1249,21e8cfd37235b15d
2024-10-25,5,3,CoinMarketCap | Fortune | TheStreet,466,732e45309a32dd9c
2024-10-26,2,2,CoinDesk | Motley Fool,121,df444283bda6aded
2024-10-27,1,1,Motley Fool,74,71ec811c37b4c9da
