run_seed,sample_index,Date_stage2,label_stage2,future_return_stage2,entry_close_stage2,exit_close_stage2,prob_down_stage2,prob_up_stage2,pred_class_stage2,correct_stage2,logit_down_stage2,logit_up_stage2,Date_stage4,label_stage4,future_return_stage4,entry_close_stage4,exit_close_stage4,prob_down_stage4,prob_up_stage4,pred_class_stage4,correct_stage4,logit_down_stage4,logit_up_stage4,label,Date,future_return,stage2_correct,stage4_correct,stage2_margin,stage4_margin,prob_up_delta_stage4_minus_stage2,stage2_true_prob,stage4_true_prob,true_prob_delta_stage4_minus_stage2,transition,funding_missing,activity_missing,cftc_missing,funding_rate_mean_7_missing,funding_rate_sum_7_missing,funding_rate_abs_mean_7_missing,funding_rate_min_7_missing,funding_rate_max_7_missing,funding_rate_mean_20_missing,funding_rate_sum_20_missing,funding_rate_abs_mean_20_missing,funding_rate_min_20_missing,funding_rate_max_20_missing,funding_rate_mean_60_missing,funding_rate_sum_60_missing,funding_rate_abs_mean_60_missing,funding_rate_min_60_missing,funding_rate_max_60_missing,bitmex_trades_mean_7_missing,bitmex_trades_mean_20_missing,bitmex_trades_mean_60_missing,bitmex_volume_mean_7_missing,bitmex_volume_mean_20_missing,bitmex_volume_mean_60_missing,bitmex_turnover_mean_7_missing,bitmex_turnover_mean_20_missing,bitmex_turnover_mean_60_missing,bitmex_homenotional_mean_20_missing,bitmex_homenotional_mean_60_missing,bitmex_foreignnotional_mean_20_missing,bitmex_foreignnotional_mean_60_missing,cot_open_interest_missing,cot_lev_money_net_ratio_missing,cot_asset_mgr_net_ratio_missing,cot_dealer_net_ratio_missing,cot_other_rept_net_ratio_missing,cot_nonrept_net_ratio_missing,cot_age_days_missing,cot_open_interest_change_20_missing,cot_open_interest_pct_change_20_missing,cot_open_interest_change_60_missing,cot_open_interest_pct_change_60_missing,cot_open_interest_zscore_60_missing,cot_lev_money_net_ratio_change_20_missing,cot_lev_money_net_ratio_change_60_missing,cot_asset_mgr_net_ratio_change_20_missing,cot_asset_mgr_net_ratio_change_60_missing,cot_dealer_net_ratio_change_20_missing,cot_dealer_net_ratio_change_60_missing,funding_rate_mean_7_normalized,funding_rate_sum_7_normalized,funding_rate_abs_mean_7_normalized,funding_rate_min_7_normalized,funding_rate_max_7_normalized,funding_rate_mean_20_normalized,funding_rate_sum_20_normalized,funding_rate_abs_mean_20_normalized,funding_rate_min_20_normalized,funding_rate_max_20_normalized,funding_rate_mean_60_normalized,funding_rate_sum_60_normalized,funding_rate_abs_mean_60_normalized,funding_rate_min_60_normalized,funding_rate_max_60_normalized,bitmex_trades_mean_7_normalized,bitmex_trades_mean_20_normalized,bitmex_trades_mean_60_normalized,bitmex_volume_mean_7_normalized,bitmex_volume_mean_20_normalized,bitmex_volume_mean_60_normalized,bitmex_turnover_mean_7_normalized,bitmex_turnover_mean_20_normalized,bitmex_turnover_mean_60_normalized,bitmex_homenotional_mean_20_normalized,bitmex_homenotional_mean_60_normalized,bitmex_foreignnotional_mean_20_normalized,bitmex_foreignnotional_mean_60_normalized,cot_open_interest_normalized,cot_lev_money_net_ratio_normalized,cot_asset_mgr_net_ratio_normalized,cot_dealer_net_ratio_normalized,cot_other_rept_net_ratio_normalized,cot_nonrept_net_ratio_normalized,cot_age_days_normalized,cot_open_interest_change_20_normalized,cot_open_interest_pct_change_20_normalized,cot_open_interest_change_60_normalized,cot_open_interest_pct_change_60_normalized,cot_open_interest_zscore_60_normalized,cot_lev_money_net_ratio_change_20_normalized,cot_lev_money_net_ratio_change_60_normalized,cot_asset_mgr_net_ratio_change_20_normalized,cot_asset_mgr_net_ratio_change_60_normalized,cot_dealer_net_ratio_change_20_normalized,cot_dealer_net_ratio_change_60_normalized,context_features_path,context_features_available,selection_score,analysis_group
44,2402,2024-11-25T00:00:00,1,0.1231478203260059,93010.01,104463.99,0.4900247454643249,0.509975254535675,1,1,-0.1492323726415634,-0.1093261018395423,2024-11-25T00:00:00,1,0.1231478203260059,93010.01,104463.99,0.5081096291542053,0.4918904304504394,0,0,-0.11406721919775,-0.146508440375328,1,2024-11-25T00:00:00,0.1231478203260059,True,False,0.009975254535675049,0.008109569549560602,-0.01808482408523565,0.509975254535675,0.4918904304504394,-0.01808482408523565,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4938467811993201,0.4938467811993401,-0.2689973661846693,0.8387712634986899,0.1301386339389061,0.505727836585708,0.505727836585722,-0.488238653872008,1.0409365737576746,0.1448874810092502,0.5388679821188788,0.5388679821188691,-1.0281465321066474,1.1107618351530122,-0.4023511783745223,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-1.281820192968358,1.873695395246621,2.2077482378909217,1.0211366626947056,-2.216051034868378,0.0373674544964028,3.3873391643454656,1.4318977367213614,2.7334667189655195,1.2896055223399534,1.1430123914993788,0.5335825821285997,0.3897254355329735,-1.1097265350232308,-1.411328296377931,0.3079100484150182,2.2956578764335656,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.01808482408523565,stage2_correct_to_stage4_wrong
44,1245,2021-09-25T00:00:00,1,0.4453127490002493,42670.64,61672.42,0.4857354164123535,0.5142645835876465,1,1,0.701971709728241,0.7590456008911133,2021-09-25T00:00:00,1,0.4453127490002493,42670.64,61672.42,0.5021551847457886,0.4978448450565338,0,0,0.7350102663040161,0.7263895273208618,1,2021-09-25T00:00:00,0.4453127490002493,True,False,0.014264583587646484,0.0021551549434661865,-0.01641973853111267,0.5142645835876465,0.4978448450565338,-0.01641973853111267,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6431188780910396,-0.6431188780910068,-0.2841703516817987,-0.2784717796180249,-0.5081047145983825,-0.2479496516562748,-0.2479496516562571,-0.6359808957261661,0.1914694424646257,-0.5553485373813919,0.0395575277336761,0.0395575277336783,-1.0712453787514722,0.6988408107184061,-0.9363423053351068,-1.3702387370711824,-1.435785835226369,-1.3936405297788186,-0.6889944485216395,-0.7261292275805126,-0.8768927634771414,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-0.7261292275805126,-0.8768927634771414,2.556624089605518,-2.463738670193471,0.1116695870182002,2.2077482378909217,2.734584900008897,-0.8812692602078992,-0.9655750241870484,3.3873391643454656,2.3537889175512814,2.244992393649113,0.0028648420422026,0.7515116734896913,-0.5633358968699701,-2.346797369128631,-0.446986971466267,0.0010052892453054,2.76865495004456,2.2956578764335656,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.01641973853111267,stage2_correct_to_stage4_wrong
43,1276,2021-10-26T00:00:00,1,0.0543344050711427,60328.81,63606.74,0.493861585855484,0.5061384439468384,1,1,-0.0797404646873474,-0.0551855377852916,2021-10-26T00:00:00,1,0.0543344050711427,60328.81,63606.74,0.509854257106781,0.4901457130908966,0,0,-0.0445648394525051,-0.0839870274066925,1,2021-10-26T00:00:00,0.0543344050711427,True,False,0.006138443946838379,0.009854286909103394,-0.015992730855941772,0.5061384439468384,0.4901457130908966,-0.015992730855941772,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4000451168277669,0.4000451168278076,-0.3910047975099175,0.8387712634986899,0.4149621843375558,0.4165235382734477,0.4165235382734858,-0.6177445413118254,0.91905109957507,0.0100523900893693,0.1720044152495481,0.1720044152495721,-0.9386953378123568,0.6698067297009889,-0.5142260799736588,-1.3552388036704874,-1.435785835226369,-1.3936405297788186,-0.6229419553479423,-0.8464419933268366,-0.9539170560184932,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-0.8464419933268366,-0.9539170560184932,2.556624089605518,-1.13039094814327,0.2451912374290545,1.2487710967232637,2.0827304565538904,-1.850405102950157,0.5388386938381285,3.3873391643454656,3.2292054315669536,2.7334667189655195,3.297901955432723,1.4923253129431813,2.4724946802901835,1.145171901125841,-0.008324576925601,-0.1969294443978112,0.2856084055712531,-0.1929564811612588,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_43/context_features.csv,True,0.015992730855941772,stage2_correct_to_stage4_wrong
44,2124,2024-02-21T00:00:00,1,0.3780684787227004,51849.39,71452.01,0.4860541820526123,0.5139458179473877,1,1,0.6556601524353027,0.7114578485488892,2024-02-21T00:00:00,1,0.3780684787227004,51849.39,71452.01,0.501424252986908,0.498575747013092,0,0,0.6874576210975647,0.6817606687545776,1,2024-02-21T00:00:00,0.3780684787227004,True,False,0.013945817947387695,0.0014242529869080145,-0.01537007093429571,0.5139458179473877,0.498575747013092,-0.01537007093429571,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4436700816887573,0.4436700816888441,-0.334261988733511,0.8387712634986899,-0.0950360053814924,0.3012402135068396,0.3012402135068652,-0.7282735117214364,0.743685264271527,-0.3774568628064229,0.493981757960709,0.493981757960731,-1.0051711916772386,0.9928108810197548,-0.4352555611977977,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,0.499763648413044,1.873695395246621,-2.157596342979589,0.7791764881154154,-1.9766524404150925,1.0403099331798542,-1.969245741992177,-0.5129690571939753,2.7334667189655195,0.0756017470586469,0.5634527261717506,0.5466996845461988,1.3888625373702,0.6900297177807696,-2.2569189619016816,-3.2922118499220376,0.8130903826233913,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.01537007093429571,stage2_correct_to_stage4_wrong
45,2378,2024-11-01T00:00:00,1,0.4147160390934674,69496.01,98317.12,0.4953335225582123,0.5046664476394653,1,1,-1.4200174808502195,-1.4013510942459106,2024-11-01T00:00:00,1,0.4147160390934674,69496.01,98317.12,0.5097917914390564,0.4902081787586212,0,0,-1.3916856050491333,-1.4308578968048096,1,2024-11-01T00:00:00,0.4147160390934674,True,False,0.004666447639465332,0.009791821241378784,-0.014458268880844116,0.5046664476394653,0.4902081787586212,-0.014458268880844116,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3012897018676612,0.3012897018676596,-0.5194555514433989,0.8387712634986899,-0.1681059214523502,0.3006663473990794,0.3006663473990666,-0.7859448254275874,1.0409365737576746,-0.432977194361668,0.2072628695883004,0.2072628695882802,-1.1620220734552174,1.0254742221643491,-0.8818150423708218,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-1.698739224182915,1.873695395246621,2.2077482378909217,1.093564753337767,-2.18496883113175,-1.467046263528774,3.3873391643454656,2.016573052154788,-3.1218642944566826,-0.7698453361875803,1.2506483571169735,1.882086124438567,-0.4458730819187472,-2.0669557578982825,-1.6802827376169025,2.76865495004456,2.2956578764335656,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_45/context_features.csv,True,0.014458268880844116,stage2_correct_to_stage4_wrong
43,1722,2023-01-15T00:00:00,1,0.1176408020506432,20871.5,23326.84,0.4929228127002716,0.507077157497406,1,1,0.5607262849807739,0.5890368819236755,2023-01-15T00:00:00,1,0.1176408020506432,20871.5,23326.84,0.5068831443786621,0.4931168854236603,0,0,0.5900838971138,0.5625497102737427,1,2023-01-15T00:00:00,0.1176408020506432,True,False,0.007077157497406006,0.006883114576339722,-0.013960272073745728,0.507077157497406,0.4931168854236603,-0.013960272073745728,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1692962184419706,0.16929621844196,-0.691138921587565,0.6882787891696448,-0.5081047145983825,0.0230426770263474,0.0230426770263437,-0.8961035145293396,0.5571258650124388,-0.6913166962921962,-0.2300525534596345,-0.2300525534596496,-0.9904701871367708,0.7169871113542918,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,0.4161665500693996,1.873695395246621,-2.157596342979589,0.1194645464706133,-1.9258444375410235,-0.4641037848453228,-2.759836687106325,-1.0571242383065045,-3.1218642944566826,-1.5791685304421843,-1.0477791037887485,-0.4767608302217469,0.2791416091987569,1.033867548996278,1.5216866933633162,-0.76475809897618,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_43/context_features.csv,True,0.013960272073745728,stage2_correct_to_stage4_wrong
45,1665,2022-11-19T00:00:00,1,0.0256205136557314,16700.68,17128.56,0.4915470480918884,0.5084529519081116,1,1,-0.918688178062439,-0.8848731517791748,2022-11-19T00:00:00,1,0.0256205136557314,16700.68,17128.56,0.5054501891136169,0.4945498406887054,0,0,-0.8910776376724243,-0.9128791689872742,1,2022-11-19T00:00:00,0.0256205136557314,True,False,0.008452951908111572,0.005450159311294611,-0.013903111219406183,0.5084529519081116,0.4945498406887054,-0.013903111219406183,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5224710814973247,-0.5224710814973301,-0.1596687309596997,-0.7037765983740217,-0.5081047145983825,-0.9930829111821844,-0.9930829111821512,0.3956228280972706,-2.2101718906640384,-0.6913166962921962,-0.5855644592918766,-0.5855644592918653,-0.7636087837353912,-1.053184515676362,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,0.4799776322021301,1.594971063635895,-2.157596342979589,0.9326690802543496,-2.216051034868378,-0.9655750241870484,3.3873391643454656,0.4961304421519422,2.7334667189655195,0.6050652547679243,2.380596496189446,0.7894180047224575,1.353754478205353,-0.971214258344742,-0.6333156400360469,0.1705767425689074,0.3478011431754632,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_45/context_features.csv,True,0.013903111219406183,stage2_correct_to_stage4_wrong
44,1764,2023-02-26T00:00:00,1,0.1423333198895344,23554.85,26907.49,0.4891169369220733,0.510883092880249,1,1,0.922021508216858,0.9655606746673584,2023-02-26T00:00:00,1,0.1423333198895344,23554.85,26907.49,0.5029926300048828,0.4970074295997619,0,0,0.9491733312606812,0.93720281124115,1,2023-02-26T00:00:00,0.1423333198895344,True,False,0.010883092880249023,0.0029925704002380926,-0.013875663280487116,0.510883092880249,0.4970074295997619,-0.013875663280487116,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1740901706245024,0.1740901706244915,-0.6666127258526813,0.6032178254184455,-0.5081047145983825,-0.0224202712914676,-0.0224202712914815,-0.8030703359182315,0.5073766918766819,-0.4239126504342811,0.1220440961866166,0.1220440961865978,-1.1620220734552174,0.929298828794155,-0.8742940405826446,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,0.5278548640139467,1.873695395246621,-2.157596342979589,0.5039578637184624,-2.216051034868378,-0.4641037848453228,3.3873391643454656,1.0502038308787265,1.370764237169116,-0.1516150865125828,1.1214537676656906,0.5929917369205877,-0.2728876902199538,-2.249460906510704,2.051069050546365,2.154317690673143,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.013875663280487116,stage2_correct_to_stage4_wrong
43,2267,2024-07-13T00:00:00,1,0.0387526049751352,59204.02,61498.33,0.4889619052410126,0.5110381245613098,1,1,0.9600045680999756,1.004164218902588,2024-07-13T00:00:00,1,0.0387526049751352,59204.02,61498.33,0.5026960968971252,0.4973039031028747,0,0,0.9892356395721436,0.9784510731697084,1,2024-07-13T00:00:00,0.0387526049751352,True,False,0.011038124561309814,0.0026960968971252997,-0.013734221458435114,0.5110381245613098,0.4973039031028747,-0.013734221458435114,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0238796689051749,0.0238796689051723,-0.7392559920335657,0.505070559551677,-0.5081047145983825,0.0823421748321868,0.0823421748321798,-0.909461412712041,0.6081187674765894,-0.6913166962921962,0.2276893542051869,0.2276893542051752,-1.1620220734552174,1.0027913463694922,-1.0500974573812876,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-2.463738670193471,1.873695395246621,0.4488089186823914,1.356426064882514,-2.15248571063684,-0.9655750241870484,-2.759836687106325,-0.9730472467648368,2.0609996968553674,-0.2161850953461669,-0.7936134650287359,-0.6197470839655022,-1.6773733737506489,1.228648336472017,0.0516669921115338,-1.5582659319087395,2.2956578764335656,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_43/context_features.csv,True,0.013734221458435114,stage2_correct_to_stage4_wrong
44,1591,2022-09-06T00:00:00,1,0.0232674724237265,18790.61,19227.82,0.4912549555301666,0.508745014667511,1,1,-0.3849016427993774,-0.3499178886413574,2022-09-06T00:00:00,1,0.0232674724237265,18790.61,19227.82,0.5049349069595337,0.4950651228427887,0,0,-0.3584077358245849,-0.3781479895114898,1,2022-09-06T00:00:00,0.0232674724237265,True,False,0.008745014667510986,0.004934877157211304,-0.01367989182472229,0.508745014667511,0.4950651228427887,-0.01367989182472229,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4345819581509098,-0.434581958150904,-0.6489455509589507,0.2089929741869253,-0.5498589523531583,-0.4819594978363009,-0.4819594978363086,-0.8033480468991788,0.4476776841137735,-0.6913166962921962,-0.1259685554117919,-0.1259685554117998,-1.1620220734552174,0.8857477072680292,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,-1.3572091928761043,1.873695395246621,-2.018250395841337,2.688441654383481,-2.216051034868378,0.5388386938381285,-0.9776945287065552,-0.4333549147036061,0.7536001627809521,-0.2936803312099204,-0.9571450413754224,1.2567951496345016,0.0922365706099767,-1.4692662268314334,-0.7783405316617669,-2.283827039980354,-0.6711049986563753,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_44/context_features.csv,True,0.01367989182472229,stage2_correct_to_stage4_wrong
43,1726,2023-01-19T00:00:00,1,0.0897611428468379,21071.59,22963.0,0.4932458400726318,0.5067541599273682,1,1,-0.4384879171848297,-0.4114696085453033,2023-01-19T00:00:00,1,0.0897611428468379,21071.59,22963.0,0.5068153142929077,0.493184745311737,0,0,-0.410457581281662,-0.437720388174057,1,2023-01-19T00:00:00,0.0897611428468379,True,False,0.006754159927368164,0.006815254688262995,-0.013569414615631159,0.5067541599273682,0.493184745311737,-0.013569414615631159,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1176813332767125,0.1176813332767045,-0.6555967226836649,0.4167380202715853,-0.5081047145983825,0.0457422697348217,0.0457422697348168,-0.8749974799787721,0.5571258650124388,-0.6913166962921962,-0.226669823523079,-0.2266698235230943,-0.9920768542996736,0.7169871113542918,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,0.4161665500693996,1.873695395246621,-2.157596342979589,0.1194645464706133,-1.9258444375410235,1.5417811725215798,-2.759836687106325,-1.1226621439909488,-3.1218642944566826,-1.6958361507837578,-0.96173286441951,-0.3655057557455243,-0.0075355471368656,1.2064141861950592,2.28848333530432,-0.8537955567837393,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_43/context_features.csv,True,0.013569414615631159,stage2_correct_to_stage4_wrong
43,1721,2023-01-14T00:00:00,1,0.1182051756818924,20954.92,23431.9,0.4938342571258545,0.5061657428741455,1,1,1.0978000164031982,1.122464299201965,2023-01-14T00:00:00,1,0.1182051756818924,20954.92,23431.9,0.5073927044868469,0.4926073253154754,0,0,1.1267311573028564,1.0971583127975464,1,2023-01-14T00:00:00,0.1182051756818924,True,False,0.006165742874145508,0.007392674684524592,-0.0135584175586701,0.5061657428741455,0.4926073253154754,-0.0135584175586701,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1622650885742574,0.1622650885742472,-0.68531914632844,0.6163041275340145,-0.5081047145983825,0.0023834971456012,0.002383497145605,-0.8861059192159134,0.5571258650124388,-0.6913166962921962,-0.2426076857241578,-0.2426076857241723,-0.9836418516944508,0.7169871113542918,-1.0961635933338731,-1.387652390306899,-1.435785835226369,-1.3936405297788186,-1.3880579080515163,-1.4419359022813507,-1.50469816490311,-1.459808215132136,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,-1.4419359022813507,-1.50469816490311,2.556624089605518,0.4161665500693996,1.873695395246621,-2.157596342979589,0.1194645464706133,-1.9258444375410235,-0.9655750241870484,-2.759836687106325,-1.0571242383065045,-3.1218642944566826,-1.5791685304421843,-1.0723758278418567,-0.4767608302217469,0.2791416091987569,1.033867548996278,1.5216866933633162,-0.76475809897618,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_43/context_features.csv,True,0.0135584175586701,stage2_correct_to_stage4_wrong
43,1120,2021-05-23T00:00:00,1,0.0257063504086683,34655.25,35546.11,0.4904241263866424,0.5095759034156799,1,1,0.9164814949035645,0.954789698123932,2021-05-23T00:00:00,1,0.0257063504086683,34655.25,35546.11,0.5039089918136597,0.4960910081863403,0,0,0.9450347423553468,0.9293984174728394,1,2021-05-23T00:00:00,0.0257063504086683,True,False,0.009575903415679932,0.0039089918136597235,-0.013484895229339655,0.5095759034156799,0.4960910081863403,-0.013484895229339655,stage2_correct_to_stage4_wrong,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6386445227206607,-0.6386445227206601,0.127786597017836,-3.4551716181724323,-0.5081047145983825,0.0136695305989272,0.0136695305989622,-0.3574367818545974,-2.223852913276371,-0.1089197489575845,1.3318254159965734,1.3318254159965874,0.2751417037576921,-1.0631649810260988,1.627379179209812,-0.3011530979600366,-0.8580635595464812,-1.3158619376577037,1.5152659894128933,0.620309256975951,0.5089962523018059,-1.35677153723211,-1.592945973345119,-1.8145945374687,-1.592945973345115,-1.8145945374686965,0.620309256975951,0.5089962523018059,2.556624089605518,1.9696028011609152,-0.3387969241069026,-2.157596342979589,1.0519491381847197,-2.216051034868378,-0.4641037848453228,3.3873391643454656,3.2292054315669536,2.7334667189655195,3.297901955432723,2.5803860027274275,2.4724946802901835,2.3985630595527305,1.0395770215569378,-0.0857364203096657,-3.2922118499220376,-2.250738642338061,/kaggle/working/stage4_film_conditioning/outputs/stage4/context/stage4_derivatives_context_i60_ohlc_ma_vb_r20_n16_funding_plus_activity_plus_cftc_oi/seed_43/context_features.csv,True,0.013484895229339655,stage2_correct_to_stage4_wrong
