split,window_days,feature,mean,std,min,max
test,60,news_svd_60d_10,0.01316956927010149,0.019665010868579386,-0.028107283461897108,0.14836622570114313
test,60,news_svd_60d_11,-0.009596394502130436,0.01097200757320324,-0.07415232001334947,0.018024099842735244
test,60,news_svd_60d_12,-0.007180853937048024,0.011157309248267855,-0.03869433537576344,0.014325463302951579
test,60,news_svd_60d_13,0.0209140614816614,0.013519756897340347,-0.0024763095049007834,0.13329437610656017
test,60,news_svd_60d_14,-0.011065770213424506,0.014024458822459835,-0.09047151481482364,0.018204586396898474
test,60,news_svd_60d_15,-0.015240160936207881,0.008127015387907678,-0.04160694946119867,0.0035802038495839506
test,60,news_svd_60d_16,-0.01715766089872064,0.011920677009257977,-0.04177269962875378,0.06360560929463015
test,60,news_svd_60d_17,-0.019195661940902848,0.02927859890976608,-0.23488641852375663,0.04885992068962711
test,60,news_svd_60d_18,-0.006793746572745007,0.009881734005251141,-0.027798729677307867,0.03403345175116721
test,60,news_svd_60d_19,0.010592465322770363,0.012068806937059862,-0.07598081667122564,0.04004920385415693
test,60,news_svd_60d_20,0.003780229543129663,0.019984715775764376,-0.021729703519667444,0.17917537993584487
test,60,news_svd_60d_21,-0.00307111685563743,0.01873825257438121,-0.16023235318883847,0.029162427481316415
test,60,news_svd_60d_22,-0.011966548065229942,0.016681453335031148,-0.14842586316234885,0.011281741435694772
test,60,news_svd_60d_23,0.0012710267208480386,0.013884844486809232,-0.1017026546695911,0.02697253343340511
test,60,news_svd_60d_24,0.00836226580349412,0.01755510507974988,-0.12603630413636238,0.039172578985518215
test,60,news_svd_60d_25,-0.0025826268933133965,0.011353339281720897,-0.06115798116039245,0.01786146139448192
test,60,news_svd_60d_26,-0.01149216435724632,0.01234524006772045,-0.09225737295783731,0.01740431239377246
test,60,news_svd_60d_27,0.034643173126029395,0.009896197892080965,0.008114513814729177,0.09773260301408314
test,60,news_svd_60d_28,-0.0007767944709567721,0.013882600945254961,-0.026857925625842244,0.07485683932780275
test,60,news_svd_60d_29,-0.01017589862789638,0.010130297758486038,-0.05097066176618675,0.012788059318641059
test,60,news_svd_60d_30,-0.008766172450824351,0.008179389537344924,-0.030485826621628347,0.02409486442011027
test,60,news_svd_60d_31,-0.005984758812124711,0.01196176378284128,-0.07018108574794261,0.02015609220248124
all,7,news_svd_7d_00,0.28395471927424104,0.049024947413994456,0.09137832888947665,0.41388915061654935
all,7,news_svd_7d_01,0.04039886603307217,0.10156440854035459,-0.1838224082125258,0.29034687845384577
all,7,news_svd_7d_02,-0.01705115549021127,0.07666380860448462,-0.23179054633073704,0.22961478062627064
all,7,news_svd_7d_03,-0.002450102083570628,0.0690019823449625,-0.22308636176962712,0.2582074502713461
all,7,news_svd_7d_04,0.005090276181576233,0.06621994405068177,-0.2163681125643275,0.21547926772145073
all,7,news_svd_7d_05,-0.0005572892930100842,0.06172709468457381,-0.22463224848301164,0.25291379695873095
all,7,news_svd_7d_06,0.007556612076591818,0.05992223753008138,-0.2701410620617494,0.2585955986567733
all,7,news_svd_7d_07,0.007722324871996193,0.06196572686703397,-0.1889307996591802,0.2109536824012703
all,7,news_svd_7d_08,0.00940286936624912,0.06107769674436189,-0.20238117677294493,0.2543552956855907
all,7,news_svd_7d_09,0.02068517786834959,0.061257007385308176,-0.21465283278504987,0.23776615524435002
all,7,news_svd_7d_10,0.004458420000003042,0.058752993231609915,-0.2392734819589368,0.1927893529852147
all,7,news_svd_7d_11,-0.004222658641532979,0.05680319450207922,-0.1660178733684517,0.17931710108536794
all,7,news_svd_7d_12,-0.005838669784232051,0.05298156114632916,-0.23243476038772443,0.2535001368365393
all,7,news_svd_7d_13,0.004618538431174555,0.05454808130811567,-0.2974965538926521,0.25040794102904945
all,7,news_svd_7d_14,-0.004193366327700044,0.05600210929342323,-0.2213832467624069,0.283615418518652
all,7,news_svd_7d_15,0.004778574199610028,0.052666321543707116,-0.19495760558867306,0.22098177772192287
all,7,news_svd_7d_16,0.0003769682646472039,0.054461724549256345,-0.20941660670329765,0.22710417753957485
all,7,news_svd_7d_17,0.0012492668663286847,0.05595660868381028,-0.20343261987517244,0.2534719820664265
all,7,news_svd_7d_18,0.003704216679247224,0.05328605920754291,-0.18014861045713285,0.23013173618064164
all,7,news_svd_7d_19,0.004016957431888665,0.05449937963742225,-0.19014369146381677,0.22248638418401034
all,7,news_svd_7d_20,-0.0011624988736068911,0.054253632744307265,-0.1804774758886517,0.17973007008091482
all,7,news_svd_7d_21,-0.003659120088286325,0.05302088243691412,-0.1975844485920419,0.186681264018093
all,7,news_svd_7d_22,-0.007196766310131663,0.05331981768890731,-0.20228751819096988,0.20617552872613906
all,7,news_svd_7d_23,-0.0008583209356637355,0.05345786359755861,-0.18055486124194084,0.1996203824675311
all,7,news_svd_7d_24,-0.009430681565447687,0.054096330251668164,-0.2736638956278399,0.26179033691967435
all,7,news_svd_7d_25,-0.007211426203754419,0.052709017576606995,-0.206522286946798,0.22330388053952963
all,7,news_svd_7d_26,-0.004595078743647187,0.05393815212367691,-0.19889158574637225,0.21841023642063775
all,7,news_svd_7d_27,0.00878031428568742,0.053548878424094906,-0.21881129660256263,0.23544391097064743
all,7,news_svd_7d_28,0.013397861410818111,0.0522536413436383,-0.19486005201553483,0.262101372769745
all,7,news_svd_7d_29,0.0009850247356404005,0.05227705799020025,-0.19136161238551708,0.22266575785854323
all,7,news_svd_7d_30,-0.004725096625039643,0.052381104584597785,-0.19988775899149255,0.24820319599758198
all,7,news_svd_7d_31,-0.0076595124454536,0.05184320103405752,-0.174290950956218,0.1874581344552874
all,20,news_svd_20d_00,0.39598844406754424,0.050170360097086523,0.21050126729237276,0.5140253238763234
all,20,news_svd_20d_01,0.04657564841684342,0.13245622663541443,-0.22234677981622084,0.366987672376011
all,20,news_svd_20d_02,-0.019339657661268505,0.1082504152355067,-0.31102205763455365,0.2918145193982621
all,20,news_svd_20d_03,-0.00684820926633969,0.10094651825151056,-0.2833160240944976,0.30518404044295383
all,20,news_svd_20d_04,0.0008084434712617643,0.09608929316050487,-0.27986272213924734,0.28604933325174176
all,20,news_svd_20d_05,0.00497318845774252,0.09201884883437023,-0.285719757285265,0.3391861672555378
all,20,news_svd_20d_06,0.010254528182855131,0.09004953817057529,-0.3574008599053646,0.3768976724823231
all,20,news_svd_20d_07,0.015005286397079202,0.09020922608048494,-0.2430357361193843,0.2888263351023628
all,20,news_svd_20d_08,0.011176548477601005,0.08979300132995822,-0.2784669314732351,0.3126241376097217
all,20,news_svd_20d_09,0.023131134717705674,0.08975005831977809,-0.27322291306953944,0.3169993998667532
all,20,news_svd_20d_10,0.0061116501771822955,0.08677379070686203,-0.31459276985457946,0.284868553750471
all,20,news_svd_20d_11,-0.005762508164358683,0.08432619024088,-0.2161330175281757,0.2471728476241355
all,20,news_svd_20d_12,-0.006273907121576619,0.08088374805815002,-0.33516254471906265,0.38743108597632836
all,20,news_svd_20d_13,0.008751880375535467,0.08173534843778822,-0.3196858816869032,0.3126803611020599
all,20,news_svd_20d_14,-0.0035185700472732174,0.08281901825294269,-0.2849811316267724,0.3736896736417416
all,20,news_svd_20d_15,0.0004509356826449399,0.07900135349096461,-0.2839902356560076,0.29418215431379724
all,20,news_svd_20d_16,-0.004454371640674688,0.07991984100936295,-0.2773081404028091,0.2983984576003032
all,20,news_svd_20d_17,-0.004292573470295722,0.07979977790420625,-0.2884488490193869,0.34694185093149865
all,20,news_svd_20d_18,0.0007260686021630876,0.0770417769297313,-0.25616620626564196,0.2974453475966104
all,20,news_svd_20d_19,0.00621302336736781,0.07747109669959211,-0.26499110712086604,0.292079293193808
all,20,news_svd_20d_20,-0.0005400396986280944,0.07733929082283693,-0.22543495510130518,0.24980190441877942
all,20,news_svd_20d_21,-0.0025143737811946175,0.07552266153491083,-0.23938116988398897,0.25253896695015055
all,20,news_svd_20d_22,-0.007781258875826773,0.07545176655297557,-0.2605246505512654,0.26415679698448463
all,20,news_svd_20d_23,0.000786992717401298,0.07495003164451818,-0.21724276473666762,0.22070466342630668
all,20,news_svd_20d_24,-0.002365799935292926,0.07092344051835492,-0.288972996520573,0.34228964815593604
all,20,news_svd_20d_25,-0.004857066206964051,0.07229718225302709,-0.27093660622200527,0.28907720740104226
all,20,news_svd_20d_26,-0.007005478445162762,0.07235971023154923,-0.26338958095452414,0.3064222913079388
all,20,news_svd_20d_27,0.015246156032144947,0.06909527581133455,-0.2597398094310998,0.29870438846324404
all,20,news_svd_20d_28,0.007874982257601575,0.06700995879294762,-0.22573874356307158,0.3079275895705466
all,20,news_svd_20d_29,-0.0011486275840889518,0.06771603359160934,-0.24616133160774456,0.25012740160259517
all,20,news_svd_20d_30,-0.005686199340614601,0.06622240014078845,-0.2213425322247238,0.2946809584474622
all,20,news_svd_20d_31,-0.006411650812853418,0.0658386032424564,-0.23240402093869253,0.24144277390363575
all,60,news_svd_60d_00,0.5214635448761574,0.04323119451562243,0.40989117122505714,0.6151006662944029
all,60,news_svd_60d_01,0.04643296747236265,0.1725880906758423,-0.2774339481511646,0.4640029076725545
all,60,news_svd_60d_02,-0.019278818625947856,0.15027996948193045,-0.39272786279718674,0.3988989885802205
all,60,news_svd_60d_03,-0.01459079586586832,0.14286534392407707,-0.3485059411606205,0.41369315215413804
all,60,news_svd_60d_04,-0.008835239044933453,0.135384763501712,-0.3700172002790237,0.37294271264175616
all,60,news_svd_60d_05,0.014250491007322827,0.1313948129534883,-0.36670067016572394,0.4136776603363902
all,60,news_svd_60d_06,0.010128908751069391,0.12583504299875525,-0.40812577404122485,0.46404519068567096
all,60,news_svd_60d_07,0.021078425409325984,0.12229019645833179,-0.3502294675175444,0.3871016688392309
all,60,news_svd_60d_08,0.009744718099741902,0.11942092498541956,-0.3353799368651842,0.3763439036426184
all,60,news_svd_60d_09,0.020913121756235636,0.1160294205871688,-0.38304215521434765,0.4253919174879591
all,60,news_svd_60d_10,0.00812846565265884,0.1093895141952622,-0.3604672280819871,0.37454260732316136
all,60,news_svd_60d_11,-0.0054077417232244115,0.10447798798158307,-0.28188841080289173,0.30095725130615203
all,60,news_svd_60d_12,-0.005141915066599342,0.09923967177551953,-0.3929508043085131,0.47731906940378416
all,60,news_svd_60d_13,0.013608816558856809,0.09187138320032277,-0.302089271363301,0.3336107083455996
all,60,news_svd_60d_14,-0.0013466538954861995,0.09366525946215105,-0.30128713612101254,0.4253008004954326
all,60,news_svd_60d_15,-0.010264462398566314,0.08437967290836507,-0.2768737801307556,0.38587638848652606
all,60,news_svd_60d_16,-0.011709310253443211,0.08212555507031918,-0.29532119064899703,0.2923475984939417
all,60,news_svd_60d_17,-0.01316539193916025,0.06952879299770592,-0.26645719453207,0.34958153467255193
all,60,news_svd_60d_18,-0.006302727859269821,0.07127137841296122,-0.22342323164206745,0.2120045730330302
all,60,news_svd_60d_19,0.010881231191467748,0.06399683168963648,-0.19888184220145197,0.25855514512515043
all,60,news_svd_60d_20,0.0017712911805350638,0.05831759919140753,-0.19386745650233805,0.17917537993584487
all,60,news_svd_60d_21,0.0014323801619385772,0.05474979626983146,-0.17761761651740085,0.17187446371529402
all,60,news_svd_60d_22,-0.005194118026706298,0.049213023741529235,-0.1653081394459856,0.1666945676561982
all,60,news_svd_60d_23,0.002803480983545758,0.04383947744762195,-0.11661883783388363,0.1366525468868831
all,60,news_svd_60d_24,0.011102776901305436,0.031977628544120625,-0.12603630413636238,0.16684406618443404
all,60,news_svd_60d_25,0.0016743615800719354,0.04095796273532172,-0.1789060830866918,0.2046827400623013
all,60,news_svd_60d_26,-0.0075192982136284186,0.027160522187117897,-0.10070137056530036,0.088943614414381
all,60,news_svd_60d_27,0.0227849950767145,0.034000484469543304,-0.15508998167195362,0.15304061646439934
all,60,news_svd_60d_28,-0.005120835154248038,0.024663702708913073,-0.09842255641162125,0.07485683932780275
all,60,news_svd_60d_29,-0.007980138393363732,0.02208107378352113,-0.08022595690933203,0.088864939382766
all,60,news_svd_60d_30,-0.005124925485117898,0.0228238473281044,-0.07367530081332402,0.09384811320406573
all,60,news_svd_60d_31,-0.002877136767059768,0.02182828694439097,-0.09745271132842176,0.07116156541009894
