news_date,news_count,positive_share,negative_share,neutral_share,sentiment_mean,sentiment_sum,confidence_mean
2021-05-31,11,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.17470272731818182,1.9217300005,0.8465540472727273
2021-06-01,20,0.25,0.1,0.65,0.11029244358999998,2.2058488717999998,0.8475909805
2021-06-02,9,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.18185202597777778,1.6366682338,0.7506434122222223
2021-06-03,25,0.28,0.2,0.52,0.10816543728,2.704135932,0.8402950664
2021-06-04,19,0.15789473684210525,0.47368421052631576,0.3684210526315789,-0.17467830894736844,-3.31888787,0.7497158921052631
2021-06-05,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2574938685714286,1.80245708,0.7855909642857143
2021-06-06,10,0.1,0.2,0.7,-0.022883324200000017,-0.22883324200000016,0.8016934900000001
2021-06-07,34,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.16281794847941175,5.5358102483,0.7853896682352941
2021-06-08,28,0.14285714285714285,0.35714285714285715,0.5,-0.17370957254285715,-4.8638680312,0.8009095742857143
2021-06-09,27,0.3333333333333333,0.14814814814814814,0.5185185185185185,0.2057853625037037,5.5562047876,0.8366485918518519
2021-06-10,28,0.21428571428571427,0.17857142857142858,0.6071428571428571,0.04791274557142857,1.341556876,0.8081515725
2021-06-11,25,0.04,0.36,0.6,-0.26628201008,-6.657050252,0.8441461216
2021-06-12,8,0.25,0.375,0.375,-0.150696789,-1.205574312,0.85620892125
2021-06-13,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.26624953166666665,1.59749719,0.7283529133333334
2021-06-14,35,0.45714285714285713,0.2,0.34285714285714286,0.25124616461142857,8.7936157614,0.7957972451428571
2021-06-15,19,0.21052631578947367,0.10526315789473684,0.6842105263157895,0.13699281898421053,2.6028635607,0.858960687368421
2021-06-16,10,0.1,0.4,0.5,-0.25879391534999996,-2.5879391535,0.9009695499999999
2021-06-17,20,0.05,0.3,0.65,-0.094907404085,-1.8981480816999998,0.759191505
2021-06-18,22,0.045454545454545456,0.45454545454545453,0.5,-0.1909510984090909,-4.200924165,0.7662972695454545
2021-06-19,3,0.0,0.3333333333333333,0.6666666666666666,-0.16921576000000002,-0.50764728,0.8533862333333334
2021-06-20,3,0.0,0.6666666666666666,0.3333333333333333,-0.6729051899999999,-2.01871557,0.8912181466666667
2021-06-21,35,0.11428571428571428,0.6,0.2857142857142857,-0.42117539487428574,-14.7411388206,0.8592066711428571
2021-06-22,37,0.24324324324324326,0.6216216216216216,0.13513513513513514,-0.32695122505405405,-12.097195327,0.8287947364864865
2021-06-23,25,0.24,0.28,0.48,0.03963351359200001,0.9908378398000002,0.7855960836
2021-06-24,22,0.18181818181818182,0.2727272727272727,0.5454545454545454,-0.08875050822727272,-1.952511181,0.8410880463636363
2021-06-25,25,0.16,0.24,0.6,-0.03999669323136,-0.999917330784,0.8566499292
2021-06-26,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06674440999999999,0.40046645999999997,0.78913764
2021-06-27,5,0.2,0.6,0.2,-0.16143768,-0.8071884,0.760835272
2021-06-28,22,0.22727272727272727,0.36363636363636365,0.4090909090909091,-0.07506046325727272,-1.6513301916599998,0.7793581404545455
2021-06-29,20,0.5,0.15,0.35,0.24841912155,4.968382431,0.8376520795
2021-06-30,23,0.17391304347826086,0.34782608695652173,0.4782608695652174,-0.09513200239130434,-2.188036055,0.7801003708695652
2021-07-01,20,0.3,0.4,0.3,-0.09215344695000001,-1.8430689390000001,0.84890154
2021-07-02,17,0.17647058823529413,0.4117647058823529,0.4117647058823529,-0.10362237587058823,-1.7615803898,0.8044206382352941
2021-07-03,4,0.5,0.5,0.0,-0.14934583999999998,-0.5973833599999999,0.8547152675
2021-07-04,3,1.0,0.0,0.0,0.7864148966666668,2.35924469,0.8437347700000001
2021-07-05,14,0.07142857142857142,0.42857142857142855,0.5,-0.25131693211428574,-3.5184370496,0.7792283142857143
2021-07-06,17,0.17647058823529413,0.47058823529411764,0.35294117647058826,-0.21045913579411765,-3.5778053085,0.8459696800000001
2021-07-07,13,0.3076923076923077,0.15384615384615385,0.5384615384615384,0.12171457076923077,1.58228942,0.7001006892307693
2021-07-08,17,0.17647058823529413,0.29411764705882354,0.5294117647058824,-0.0443895546882353,-0.7546224297,0.8208325452941176
2021-07-09,19,0.21052631578947367,0.3684210526315789,0.42105263157894735,-0.08173840678947368,-1.553029729,0.7685185231578947
2021-07-10,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06476641666666665,0.19429924999999992,0.78831308
2021-07-11,3,0.3333333333333333,0.0,0.6666666666666666,0.2672303013333333,0.801690904,0.7652921066666667
2021-07-12,13,0.3076923076923077,0.3076923076923077,0.38461538461538464,-0.011895189507692323,-0.1546374636000002,0.8371942769230769
2021-07-13,17,0.29411764705882354,0.23529411764705882,0.47058823529411764,-0.06190620089411764,-1.0524054152,0.8177036088235293
2021-07-14,15,0.3333333333333333,0.26666666666666666,0.4,0.04303553386666666,0.6455330079999999,0.7853755886666666
2021-07-15,22,0.18181818181818182,0.22727272727272727,0.5909090909090909,-0.023650573081818182,-0.5203126078,0.8030380272727272
2021-07-16,17,0.35294117647058826,0.29411764705882354,0.35294117647058826,-0.008576586074705874,-0.14580196326999986,0.8462417094117648
2021-07-18,3,0.0,0.3333333333333333,0.6666666666666666,-0.138405399,-0.415216197,0.7944738666666668
2021-07-19,13,0.3076923076923077,0.46153846153846156,0.23076923076923078,-0.20080249194615385,-2.6104323953,0.8188645123076923
2021-07-20,21,0.23809523809523808,0.5238095238095238,0.23809523809523808,-0.2364805992795238,-4.96609258487,0.8505718623809523
2021-07-21,15,0.4666666666666667,0.0,0.5333333333333333,0.30730891039999997,4.609633656,0.8144225939999999
2021-07-22,21,0.3333333333333333,0.047619047619047616,0.6190476190476191,0.27375598773809523,5.7488757425,0.7814088647619047
2021-07-23,13,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.3058544839230769,3.976108291,0.8083092669230769
2021-07-24,2,0.5,0.0,0.5,0.4565865725,0.913173145,0.845787965
2021-07-25,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.01849707999999998,0.05549123999999994,0.90075863
2021-07-26,38,0.42105263157894735,0.21052631578947367,0.3684210526315789,0.23470557037105264,8.9188116741,0.7788521786842105
2021-07-27,16,0.1875,0.4375,0.375,-0.16235642556250002,-2.5977028090000003,0.75881619
2021-07-28,21,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.28544324941904764,5.9943082378,0.7873447552380952
2021-07-29,17,0.11764705882352941,0.29411764705882354,0.5882352941176471,-0.10426567976470588,-1.772516556,0.8138305441176471
2021-07-30,11,0.18181818181818182,0.45454545454545453,0.36363636363636365,-0.21245067936363637,-2.336957473,0.885270920909091
2021-07-31,8,0.375,0.125,0.5,0.226792697875,1.814341583,0.7733990625
2021-08-01,2,1.0,0.0,0.0,0.512803817,1.025607634,0.69157904
2021-08-02,19,0.15789473684210525,0.3684210526315789,0.47368421052631576,-0.0641896102631579,-1.2196025950000002,0.8097330589473684
2021-08-03,19,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.06798192997157895,1.29165666946,0.8292968178947369
2021-08-04,14,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0982492812857143,1.375489938,0.8021052135714285
2021-08-05,15,0.26666666666666666,0.2,0.5333333333333333,0.030561428199999994,0.4584214229999999,0.8353758013333333
2021-08-06,9,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.5063455583333334,4.557110025,0.8606588055555555
2021-08-07,1,1.0,0.0,0.0,0.77707523,0.77707523,0.81674397
2021-08-08,2,0.5,0.0,0.5,0.288157112,0.576314224,0.651457045
2021-08-09,19,0.5789473684210527,0.15789473684210525,0.2631578947368421,0.2123829064736842,4.035275223,0.7674728515789473
2021-08-10,17,0.23529411764705882,0.17647058823529413,0.5882352941176471,0.07636837499999999,1.2982623749999997,0.8445319600000001
2021-08-11,12,0.5833333333333334,0.0,0.4166666666666667,0.49543746441666664,5.945249573,0.8074515733333333
2021-08-12,13,0.07692307692307693,0.38461538461538464,0.5384615384615384,-0.2402464533846154,-3.123203894,0.8119941207692308
2021-08-13,12,0.25,0.25,0.5,0.028666342166666664,0.34399610599999997,0.8261744291666666
2021-08-15,1,1.0,0.0,0.0,0.038169265,0.038169265,0.40884927
2021-08-16,13,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.02453253410000001,0.31892294330000015,0.838074093076923
2021-08-17,17,0.17647058823529413,0.29411764705882354,0.5294117647058824,0.044346431882352946,0.7538893420000001,0.7782184905882353
2021-08-18,17,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.08096844662352941,1.3764635926,0.8010702158823529
2021-08-19,16,0.25,0.375,0.375,-0.097140622225,-1.5542499556,0.817274180625
2021-08-20,20,0.35,0.1,0.55,0.2163626841,4.327253682,0.8221037675
2021-08-21,7,0.14285714285714285,0.0,0.8571428571428571,0.1467154177142857,1.0270079239999998,0.8932991257142857
2021-08-22,4,0.25,0.25,0.5,-0.011123840950000003,-0.044495363800000014,0.871049775
2021-08-23,23,0.43478260869565216,0.17391304347826086,0.391304347826087,0.2033900045347826,4.6779701043,0.8404137708695651
2021-08-24,23,0.34782608695652173,0.17391304347826086,0.4782608695652174,0.15770365826086954,3.62718414,0.8315800126086957
2021-08-25,23,0.2608695652173913,0.13043478260869565,0.6086956521739131,0.1761891824347826,4.052351196,0.8315011630434783
2021-08-26,10,0.3,0.2,0.5,0.09588591639999999,0.9588591639999999,0.8225566690000001
2021-08-27,14,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.12205182692857143,1.708725577,0.816920325
2021-08-28,2,0.0,0.0,1.0,0.21427531,0.42855062,0.7674428499999999
2021-08-30,5,0.0,0.4,0.6,-0.4015821246,-2.007910623,0.8312425019999999
2021-08-31,13,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.3864207243076923,5.023469416,0.8141562546153847
2021-09-01,11,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.24761924272727273,2.72381167,0.7294021072727273
2021-09-02,13,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.2830694554692308,3.6799029211,0.76463622
2021-09-03,9,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.09800504766666666,0.8820454289999999,0.7647013744444444
2021-09-05,2,0.5,0.0,0.5,0.399618355,0.79923671,0.87508965
2021-09-06,11,0.45454545454545453,0.0,0.5454545454545454,0.3186387776272727,3.5050265539,0.7874361572727273
2021-09-07,23,0.17391304347826086,0.2608695652173913,0.5652173913043478,-0.031664358,-0.728280234,0.8669862078260869
2021-09-08,24,0.08333333333333333,0.25,0.6666666666666666,-0.09677912258333334,-2.322698942,0.8238877916666666
2021-09-09,20,0.2,0.1,0.7,0.11214266335,2.242853267,0.7913257810000001
2021-09-10,13,0.23076923076923078,0.38461538461538464,0.38461538461538464,-0.09482561384615384,-1.23273298,0.8090915992307692
2021-09-11,4,0.0,0.25,0.75,-0.1918018025,-0.76720721,0.75625623
2021-09-13,9,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.034134048822222235,0.3072064394000001,0.8091904855555555
2021-09-14,7,0.42857142857142855,0.0,0.5714285714285714,0.26625572735714287,1.8637900915,0.74854038
2021-09-15,11,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.16316800945454546,1.794848104,0.7872717145454545
2021-09-16,11,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.22461994081818182,2.470819349,0.7962936918181818
2021-09-17,6,0.0,0.5,0.5,-0.25430527775,-1.5258316665,0.8091896716666667
2021-09-18,1,0.0,0.0,1.0,-0.010252066,-0.010252066,0.9020318
2021-09-19,3,0.0,0.0,1.0,0.21263924,0.63791772,0.75650245
2021-09-20,17,0.17647058823529413,0.47058823529411764,0.35294117647058826,-0.25513470829411766,-4.337290041,0.8201193582352941
2021-09-21,13,0.23076923076923078,0.46153846153846156,0.3076923076923077,-0.16502148142307693,-2.1452792585,0.8757240338461538
2021-09-22,10,0.3,0.3,0.4,-0.0336060181,-0.336060181,0.857483517
2021-09-23,15,0.4,0.0,0.6,0.26292792393333336,3.943918859,0.815448442
2021-09-24,23,0.08695652173913043,0.6086956521739131,0.30434782608695654,-0.44094374317391305,-10.141706093,0.8361660156521739
2021-09-25,1,0.0,0.0,1.0,0.15238407,0.15238407,0.8223176
2021-09-27,11,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.2578353452727273,2.836188798,0.8082288218181819
2021-09-28,11,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.2230437369090909,2.453481106,0.7701739718181819
2021-09-29,8,0.375,0.125,0.5,0.239817060375,1.918536483,0.80862648875
2021-09-30,20,0.3,0.15,0.55,0.14964388228,2.9928776456,0.7929166999999999
2021-10-01,19,0.631578947368421,0.10526315789473684,0.2631578947368421,0.34701595505263155,6.593303145999999,0.7427796310526316
2021-10-03,1,0.0,0.0,1.0,0.10328247,0.10328247,0.87440145
2021-10-04,20,0.45,0.15,0.4,0.230626808875,4.6125361775,0.8028668594999999
2021-10-05,25,0.52,0.08,0.4,0.44263793516,11.065948379,0.8102269771999999
2021-10-06,19,0.47368421052631576,0.10526315789473684,0.42105263157894735,0.3138395883968421,5.96295217954,0.8381655773684211
2021-10-07,19,0.2631578947368421,0.10526315789473684,0.631578947368421,0.20839620875789475,3.9595279664,0.8600492410526316
2021-10-08,18,0.3333333333333333,0.05555555555555555,0.6111111111111112,0.14250180083333333,2.565032415,0.7624864433333333
2021-10-09,1,0.0,1.0,0.0,-0.9550589,-0.9550589,0.965123
2021-10-10,1,0.0,0.0,1.0,-0.04654662,-0.04654662,0.8901864
2021-10-11,26,0.38461538461538464,0.19230769230769232,0.4230769230769231,0.19361499426730772,5.03398985095,0.83902605
2021-10-12,18,0.3888888888888889,0.16666666666666666,0.4444444444444444,0.14983990905555555,2.697118363,0.7836431572222222
2021-10-13,20,0.5,0.25,0.25,0.1873384349,3.746768698,0.7977784640000001
2021-10-14,18,0.2777777777777778,0.1111111111111111,0.6111111111111112,0.19130277155555556,3.443449888,0.8023650688888888
2021-10-15,33,0.42424242424242425,0.06060606060606061,0.5151515151515151,0.3394502629821212,11.20185867841,0.8055799109090909
2021-10-16,9,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.2712992411111111,2.4416931699999997,0.8394067211111111
2021-10-17,4,0.25,0.0,0.75,0.31377072500000003,1.2550829000000001,0.8891014225
2021-10-18,32,0.28125,0.15625,0.5625,0.180179658546875,5.7657490735,0.828551600625
2021-10-19,40,0.4,0.125,0.475,0.232472417475,9.298896699,0.80569712125
2021-10-20,46,0.5869565217391305,0.06521739130434782,0.34782608695652173,0.4020063406413043,18.4922916695,0.791501851521739
2021-10-21,41,0.36585365853658536,0.1951219512195122,0.43902439024390244,0.14130200277560975,5.7933821138,0.82502235
2021-10-22,25,0.2,0.16,0.64,0.08001670221599999,2.0004175554,0.8227347368
2021-10-23,1,0.0,0.0,1.0,0.062540054,0.062540054,0.5564679
2021-10-24,5,0.2,0.2,0.6,-0.22160389,-1.10801945,0.663728724
2021-10-25,14,0.5,0.14285714285714285,0.35714285714285715,0.30794491689285713,4.3112288365,0.77547988
2021-10-26,15,0.4,0.13333333333333333,0.4666666666666667,0.24371957788400003,3.6557936682600003,0.8394519153333333
2021-10-27,23,0.08695652173913043,0.5217391304347826,0.391304347826087,-0.3626274842608696,-8.340432138,0.8517631504347827
2021-10-28,16,0.1875,0.125,0.6875,0.06331988862500001,1.0131182180000002,0.78745004625
2021-10-29,19,0.3684210526315789,0.10526315789473684,0.5263157894736842,0.26548477610526316,5.044210746,0.778932362631579
2021-10-30,3,0.6666666666666666,0.0,0.3333333333333333,0.6245895633333333,1.87376869,0.8936923666666666
2021-10-31,2,0.5,0.0,0.5,0.34434967635,0.6886993527,0.8330637999999999
2021-11-01,21,0.3333333333333333,0.09523809523809523,0.5714285714285714,0.18234807252380952,3.829309523,0.7659391876190476
2021-11-02,17,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.22418358025294116,3.8111208643,0.8218163164705882
2021-11-03,21,0.38095238095238093,0.19047619047619047,0.42857142857142855,0.1936617859047619,4.066897504,0.815743580952381
2021-11-04,23,0.391304347826087,0.043478260869565216,0.5652173913043478,0.30478266630434786,7.010001325,0.7648484617391305
2021-11-05,21,0.23809523809523808,0.3333333333333333,0.42857142857142855,-0.003015546095238093,-0.06332646799999996,0.8303968457142856
2021-11-06,1,1.0,0.0,0.0,0.89751935,0.89751935,0.91665715
2021-11-07,2,0.5,0.0,0.5,0.4539778265,0.907955653,0.9406822
2021-11-08,26,0.6923076923076923,0.11538461538461539,0.19230769230769232,0.4732070393769231,12.3033830238,0.794077205
2021-11-09,33,0.5151515151515151,0.06060606060606061,0.42424242424242425,0.4288642666363636,14.152520799,0.8258680212121212
2021-11-10,34,0.35294117647058826,0.17647058823529413,0.47058823529411764,0.17897074300882354,6.0850052623,0.8200706379411765
2021-11-11,15,0.06666666666666667,0.3333333333333333,0.6,-0.18345003493333334,-2.751750524,0.815382924
2021-11-12,22,0.22727272727272727,0.2727272727272727,0.5,-0.005051981054545452,-0.11114358319999995,0.8549873518181819
2021-11-13,4,0.25,0.25,0.5,-0.03664277250000003,-0.14657109000000013,0.8499267175
2021-11-14,6,0.3333333333333333,0.16666666666666666,0.5,0.1259644975,0.755786985,0.861651415
2021-11-15,28,0.32142857142857145,0.10714285714285714,0.5714285714285714,0.22932759774285713,6.4211727368,0.8167689532142858
2021-11-16,33,0.18181818181818182,0.48484848484848486,0.3333333333333333,-0.27147648906060606,-8.958724139,0.8061234096969697
2021-11-17,26,0.3076923076923077,0.2692307692307692,0.4230769230769231,0.038777441692307686,1.0082134839999999,0.8391011488461538
2021-11-18,21,0.19047619047619047,0.23809523809523808,0.5714285714285714,0.021237728857142854,0.44599230599999995,0.8312388785714285
2021-11-19,16,0.4375,0.25,0.3125,0.147133347875,2.354133566,0.814974529375
2021-11-20,3,0.3333333333333333,0.0,0.6666666666666666,0.087834386,0.263503158,0.7823429666666667
2021-11-21,12,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.09921649125,1.190597895,0.7839653291666666
2021-11-22,24,0.20833333333333334,0.20833333333333334,0.5833333333333334,0.02282942579166666,0.5479062189999998,0.7925579174999999
2021-11-23,22,0.3181818181818182,0.18181818181818182,0.5,0.11896541429999999,2.6172391146,0.8044377018181819
2021-11-24,21,0.2857142857142857,0.23809523809523808,0.47619047619047616,0.004702860557142858,0.09876007170000001,0.8133058552380952
2021-11-25,11,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.04100933054545453,0.4511026359999999,0.7945903345454546
2021-11-26,16,0.125,0.5,0.375,-0.3555906723125,-5.689450757,0.87511746875
2021-11-27,5,0.2,0.2,0.6,0.0864358918,0.432179459,0.783841708
2021-11-28,6,0.0,0.3333333333333333,0.6666666666666666,-0.290176774,-1.741060644,0.7471606966666666
2021-11-29,25,0.32,0.16,0.52,0.1889903730376,4.72475932594,0.775754002
2021-11-30,21,0.3333333333333333,0.23809523809523808,0.42857142857142855,0.06493897505476191,1.36371847615,0.788710561904762
2021-12-01,17,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.12092746776470588,2.055766952,0.7611952723529412
2021-12-02,21,0.23809523809523808,0.19047619047619047,0.5714285714285714,0.0986996888095238,2.072693465,0.7605243647619048
2021-12-03,19,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.043966800168421055,0.8353692032000001,0.8308745084210527
2021-12-04,10,0.0,0.6,0.4,-0.47900421169999996,-4.790042117,0.7983956
2021-12-05,4,0.0,0.5,0.5,-0.19071550699999998,-0.7628620279999999,0.7722915775
2021-12-06,33,0.18181818181818182,0.3939393939393939,0.42424242424242425,-0.19011118241515151,-6.2736690197,0.8358722145454546
2021-12-07,18,0.16666666666666666,0.2777777777777778,0.5555555555555556,0.006824755799999995,0.12284560439999992,0.7710802405555556
2021-12-08,15,0.4,0.2,0.4,0.1414456302666667,2.1216844540000004,0.8260102586666667
2021-12-09,20,0.25,0.4,0.35,-0.097135097775,-1.9427019555,0.8461580910000001
2021-12-10,15,0.2,0.4,0.4,-0.06486649853333334,-0.9729974780000001,0.7665617906666667
2021-12-11,4,0.25,0.25,0.5,0.07268686499999999,0.29074745999999996,0.832858635
2021-12-12,4,0.5,0.25,0.25,0.210233561,0.840934244,0.90979488
2021-12-13,16,0.25,0.375,0.375,-0.006884413499999999,-0.11015061599999998,0.838371324375
2021-12-14,22,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.0005623207727272647,0.012371056999999824,0.8194208500000001
2021-12-15,14,0.5,0.21428571428571427,0.2857142857142857,0.30016094235714286,4.202253193,0.7633601464285714
2021-12-16,5,0.4,0.0,0.6,0.3401736136,1.700868068,0.7536065319999999
2021-12-17,15,0.0,0.5333333333333333,0.4666666666666667,-0.311350608,-4.67025912,0.751532692
2021-12-18,3,0.0,0.3333333333333333,0.6666666666666666,-0.269770111,-0.809310333,0.91554024
2021-12-19,4,0.25,0.25,0.5,0.10539022149999998,0.4215608859999999,0.77797195
2021-12-20,17,0.17647058823529413,0.29411764705882354,0.5294117647058824,0.017237356764705884,0.29303506500000004,0.7680033088235294
2021-12-21,17,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.18854808101764706,3.2053173773,0.871322324117647
2021-12-22,13,0.15384615384615385,0.3076923076923077,0.5384615384615384,-0.1942424133076923,-2.525151373,0.8200202261538462
2021-12-23,11,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.18878911227272727,2.076680235,0.7699095445454546
2021-12-24,5,0.2,0.2,0.6,0.09899627,0.49498135,0.783185476
2021-12-26,2,0.5,0.0,0.5,0.4593694805,0.918738961,0.93434975
2021-12-27,12,0.25,0.16666666666666666,0.5833333333333334,0.026624162930833323,0.3194899551699999,0.8040161208333334
2021-12-28,14,0.2857142857142857,0.5714285714285714,0.14285714285714285,-0.20872823428571427,-2.92219528,0.85958397
2021-12-29,14,0.14285714285714285,0.21428571428571427,0.6428571428571429,-0.04156114692857142,-0.5818560569999999,0.8674399042857143
2021-12-30,9,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.029772265781111116,0.26795039203000004,0.7943777111111111
2021-12-31,9,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.08707526177777777,0.783677356,0.7887714133333333
2022-01-01,2,0.0,1.0,0.0,-0.7430852,-1.4861704,0.772608425
2022-01-02,2,0.5,0.0,0.5,0.334220451,0.668440902,0.83385635
2022-01-03,18,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.0455925228388889,0.8206654111000001,0.7847293888888889
2022-01-04,18,0.16666666666666666,0.2222222222222222,0.6111111111111112,0.06293995533333334,1.132919196,0.7747860750000001
2022-01-05,30,0.2,0.23333333333333334,0.5666666666666667,0.02060527263333333,0.6181581789999999,0.7966163766666666
2022-01-06,27,0.1111111111111111,0.37037037037037035,0.5185185185185185,-0.26462483374074075,-7.144870511000001,0.8745043051851852
2022-01-07,24,0.125,0.4166666666666667,0.4583333333333333,-0.22966037791666669,-5.51184907,0.8701253991666666
2022-01-08,2,0.0,1.0,0.0,-0.937043275,-1.87408655,0.9534432749999999
2022-01-09,6,0.16666666666666666,0.5,0.3333333333333333,-0.21733941411666666,-1.3040364846999999,0.8722843166666667
2022-01-10,33,0.18181818181818182,0.3333333333333333,0.48484848484848486,-0.10960208818181819,-3.61686891,0.8641422936363636
2022-01-11,25,0.4,0.2,0.4,0.1754219635768,4.38554908942,0.8405162199999999
2022-01-12,28,0.25,0.21428571428571427,0.5357142857142857,0.049472077999999996,1.385218184,0.861068012857143
2022-01-13,26,0.15384615384615385,0.038461538461538464,0.8076923076923077,0.1898511073846154,4.936128792,0.8080794438461538
2022-01-14,17,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.1306021915882353,2.220237257,0.8267750700000001
2022-01-15,4,0.0,0.0,1.0,0.13421607525,0.536864301,0.827902185
2022-01-16,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.08934167333333336,-0.26802502000000006,0.77293672
2022-01-17,20,0.1,0.35,0.55,-0.11166119420000001,-2.233223884,0.801270645
2022-01-18,10,0.4,0.2,0.4,0.12662827100000001,1.26628271,0.7550611039999999
2022-01-19,26,0.23076923076923078,0.19230769230769232,0.5769230769230769,0.04900307421153846,1.2740799295,0.8407547338461538
2022-01-20,25,0.36,0.28,0.36,0.114113343,2.852833575,0.835330078
2022-01-21,30,0.1,0.5666666666666667,0.3333333333333333,-0.3310341070833333,-9.9310232125,0.8087047926666667
2022-01-22,8,0.0,0.75,0.25,-0.5324086625,-4.2592693,0.79450191
2022-01-23,5,0.2,0.4,0.4,-0.26150253,-1.30751265,0.717717502
2022-01-24,31,0.16129032258064516,0.4838709677419355,0.3548387096774194,-0.20740518747741934,-6.4295608118,0.7974570516129031
2022-01-25,27,0.25925925925925924,0.1111111111111111,0.6296296296296297,0.104457883,2.820362841,0.7706595955555555
2022-01-26,27,0.1111111111111111,0.18518518518518517,0.7037037037037037,-0.004356549666666668,-0.11762684100000004,0.7903404529629628
2022-01-27,22,0.2727272727272727,0.3181818181818182,0.4090909090909091,-0.09412367963636364,-2.0707209520000003,0.8087774727272727
2022-01-28,20,0.2,0.15,0.65,0.0905058798,1.810117596,0.8213478315
2022-01-29,8,0.25,0.25,0.5,-0.024861204500000005,-0.19888963600000004,0.7308727
2022-01-30,2,1.0,0.0,0.0,0.717871905,1.43574381,0.731994975
2022-01-31,20,0.2,0.4,0.4,-0.09095454604999999,-1.8190909209999997,0.8217571895000001
2022-02-01,37,0.2702702702702703,0.2702702702702703,0.4594594594594595,-0.017234028929729733,-0.6376590704000001,0.8068133305405406
2022-02-02,31,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.1054713998516129,3.2696133954,0.7636342322580645
2022-02-03,21,0.23809523809523808,0.42857142857142855,0.3333333333333333,-0.18823777176190476,-3.952993207,0.8305876985714287
2022-02-04,24,0.375,0.08333333333333333,0.5416666666666666,0.2684596732916667,6.443032159,0.8202445733333333
2022-02-05,2,0.5,0.0,0.5,0.35858872150000004,0.7171774430000001,0.84526165
2022-02-06,5,0.2,0.0,0.8,0.11878189619999999,0.593909481,0.875292992
2022-02-07,30,0.4666666666666667,0.1,0.43333333333333335,0.31051650503,9.3154951509,0.8077983703333333
2022-02-08,23,0.21739130434782608,0.17391304347826086,0.6086956521739131,0.09998894169565217,2.299745659,0.7610764073913043
2022-02-09,26,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.1582143389096154,4.11357281165,0.7912949411538462
2022-02-10,23,0.30434782608695654,0.2608695652173913,0.43478260869565216,0.05025598004347826,1.155887541,0.8098947913043478
2022-02-11,15,0.13333333333333333,0.3333333333333333,0.5333333333333333,-0.06093496459999999,-0.9140244689999998,0.8195458286666667
2022-02-12,1,0.0,0.0,1.0,-0.0107650235,-0.0107650235,0.93771434
2022-02-13,3,0.3333333333333333,0.0,0.6666666666666666,0.46429904,1.39289712,0.7916533766666666
2022-02-14,16,0.5625,0.25,0.1875,0.2598121993125,4.156995189,0.82926783875
2022-02-15,22,0.22727272727272727,0.045454545454545456,0.7272727272727273,0.2074709095,4.564360009,0.7718138709090909
2022-02-16,23,0.21739130434782608,0.2608695652173913,0.5217391304347826,-0.04612650932608695,-1.0609097145,0.8042800404347826
2022-02-17,18,0.16666666666666666,0.3333333333333333,0.5,-0.11736505238888889,-2.112570943,0.78434771
2022-02-18,20,0.15,0.35,0.5,-0.180869450775,-3.6173890155,0.8448527844999999
2022-02-19,4,0.25,0.25,0.5,0.1966729585,0.786691834,0.7585148325
2022-02-20,2,0.0,0.5,0.5,-0.222003331,-0.444006662,0.699396865
