split,feature,num_rows,raw_missing_rate,raw_mean,raw_std,normalized_mean,normalized_std,normalized_min,normalized_max
test,fg_delta_60,1441,0.0,-0.5475364330326162,23.383431469369036,-0.16479270395466317,0.9394154011260668,-3.1157015821426155,2.589063654501299
test,fg_std_60,1441,0.0,10.517467300030095,5.292355380580642,-0.5465679882629186,1.411959794487325,-2.6529415047514937,3.132321822499377
train,finbert_news_count_7d,671,0.0,50.02682563338301,27.249400576915296,-8.471448414427424e-17,1.0000000000000004,-1.652396921770386,4.0358015970370476
train,finbert_unique_source_count_7d,671,0.0,9.397913561847988,3.443985898033236,1.2707172621641136e-16,1.0000000000000022,-2.148067321086515,2.788073680451333
train,finbert_positive_count_7d,671,0.0,10.707898658718332,7.293786847918873,-1.058931051803428e-16,0.9999999999999983,-1.46808494434871,5.24996166459231
train,finbert_negative_count_7d,671,0.0,13.266766020864381,8.463760643819395,4.235724207213712e-17,0.9999999999999906,-1.4493280867792624,4.340060585947668
train,finbert_neutral_count_7d,671,0.0,26.0521609538003,15.147814879656455,-8.471448414427424e-17,0.9999999999999994,-1.5878303996243313,3.6274432637802274
train,finbert_positive_ratio_7d,671,0.0,0.21728288977601537,0.09479262619444975,0.0,1.0000000000000002,-2.292191898242161,3.1778382015134095
train,finbert_negative_ratio_7d,671,0.0,0.2676947214592215,0.10048115495637872,-2.541434524328227e-16,1.000000000000001,-2.320952251591603,3.8430234261794656
train,finbert_neutral_ratio_7d,671,0.0,0.515022388764763,0.09477241411810539,4.0239379968530265e-16,1.0,-2.999323807888823,3.006967944069652
train,finbert_confidence_mean_7d,671,0.0,0.8197592880326747,0.02416681056745938,5.44290560626962e-15,0.9999999999999997,-3.1336486475396486,3.347652816721293
train,finbert_confidence_max_7d,671,0.0,0.9648203363040238,0.008621028415972622,1.0944052420388428e-14,1.0000000000000007,-3.883867989808294,1.3442623242610825
train,finbert_low_confidence_count_7d,671,0.0,1.585692995529061,1.7744765407513092,2.117862103606856e-17,0.9999999999999928,-0.8936116984999319,4.741853054258097
train,finbert_high_confidence_positive_count_7d,671,0.0,5.80327868852459,4.546503018507237,4.235724207213712e-17,1.0000000000000029,-1.2764268856528753,5.761949613766371
train,finbert_high_confidence_negative_count_7d,671,0.0,8.736214605067063,5.69104062065076,8.471448414427424e-17,1.0000000000000016,-1.5350821031511268,6.1963685985605546
train,finbert_sentiment_mean_7d,671,0.0,-0.03183868915555322,0.1403466661762056,-6.353586310820568e-17,1.0,-3.3905710086421514,2.5506535578421095
train,finbert_sentiment_sum_7d,671,0.0,-1.5886005618238017,7.1863493869166035,0.0,1.0,-4.522037831105153,3.945785376960391
train,finbert_sentiment_std_7d,671,0.0,0.5329360230588479,0.06040900706382678,3.3885793657709696e-16,0.999999999999999,-3.206302349465588,2.874114829804708
train,finbert_sentiment_abs_mean_7d,671,0.0,0.4124771866071484,0.0733645074852927,-8.895020835148796e-16,0.9999999999999999,-2.608326164230059,4.044564239605884
train,finbert_confidence_weighted_sentiment_mean_7d,671,0.0,-0.042527258594683294,0.14761026273530709,6.353586310820568e-17,1.0000000000000002,-3.29789438928096,2.6378074291715556
train,finbert_positive_prob_mean_7d,671,0.0,0.23815388600819398,0.07453777887466383,-2.3296483139675417e-16,0.999999999999999,-2.2174810357560366,3.253154120455008
train,finbert_negative_prob_mean_7d,671,0.0,0.26999257513694463,0.08434594454069469,-2.9650069450495986e-16,1.0000000000000002,-2.129759776075189,4.132868908290365
train,finbert_neutral_prob_mean_7d,671,0.0,0.4918535395254453,0.07512024281398015,-1.0377524307673594e-15,1.0000000000000004,-3.3043917147929815,2.9773336239699626
train,finbert_news_count_20d,671,0.0,142.16095380029807,71.10090871817864,-2.117862103606856e-16,1.0000000000000004,-1.3805864871485234,3.8654786718560286
train,finbert_unique_source_count_20d,671,0.0,14.581222056631892,4.025870771192139,0.0,0.9999999999999993,-1.883126033473485,2.339562911647813
train,finbert_positive_count_20d,671,0.0,30.433681073025337,16.94432009022623,-1.2707172621641136e-16,1.0000000000000009,-1.5010151447561424,4.046566552205589
train,finbert_negative_count_20d,671,0.0,37.74068554396423,20.40889315831012,4.235724207213712e-17,1.0000000000000027,-1.4082432261771904,3.1485937996529993
train,finbert_neutral_count_20d,671,0.0,73.9865871833085,39.712095018233214,-1.6942896828854848e-16,0.9999999999999992,-1.434993222018228,3.701980788200484
train,finbert_positive_ratio_20d,671,0.0,0.2188908425296235,0.07144660132380087,-2.9650069450495986e-16,1.0,-2.07571255297909,2.9020087985350735
train,finbert_negative_ratio_20d,671,0.0,0.2674033273764957,0.06922668393777356,2.7532207346889127e-16,0.9999999999999999,-2.3757045917978554,3.3599279843099326
train,finbert_neutral_ratio_20d,671,0.0,0.5137058300938808,0.07149105417822534,-1.281306572682148e-15,1.0000000000000016,-2.725729150642288,2.662931813602559
train,finbert_confidence_mean_20d,671,0.0,0.8200030184555208,0.016932180800354902,8.81030635100452e-15,1.0000000000000002,-2.270366009522785,2.8561120678835095
train,finbert_confidence_max_20d,671,0.0,0.9709013528614009,0.0038401337900354953,-1.6942896828854848e-16,1.0000000000000016,-3.725430842676103,1.4343008446453487
train,finbert_low_confidence_count_20d,671,0.0,4.506706408345752,3.955738690299847,8.471448414427424e-17,0.9999999999999991,-1.1392831430946067,3.6638652667311673
train,finbert_high_confidence_positive_count_20d,671,0.0,16.572280178837556,10.07706847787535,1.588396577705142e-17,1.0000000000000016,-1.6445536928941913,4.210323658543591
train,finbert_high_confidence_negative_count_20d,671,0.0,24.847988077496275,13.00306594500127,-8.471448414427424e-17,0.999999999999999,-1.4495033830649726,4.549081899045768
train,finbert_sentiment_mean_20d,671,0.0,-0.030544234286908938,0.1031562047610372,-8.471448414427424e-17,1.0000000000000002,-2.9610824376969402,2.1274117593873427
train,finbert_sentiment_sum_20d,671,0.0,-4.556182749619824,14.704677854053863,-8.471448414427424e-17,0.9999999999999999,-3.990649815031659,2.7244359112345555
